,Unnamed: 0,timestamp,R1,RSS1,R2,RSS2,R3,RSS3,R4,RSS4,R5,RSS5,R6,RSS6,R7,RSS7,R8,RSS8,X_M1,Y_M1,Z_M1,X_M2,Y_M2,Z_M2,X_M3,Y_M3,Z_M3,X_M4,Y_M4,Z_M4
10,10,1541177324,2.841,-86,1.966,-80,2.345,-84,2.9960000000000004,-82,2.631,-82,2.879,-83,2.097,-81,2.949,-83,-0.58097,0.406774,-0.539009,-0.587147,0.405131,-0.650408,-0.475771,0.407019,-0.6575989999999999,-0.469945,0.406375,-0.546747
11,11,1541177324,2.874,-86,1.994,-80,2.364,-84,3.005,-82,2.635,-82,2.869,-83,2.083,-81,2.926,-82,-0.582109,0.406683,-0.5322399999999999,-0.5855130000000001,0.404817,-0.644005,-0.474478,0.406781,-0.649183,-0.470715,0.406557,-0.538159
12,12,1541177324,2.837,-86,2.027,-81,2.359,-84,2.982,-83,2.65,-82,2.846,-83,2.083,-81,2.907,-83,-0.583102,0.40665,-0.525231,-0.584114,0.404977,-0.6369819999999999,-0.4733270000000001,0.407014,-0.6407470000000001,-0.471121,0.406171,-0.528835
13,13,1541177324,2.86,-86,1.943,-81,2.416,-84,2.9960000000000004,-83,2.635,-83,2.841,-83,2.115,-81,2.912,-85,-0.583033,0.406526,-0.518096,-0.582994,0.405115,-0.6295649999999999,-0.471998,0.40692,-0.631587,-0.471655,0.406304,-0.520245
14,14,1541177324,2.846,-87,2.032,-81,2.402,-85,3.015,-83,2.635,-83,2.822,-83,2.111,-81,2.9160000000000004,-84,-0.583666,0.406654,-0.510458,-0.582178,0.405192,-0.623087,-0.47127,0.407298,-0.62368,-0.4723600000000001,0.406306,-0.5120020000000001
15,15,1541177324,2.869,-87,2.008,-81,2.416,-84,2.959,-83,2.64,-82,2.79,-83,2.153,-81,2.902,-84,-0.585335,0.406631,-0.505262,-0.581457,0.405281,-0.61722,-0.470593,0.407384,-0.615888,-0.473309,0.406523,-0.504432
16,16,1541177324,2.898,-87,1.98,-80,2.444,-84,2.968,-83,2.6260000000000003,-82,2.841,-83,2.111,-81,2.883,-85,-0.5865279999999999,0.406693,-0.499995,-0.5810810000000001,0.405152,-0.611855,-0.46998,0.407133,-0.608661,-0.475158,0.406566,-0.497133
17,17,1541177324,2.865,-87,1.989,-81,2.425,-85,2.935,-83,2.6260000000000003,-83,2.846,-83,2.134,-81,2.888,-83,-0.5871649999999999,0.406854,-0.49515,-0.580048,0.405018,-0.606881,-0.469145,0.407053,-0.6016130000000001,-0.476143,0.406678,-0.490045
18,18,1541177324,2.874,-87,1.957,-81,2.458,-85,2.968,-83,2.64,-82,2.818,-83,2.12,-81,2.879,-83,-0.588897,0.40705,-0.490239,-0.579028,0.405008,-0.601255,-0.468355,0.406918,-0.594106,-0.4774,0.406978,-0.48295
19,19,1541177324,2.869,-87,2.027,-81,2.439,-85,2.935,-84,2.631,-84,2.804,-83,2.13,-81,2.883,-83,-0.5896279999999999,0.407395,-0.484062,-0.578469,0.405065,-0.595846,-0.4672310000000001,0.407134,-0.58619,-0.478818,0.407123,-0.475231
20,20,1541177324,2.869,-87,1.952,-80,2.439,-85,2.959,-83,2.631,-82,2.818,-84,2.125,-81,2.874,-83,-0.5918439999999999,0.406966,-0.478221,-0.578216,0.405757,-0.58986,-0.467198,0.407072,-0.577464,-0.48073,0.407071,-0.46743
21,21,1541177324,2.8510000000000004,-87,1.928,-82,2.439,-85,2.9160000000000004,-83,2.645,-82,2.776,-84,2.12,-81,2.879,-84,-0.5936140000000001,0.407082,-0.4718310000000001,-0.578095,0.405178,-0.582838,-0.467417,0.407166,-0.569153,-0.48261,0.407168,-0.459022
22,22,1541177324,2.898,-87,1.989,-81,2.477,-85,2.949,-83,2.645,-83,2.725,-83,2.153,-81,2.865,-83,-0.595037,0.40687,-0.465382,-0.5780489999999999,0.405025,-0.576299,-0.467736,0.407249,-0.561004,-0.48461,0.407023,-0.451039
23,23,1541177325,2.902,-86,1.947,-81,2.448,-85,2.926,-83,2.635,-83,2.753,-83,2.144,-81,2.874,-84,-0.597108,0.406902,-0.460272,-0.5781189999999999,0.404991,-0.5700029999999999,-0.467736,0.407211,-0.5526,-0.48654,0.407012,-0.443411
24,24,1541177325,2.883,-86,1.919,-81,2.486,-87,2.963,-83,2.6260000000000003,-83,2.776,-84,2.153,-82,2.874,-85,-0.59864,0.407165,-0.454869,-0.577342,0.405191,-0.5646979999999999,-0.467795,0.407065,-0.5450050000000001,-0.4886140000000001,0.406954,-0.435774
25,25,1541177325,2.86,-86,1.943,-80,2.467,-84,2.902,-82,2.635,-82,2.725,-83,2.153,-81,2.827,-84,-0.60088,0.40611,-0.449334,-0.5768300000000001,0.404932,-0.558516,-0.467983,0.406762,-0.537081,-0.49076,0.406774,-0.4282
26,26,1541177325,2.944,-86,1.985,-81,2.519,-84,2.9210000000000003,-83,2.6210000000000004,-82,2.786,-84,2.186,-81,2.827,-84,-0.602532,0.406984,-0.443708,-0.576811,0.405062,-0.553265,-0.46805,0.406536,-0.5293,-0.4926390000000001,0.406789,-0.4210060000000001
27,27,1541177325,2.935,-86,1.952,-81,2.528,-84,2.9210000000000003,-82,2.645,-82,2.715,-83,2.172,-81,2.822,-84,-0.60444,0.40656,-0.438054,-0.577172,0.4048,-0.547303,-0.468858,0.40684,-0.521613,-0.495773,0.406599,-0.413524
28,28,1541177325,2.954,-87,1.952,-82,2.542,-86,2.907,-84,2.645,-83,2.729,-85,2.2,-82,2.822,-86,-0.606222,0.406242,-0.432124,-0.577383,0.404902,-0.541061,-0.469259,0.406534,-0.5131819999999999,-0.498407,0.406587,-0.406042
29,29,1541177325,2.991,-89,1.98,-82,2.5380000000000003,-86,2.907,-83,2.645,-83,2.739,-83,2.162,-81,2.822,-84,-0.608916,0.406408,-0.427513,-0.577821,0.404895,-0.5353899999999999,-0.470526,0.406342,-0.505516,-0.501578,0.406376,-0.39855
30,30,1541177325,2.949,-88,1.98,-81,2.547,-84,2.907,-82,2.6210000000000004,-82,2.696,-83,2.186,-81,2.809,-84,-0.611789,0.406626,-0.42174,-0.5785,0.404935,-0.52889,-0.471916,0.406498,-0.497179,-0.504981,0.406508,-0.391303
31,31,1541177325,2.944,-88,2.004,-81,2.589,-83,2.898,-83,2.654,-82,2.687,-84,2.181,-81,2.809,-84,-0.614751,0.407056,-0.416468,-0.579612,0.405086,-0.522892,-0.473295,0.406456,-0.489164,-0.508022,0.4066030000000001,-0.383571
32,32,1541177325,3.01,-87,2.027,-80,2.589,-83,2.888,-83,2.64,-83,2.687,-84,2.209,-81,2.795,-84,-0.616346,0.406311,-0.409317,-0.5804600000000001,0.404957,-0.516104,-0.474759,0.406497,-0.481017,-0.511179,0.406525,-0.375865
33,33,1541177325,2.959,-87,1.98,-81,2.617,-83,2.888,-83,2.645,-82,2.696,-83,2.233,-81,2.79,-84,-0.619585,0.406446,-0.404921,-0.581268,0.404629,-0.510628,-0.47613,0.406215,-0.473658,-0.5141399999999999,0.406512,-0.369215
34,34,1541177325,2.977,-87,1.975,-80,2.6210000000000004,-83,2.888,-82,2.654,-83,2.678,-84,2.191,-81,2.786,-83,-0.622358,0.406752,-0.399963,-0.582634,0.404662,-0.5048199999999999,-0.4778520000000001,0.406181,-0.466573,-0.517551,0.406473,-0.36283
35,35,1541177325,2.987,-88,1.971,-81,2.612,-83,2.912,-83,2.6260000000000003,-83,2.682,-84,2.205,-81,2.7430000000000003,-84,-0.6251909999999999,0.406597,-0.395194,-0.583482,0.404577,-0.499713,-0.479654,0.406044,-0.459516,-0.521691,0.406596,-0.35569
36,36,1541177325,3.029,-88,1.975,-81,2.635,-83,2.912,-83,2.617,-82,2.678,-84,2.2,-81,2.72,-84,-0.628239,0.406734,-0.390598,-0.584011,0.404872,-0.494319,-0.48138,0.406097,-0.452165,-0.5253439999999999,0.406791,-0.349098
37,37,1541177325,2.9960000000000004,-88,1.966,-81,2.645,-84,2.926,-83,2.645,-83,2.687,-84,2.2,-81,2.701,-84,-0.631696,0.406853,-0.38591,-0.5857020000000001,0.404969,-0.488633,-0.483797,0.406312,-0.444311,-0.529288,0.406822,-0.342166
38,38,1541177325,3.015,-87,1.98,-81,2.645,-84,2.926,-84,2.696,-84,2.692,-85,2.191,-82,2.715,-85,-0.6345850000000001,0.406685,-0.380532,-0.5871850000000001,0.404718,-0.482892,-0.486154,0.405611,-0.436246,-0.533031,0.406841,-0.335474
39,39,1541177325,3.071,-87,1.994,-80,2.6260000000000003,-84,2.902,-83,2.664,-82,2.668,-83,2.219,-81,2.687,-83,-0.63807,0.406732,-0.376408,-0.5880350000000001,0.404594,-0.477094,-0.487584,0.40536,-0.428525,-0.536375,0.406654,-0.328914
40,40,1541177325,3.043,-87,1.943,-80,2.5660000000000003,-85,2.893,-83,2.659,-83,2.631,-83,2.214,-81,2.696,-84,-0.640137,0.406808,-0.372766,-0.588988,0.404684,-0.473091,-0.488969,0.405167,-0.422912,-0.538887,0.406526,-0.324374
41,41,1541177325,3.057,-86,1.961,-81,2.5660000000000003,-87,2.9160000000000004,-83,2.664,-83,2.668,-84,2.2230000000000003,-81,2.659,-84,-0.644284,0.406933,-0.365932,-0.5909760000000001,0.404676,-0.4652060000000001,-0.492484,0.405325,-0.413008,-0.544637,0.406572,-0.315014
42,42,1541177325,3.048,-87,1.961,-81,2.552,-86,2.907,-82,2.659,-83,2.645,-83,2.176,-81,2.682,-84,-0.64873,0.407069,-0.362064,-0.593608,0.404356,-0.45901,-0.495268,0.405364,-0.405222,-0.5494939999999999,0.40632,-0.308387
43,43,1541177326,3.095,-91,1.938,-82,2.5380000000000003,-86,2.907,-85,2.664,-85,2.645,-85,2.219,-81,2.654,-84,-0.6522560000000001,0.406875,-0.356664,-0.595134,0.404633,-0.452663,-0.498466,0.405281,-0.396642,-0.554617,0.406269,-0.30088200000000004
44,44,1541177326,3.151,-89,1.952,-81,2.524,-85,2.9210000000000003,-82,2.668,-82,2.631,-83,2.205,-81,2.659,-84,-0.655347,0.406315,-0.35005,-0.5972430000000001,0.404531,-0.4464520000000001,-0.501192,0.405035,-0.388587,-0.558671,0.406257,-0.29367600000000005
45,45,1541177326,3.113,-88,1.943,-81,2.575,-86,2.902,-83,2.678,-83,2.612,-83,2.195,-81,2.617,-84,-0.6593060000000001,0.406394,-0.345493,-0.599484,0.404399,-0.440298,-0.504391,0.404882,-0.381231,-0.5645060000000001,0.40638,-0.287314
46,46,1541177326,3.104,-88,1.928,-81,2.556,-85,2.93,-83,2.682,-82,2.607,-83,2.214,-81,2.6260000000000003,-83,-0.663593,0.406339,-0.341134,-0.6020270000000001,0.404021,-0.434321,-0.507983,0.404963,-0.374004,-0.569608,0.406316,-0.281099
47,47,1541177326,3.104,-89,1.966,-81,2.5610000000000004,-85,2.883,-83,2.701,-84,2.635,-83,2.228,-81,2.668,-85,-0.6679430000000001,0.406091,-0.335608,-0.605322,0.403806,-0.42839,-0.511674,0.405017,-0.367595,-0.57391,0.406209,-0.275227
48,48,1541177326,3.071,-90,1.952,-82,2.57,-85,2.902,-83,2.7110000000000003,-84,2.631,-83,2.2230000000000003,-81,2.607,-83,-0.671806,0.406109,-0.329854,-0.608714,0.403989,-0.422744,-0.515745,0.404833,-0.361102,-0.5780609999999999,0.405897,-0.26893
49,49,1541177326,3.113,-88,1.896,-81,2.556,-85,2.888,-83,2.7110000000000003,-83,2.6210000000000004,-83,2.247,-81,2.617,-83,-0.67571,0.4058,-0.322905,-0.612095,0.404363,-0.415715,-0.519396,0.404679,-0.353088,-0.5823,0.405431,-0.261307
50,50,1541177326,3.08,-89,1.91,-81,2.57,-85,2.883,-83,2.72,-83,2.584,-83,2.275,-81,2.6260000000000003,-83,-0.679663,0.406007,-0.316404,-0.615642,0.40436,-0.408126,-0.5228470000000001,0.404836,-0.345658,-0.5867,0.405346,-0.254181
51,51,1541177326,3.127,-89,1.9,-81,2.575,-86,2.888,-83,2.725,-83,2.575,-83,2.233,-80,2.579,-83,-0.68408,0.40601,-0.310337,-0.620214,0.404516,-0.402392,-0.527415,0.404972,-0.339677,-0.591126,0.405597,-0.248061
52,52,1541177326,3.156,-89,1.933,-81,2.575,-85,2.907,-83,2.687,-83,2.612,-84,2.242,-81,2.57,-83,-0.6887270000000001,0.405883,-0.30559000000000003,-0.624713,0.404406,-0.397521,-0.53223,0.405062,-0.334494,-0.596119,0.405789,-0.243467
53,53,1541177326,3.141,-91,1.91,-82,2.57,-85,2.869,-84,2.739,-83,2.579,-83,2.233,-81,2.589,-84,-0.692983,0.405866,-0.300119,-0.6282310000000001,0.404615,-0.391833,-0.536118,0.405011,-0.328257,-0.60085,0.405685,-0.237741
54,54,1541177326,3.2260000000000004,-89,1.919,-81,2.57,-85,2.912,-83,2.696,-83,2.579,-83,2.209,-81,2.575,-84,-0.69709,0.405825,-0.294381,-0.631562,0.404589,-0.385657,-0.540072,0.405364,-0.321214,-0.60497,0.405767,-0.230834
55,55,1541177326,3.202,-88,1.933,-82,2.57,-84,2.883,-83,2.696,-83,2.57,-83,2.256,-81,2.5660000000000003,-84,-0.701497,0.405899,-0.28832,-0.635914,0.404732,-0.379512,-0.544531,0.405428,-0.315053,-0.6099180000000001,0.405495,-0.22488200000000005
56,56,1541177326,3.202,-88,1.896,-81,2.5380000000000003,-86,2.874,-83,2.729,-83,2.547,-83,2.252,-81,2.57,-83,-0.706516,0.4056030000000001,-0.282848,-0.64107,0.404188,-0.374054,-0.549697,0.405667,-0.309352,-0.6147060000000001,0.405626,-0.219648
57,57,1541177326,3.207,-89,1.877,-82,2.5980000000000003,-87,2.879,-83,2.748,-84,2.579,-83,2.266,-82,2.5610000000000004,-84,-0.711091,0.405422,-0.277052,-0.646207,0.404339,-0.368324,-0.554442,0.405575,-0.304209,-0.619364,0.405586,-0.214198
58,58,1541177326,3.207,-90,1.872,-81,2.589,-85,2.907,-83,2.753,-83,2.5660000000000003,-83,2.237,-81,2.552,-84,-0.715443,0.405367,-0.270689,-0.650876,0.404393,-0.362344,-0.558642,0.405596,-0.298027,-0.623099,0.405705,-0.207812
59,59,1541177326,3.212,-88,1.919,-81,2.5980000000000003,-85,2.869,-84,2.753,-83,2.5610000000000004,-82,2.233,-82,2.5380000000000003,-84,-0.717829,0.405496,-0.266346,-0.653042,0.404606,-0.357966,-0.561044,0.405565,-0.294139,-0.625737,0.405527,-0.203492
60,60,1541177326,3.17,-89,1.91,-81,2.593,-86,2.898,-84,2.725,-83,2.556,-83,2.256,-81,2.519,-83,-0.723255,0.405508,-0.257993,-0.658692,0.404704,-0.349484,-0.566667,0.405513,-0.286145,-0.630574,0.405542,-0.195472
61,61,1541177326,3.174,-89,1.868,-81,2.64,-85,2.865,-83,2.725,-83,2.533,-83,2.247,-81,2.519,-83,-0.727698,0.405314,-0.251965,-0.663271,0.404511,-0.344186,-0.571148,0.405657,-0.281144,-0.634849,0.405504,-0.190117
62,62,1541177326,3.2310000000000003,-89,1.896,-81,2.6260000000000003,-86,2.86,-83,2.748,-83,2.556,-84,2.27,-81,2.524,-83,-0.731613,0.405289,-0.24654,-0.667284,0.404572,-0.338933,-0.575162,0.405582,-0.275742,-0.638605,0.405408,-0.184302
63,63,1541177327,3.151,-88,1.91,-81,2.589,-86,2.902,-85,2.79,-83,2.5660000000000003,-83,2.252,-81,2.514,-83,-0.735459,0.40517,-0.240588,-0.671461,0.404406,-0.332882,-0.5789479999999999,0.405497,-0.270081,-0.642451,0.405406,-0.178583
64,64,1541177327,3.207,-89,1.872,-81,2.617,-86,2.865,-84,2.772,-83,2.556,-83,2.252,-81,2.528,-83,-0.739291,0.405467,-0.234555,-0.6755329999999999,0.404541,-0.327059,-0.582816,0.405516,-0.264712,-0.64588,0.405451,-0.17286700000000002
65,65,1541177327,3.16,-88,1.849,-81,2.6260000000000003,-86,2.883,-83,2.757,-83,2.533,-82,2.256,-81,2.514,-83,-0.7433649999999999,0.405515,-0.229362,-0.679858,0.404504,-0.32153000000000004,-0.5867600000000001,0.405408,-0.25929,-0.649876,0.405587,-0.167687
66,66,1541177327,3.193,-88,1.886,-81,2.654,-86,2.865,-84,2.748,-85,2.5610000000000004,-82,2.247,-81,2.5,-83,-0.746829,0.405479,-0.222988,-0.6837840000000001,0.4045,-0.316412,-0.5907100000000001,0.405406,-0.253857,-0.653488,0.405462,-0.162202
67,67,1541177327,3.235,-89,1.877,-81,2.692,-91,2.86,-85,2.772,-84,2.5610000000000004,-84,2.27,-82,2.519,-83,-0.75067,0.405213,-0.217377,-0.687293,0.404005,-0.310075,-0.5943970000000001,0.404847,-0.247866,-0.65713,0.40539,-0.156245
68,68,1541177327,3.216,-89,1.807,-81,2.654,-86,2.902,-84,2.79,-83,2.5610000000000004,-82,2.275,-81,2.481,-83,-0.754302,0.405555,-0.211048,-0.691121,0.404107,-0.303811,-0.598039,0.404858,-0.242049,-0.6606479999999999,0.405611,-0.15015499999999998
69,69,1541177327,3.216,-89,1.863,-81,2.696,-86,2.879,-84,2.776,-83,2.542,-82,2.289,-81,2.472,-83,-0.758352,0.405551,-0.204996,-0.6954640000000001,0.40389,-0.297674,-0.602018,0.404897,-0.235893,-0.664546,0.405402,-0.144189
70,70,1541177327,3.235,-90,1.84,-81,2.701,-86,2.883,-83,2.757,-84,2.5380000000000003,-82,2.27,-80,2.491,-83,-0.762354,0.405348,-0.199295,-0.699422,0.404092,-0.291773,-0.606064,0.405013,-0.230249,-0.668434,0.405438,-0.13794
71,71,1541177327,3.2310000000000003,-90,1.858,-81,2.687,-87,2.879,-84,2.786,-83,2.524,-82,2.266,-81,2.524,-84,-0.766018,0.405623,-0.193044,-0.703548,0.4041030000000001,-0.28587,-0.609797,0.405053,-0.224646,-0.6721729999999999,0.405322,-0.132233
72,72,1541177327,3.202,-93,1.798,-81,2.687,-86,2.865,-84,2.786,-83,2.519,-82,2.2840000000000003,-81,2.477,-82,-0.769546,0.405591,-0.18667,-0.706925,0.404032,-0.27989,-0.6134649999999999,0.404914,-0.218696,-0.675992,0.405212,-0.126339
73,73,1541177327,3.221,-90,1.845,-81,2.696,-86,2.893,-84,2.786,-83,2.509,-83,2.27,-82,2.477,-82,-0.773342,0.40542,-0.180409,-0.710968,0.404179,-0.273461,-0.61743,0.404826,-0.21225500000000005,-0.679462,0.405054,-0.119882
74,74,1541177327,3.277,-89,1.844,-81,2.715,-86,2.898,-84,2.767,-84,2.519,-82,2.327,-81,2.472,-82,-0.7771640000000001,0.405502,-0.174008,-0.7150489999999999,0.404235,-0.267449,-0.621261,0.404575,-0.206076,-0.6832229999999999,0.404986,-0.113678
75,75,1541177327,3.292,-88,1.817,-81,2.748,-86,2.874,-84,2.79,-83,2.519,-82,2.289,-81,2.467,-82,-0.7811739999999999,0.405181,-0.167718,-0.7191390000000001,0.404015,-0.26086,-0.625492,0.404583,-0.200135,-0.687343,0.404954,-0.107567
76,76,1541177327,3.263,-88,1.831,-81,2.7430000000000003,-89,2.865,-84,2.813,-83,2.495,-82,2.294,-81,2.486,-84,-0.7850060000000001,0.405128,-0.161152,-0.7235550000000001,0.40385,-0.25445300000000004,-0.629315,0.40451,-0.193822,-0.691337,0.404887,-0.101022
77,77,1541177327,3.277,-91,1.784,-82,2.757,-86,2.888,-85,2.822,-83,2.5610000000000004,-83,2.336,-81,2.486,-82,-0.789359,0.405123,-0.154681,-0.72736,0.403931,-0.248179,-0.633491,0.404522,-0.187738,-0.6954060000000001,0.404668,-0.0947531
78,78,1541177327,3.268,-88,1.831,-81,2.762,-86,2.846,-84,2.809,-84,2.491,-82,2.303,-81,2.444,-83,-0.793531,0.405021,-0.14825,-0.7319,0.403881,-0.241579,-0.637745,0.404449,-0.181317,-0.699047,0.404339,-0.08848769999999999
79,79,1541177327,3.287,-89,1.821,-81,2.7430000000000003,-85,2.893,-84,2.814,-83,2.5,-82,2.294,-81,2.458,-83,-0.7976340000000001,0.404767,-0.141624,-0.736205,0.403814,-0.235333,-0.6418229999999999,0.404178,-0.175405,-0.702588,0.404054,-0.08201810000000001
80,80,1541177327,3.259,-89,1.788,-81,2.739,-86,2.8510000000000004,-84,2.818,-83,2.509,-82,2.294,-81,2.434,-83,-0.801776,0.40465,-0.135284,-0.741069,0.403036,-0.228877,-0.646281,0.404118,-0.169246,-0.707026,0.40393,-0.0757643
81,81,1541177327,3.249,-90,1.817,-81,2.7430000000000003,-85,2.8510000000000004,-84,2.814,-85,2.486,-82,2.331,-81,2.439,-83,-0.80588,0.404408,-0.128557,-0.745133,0.403139,-0.222129,-0.650638,0.404213,-0.16323900000000002,-0.71068,0.403665,-0.0698526
82,82,1541177327,3.277,-90,1.756,-81,2.762,-85,2.869,-83,2.814,-83,2.491,-82,2.341,-81,2.43,-83,-0.810036,0.404056,-0.121772,-0.749726,0.403149,-0.215878,-0.65458,0.404347,-0.157272,-0.714525,0.403596,-0.06319069999999999
83,83,1541177328,3.3,-90,1.793,-81,2.753,-85,2.837,-84,2.804,-83,2.5,-82,2.341,-81,2.425,-83,-0.812509,0.404026,-0.116806,-0.752238,0.403339,-0.210613,-0.657399,0.404009,-0.152887,-0.7170000000000001,0.40331,-0.0590036
84,84,1541177328,3.282,-91,1.793,-81,2.734,-85,2.879,-85,2.832,-83,2.495,-83,2.322,-81,2.458,-83,-0.818064,0.403745,-0.107467,-0.758934,0.403828,-0.202385,-0.663539,0.404148,-0.14426,-0.721909,0.403349,-0.050081400000000005
85,85,1541177328,3.3,-91,1.788,-81,2.725,-86,2.8510000000000004,-84,2.837,-84,2.486,-82,2.35,-81,2.406,-83,-0.822659,0.4038,-0.100323,-0.7636890000000001,0.403324,-0.195259,-0.667916,0.404356,-0.137503,-0.726107,0.403384,-0.043438
86,86,1541177328,3.277,-91,1.807,-81,2.729,-86,2.86,-84,2.813,-84,2.472,-82,2.345,-82,2.397,-83,-0.826988,0.40368,-0.0930743,-0.7680779999999999,0.403837,-0.188414,-0.6724600000000001,0.404369,-0.131274,-0.730218,0.403095,-0.036487
87,87,1541177328,3.314,-90,1.807,-82,2.757,-86,2.898,-87,2.832,-83,2.481,-82,2.383,-81,2.411,-83,-0.8308969999999999,0.403358,-0.08613710000000001,-0.772479,0.403893,-0.181538,-0.676823,0.404649,-0.124734,-0.733771,0.402729,-0.0301855
88,88,1541177328,3.31,-91,1.741,-81,2.739,-85,2.86,-84,2.8510000000000004,-84,2.448,-82,2.345,-81,2.369,-82,-0.835151,0.403282,-0.0782327,-0.777506,0.403161,-0.17416700000000002,-0.68111,0.404661,-0.11831400000000003,-0.738147,0.402832,-0.0229776
89,89,1541177328,3.3,-92,1.807,-81,2.767,-86,2.846,-85,2.827,-83,2.467,-83,2.359,-81,2.341,-83,-0.8378620000000001,0.40319,-0.07425,-0.7798229999999999,0.403376,-0.169329,-0.683901,0.404683,-0.114179,-0.740748,0.40286,-0.0188073
90,90,1541177328,3.342,-91,1.756,-81,2.8,-85,2.837,-84,2.846,-84,2.439,-82,2.364,-82,2.327,-82,-0.8434149999999999,0.402861,-0.0641582,-0.786405,0.403502,-0.16015,-0.689409,0.404845,-0.104949,-0.7459479999999999,0.402549,-0.00926585
91,91,1541177328,3.277,-94,1.779,-82,2.748,-85,2.841,-87,2.865,-85,2.463,-84,2.406,-81,2.345,-84,-0.846873,0.403083,-0.0572912,-0.790547,0.403626,-0.154244,-0.692894,0.404661,-0.0983669,-0.749289,0.402449,-0.00312754
92,92,1541177328,3.319,-89,1.802,-81,2.767,-86,2.837,-85,2.8510000000000004,-85,2.444,-83,2.355,-81,2.355,-82,-0.849648,0.402792,-0.0522267,-0.792269,0.40326,-0.148221,-0.695917,0.404376,-0.0937627,-0.752065,0.402615,0.0020902
93,93,1541177328,3.2960000000000003,-89,1.723,-81,2.814,-85,2.865,-85,2.832,-84,2.463,-82,2.364,-82,2.298,-82,-0.852284,0.40323,-0.0476121,-0.795547,0.402918,-0.144455,-0.698624,0.403831,-0.0896778,-0.754163,0.402353,0.00605639
94,94,1541177328,3.347,-89,1.709,-81,2.776,-86,2.822,-85,2.8510000000000004,-83,2.439,-82,2.388,-81,2.336,-83,-0.854665,0.403295,-0.0422314,-0.798387,0.40293,-0.13929,-0.700916,0.403609,-0.0853576,-0.7562810000000001,0.402437,0.0111447
95,95,1541177328,3.333,-90,1.774,-81,2.822,-86,2.855,-85,2.869,-84,2.425,-83,2.373,-81,2.327,-83,-0.856901,0.403278,-0.0367079,-0.801168,0.402356,-0.134101,-0.7036359999999999,0.40318,-0.080154,-0.7579319999999999,0.402533,0.0162429
