,Unnamed: 0,timestamp,R1,RSS1,R2,RSS2,R3,RSS3,R4,RSS4,R5,RSS5,R6,RSS6,R7,RSS7,R8,RSS8,X_M1,Y_M1,Z_M1,X_M2,Y_M2,Z_M2,X_M3,Y_M3,Z_M3,X_M4,Y_M4,Z_M4
0,0,1541176312,3.38,-87,1.732,-81,2.645,-82,2.991,-89,2.912,-86,2.5610000000000004,-84,2.2840000000000003,-82,2.373,-82,-0.835791,0.404728,-0.26813400000000004,-0.7388520000000001,0.403244,-0.214715,-0.791415,0.403319,-0.114459,-0.88844,0.402691,-0.169543
1,1,1541176312,3.38,-86,1.723,-82,2.692,-82,3.043,-89,2.902,-86,2.57,-84,2.27,-83,2.383,-81,-0.8452540000000001,0.405367,-0.27413000000000004,-0.747503,0.403071,-0.219789,-0.800326,0.403131,-0.120174,-0.897066,0.402536,-0.174375
2,2,1541176312,3.38,-85,1.737,-81,2.65,-81,2.991,-90,2.9210000000000003,-87,2.575,-84,2.252,-82,2.397,-81,-0.8544280000000001,0.405097,-0.278639,-0.756362,0.402981,-0.224011,-0.809175,0.403133,-0.124653,-0.906108,0.402544,-0.178967
3,3,1541176312,3.389,-87,1.751,-82,2.682,-82,3.034,-91,2.926,-87,2.593,-83,2.256,-82,2.406,-80,-0.8615450000000001,0.404304,-0.281593,-0.764551,0.402666,-0.228313,-0.817987,0.402948,-0.128753,-0.914297,0.402389,-0.183352
4,4,1541176312,3.366,-85,1.709,-81,2.659,-82,2.987,-89,2.912,-87,2.593,-84,2.247,-82,2.378,-81,-0.871878,0.404453,-0.28849,-0.773463,0.402727,-0.233383,-0.825039,0.403086,-0.13488699999999998,-0.92293,0.402525,-0.188527
5,5,1541176312,3.446,-85,1.709,-81,2.682,-82,3.005,-89,2.949,-87,2.5980000000000003,-84,2.228,-83,2.355,-81,-0.880043,0.404581,-0.292723,-0.782084,0.402762,-0.238146,-0.833707,0.402973,-0.139445,-0.931657,0.402469,-0.19287
6,6,1541176312,3.366,-85,1.709,-81,2.678,-82,2.991,-89,2.93,-86,2.6260000000000003,-85,2.214,-83,2.397,-81,-0.888331,0.404127,-0.296314,-0.790495,0.402633,-0.242866,-0.842306,0.402989,-0.143792,-0.940535,0.402116,-0.197711
7,7,1541176312,3.45,-86,1.666,-81,2.654,-82,3.005,-90,2.954,-87,2.575,-84,2.195,-82,2.364,-81,-0.8963610000000001,0.404164,-0.30093000000000003,-0.799237,0.402387,-0.247696,-0.8510909999999999,0.40301,-0.148944,-0.948749,0.402052,-0.202444
8,8,1541176312,3.403,-88,1.713,-81,2.654,-83,3.095,-89,2.949,-89,2.612,-86,2.214,-83,2.411,-81,-0.905166,0.40423,-0.306843,-0.808189,0.402566,-0.253162,-0.8596940000000001,0.402925,-0.15417899999999998,-0.957181,0.402019,-0.207479
9,9,1541176313,3.422,-85,1.704,-81,2.673,-82,3.085,-91,2.968,-87,2.635,-85,2.186,-82,2.364,-81,-0.914533,0.403887,-0.311877,-0.816326,0.402443,-0.25777100000000003,-0.8688879999999999,0.402597,-0.157901,-0.965983,0.402038,-0.212412
10,10,1541176313,3.427,-85,1.676,-80,2.645,-83,3.034,-90,2.94,-88,2.645,-85,2.181,-82,2.392,-81,-0.922165,0.40405,-0.31583,-0.8245370000000001,0.402228,-0.262776,-0.8774719999999999,0.402602,-0.163294,-0.974246,0.402031,-0.217207
11,11,1541176313,3.432,-85,1.699,-80,2.64,-82,3.057,-90,2.9960000000000004,-87,2.6210000000000004,-85,2.162,-82,2.388,-81,-0.931386,0.403979,-0.321747,-0.833232,0.401989,-0.26759,-0.884718,0.402907,-0.168535,-0.982809,0.401775,-0.222141
12,12,1541176313,3.446,-85,1.638,-81,2.654,-82,3.137,-88,2.959,-86,2.645,-86,2.158,-84,2.416,-81,-0.939484,0.403421,-0.325069,-0.842363,0.402108,-0.272587,-0.893546,0.402742,-0.172994,-0.991479,0.401758,-0.226662
13,13,1541176313,3.446,-86,1.634,-81,2.692,-82,3.057,-89,2.9730000000000003,-87,2.701,-86,2.144,-82,2.434,-80,-0.948776,0.403971,-0.331071,-0.8509120000000001,0.402039,-0.276941,-0.901802,0.402763,-0.177286,-1.00052,0.401754,-0.231575
14,14,1541176313,3.4410000000000003,-84,1.596,-81,2.645,-82,2.982,-89,2.977,-88,2.64,-86,2.125,-82,2.397,-80,-0.957468,0.403901,-0.335796,-0.8593799999999999,0.40224,-0.281796,-0.911383,0.402624,-0.183795,-1.00922,0.401824,-0.236476
15,15,1541176313,3.455,-84,1.634,-81,2.64,-82,3.08,-89,2.977,-88,2.678,-85,2.172,-82,2.373,-81,-0.966465,0.403744,-0.341314,-0.868476,0.402134,-0.28658,-0.920399,0.402725,-0.188267,-1.01808,0.401588,-0.241398
16,16,1541176313,3.469,-85,1.61,-81,2.645,-82,3.005,-91,3.029,-88,2.673,-85,2.111,-83,2.411,-81,-0.976335,0.403521,-0.346026,-0.8778459999999999,0.401923,-0.291258,-0.929375,0.402879,-0.192613,-1.02721,0.401499,-0.246114
17,17,1541176313,3.479,-85,1.587,-81,2.678,-82,3.08,-90,3.01,-88,2.687,-87,2.153,-82,2.434,-83,-0.985185,0.40367,-0.35009,-0.8873280000000001,0.402085,-0.295809,-0.939197,0.403069,-0.197199,-1.03663,0.401671,-0.251182
18,18,1541176313,3.507,-86,1.591,-81,2.65,-82,2.977,-91,3.043,-87,2.692,-86,2.134,-81,2.383,-82,-0.994369,0.403374,-0.354625,-0.8960899999999999,0.402345,-0.29945900000000003,-0.94825,0.403056,-0.201784,-1.04617,0.401434,-0.255492
19,19,1541176313,3.483,-85,1.5630000000000002,-81,2.635,-82,2.954,-90,3.019,-87,2.7060000000000004,-86,2.111,-81,2.434,-80,-1.00384,0.403651,-0.360411,-0.905893,0.402101,-0.30562,-0.957027,0.403281,-0.206588,-1.05526,0.401378,-0.26003000000000004
20,20,1541176313,3.474,-84,1.568,-81,2.645,-82,3.0380000000000003,-90,3.048,-87,2.748,-86,2.101,-82,2.402,-81,-1.013,0.403232,-0.365672,-0.915047,0.402133,-0.311154,-0.966063,0.402855,-0.211871,-1.06442,0.401415,-0.265489
21,21,1541176313,3.4930000000000003,-84,1.526,-81,2.65,-82,3.01,-91,3.104,-86,2.72,-86,2.079,-81,2.42,-81,-1.02115,0.40326,-0.370009,-0.922945,0.402223,-0.315558,-0.975413,0.402905,-0.217095,-1.073,0.401077,-0.269917
22,22,1541176313,3.497,-85,1.5630000000000002,-82,2.678,-82,3.366,-91,3.113,-88,2.696,-86,2.083,-82,2.392,-81,-1.02958,0.403194,-0.374703,-0.931943,0.401681,-0.320484,-0.983009,0.402691,-0.220445,-1.08134,0.400976,-0.274298
23,23,1541176313,3.502,-85,1.5630000000000002,-81,2.659,-82,2.963,-88,3.123,-87,2.696,-87,2.088,-81,2.439,-81,-1.03908,0.402969,-0.378996,-0.941456,0.401702,-0.325362,-0.991791,0.402394,-0.225448,-1.09017,0.400923,-0.278558
24,24,1541176313,3.525,-84,1.5590000000000002,-81,2.612,-82,3.361,-88,3.104,-87,2.7110000000000003,-87,2.079,-81,2.444,-81,-1.0506799999999998,0.402773,-0.385025,-0.952486,0.4014,-0.33066,-1.00403,0.402441,-0.232091,-1.10168,0.400595,-0.285524
25,25,1541176313,3.502,-85,1.535,-81,2.635,-82,3.156,-89,3.113,-86,2.678,-87,2.079,-81,2.439,-81,-1.05605,0.402844,-0.388707,-0.958289,0.401191,-0.334054,-1.0092,0.402231,-0.235481,-1.10743,0.400451,-0.288712
26,26,1541176313,3.497,-85,1.5119999999999998,-81,2.664,-82,3.59,-89,3.104,-88,2.7060000000000004,-89,2.083,-81,2.402,-81,-1.06511,0.402553,-0.393611,-0.966927,0.401204,-0.339193,-1.01787,0.40195,-0.240171,-1.11591,0.400537,-0.293468
27,27,1541176313,3.511,-84,1.54,-81,2.631,-84,3.394,-89,3.113,-90,2.715,-88,2.065,-81,2.416,-81,-1.07372,0.402486,-0.398096,-0.975687,0.401137,-0.344209,-1.02672,0.401814,-0.244595,-1.1251,0.400162,-0.298408
28,28,1541176313,3.511,-85,1.5119999999999998,-81,2.654,-82,3.193,-89,3.132,-89,2.734,-86,2.046,-81,2.402,-81,-1.08233,0.402303,-0.402602,-0.984001,0.400919,-0.348734,-1.03501,0.401689,-0.249185,-1.13273,0.399912,-0.301274
29,29,1541176314,3.535,-85,1.493,-81,2.635,-82,2.977,-90,3.141,-87,2.748,-87,2.036,-82,2.434,-81,-1.0906,0.402119,-0.407572,-0.99233,0.400735,-0.353475,-1.04336,0.401145,-0.254106,-1.1415,0.400092,-0.30672
30,30,1541176314,3.535,-84,1.484,-81,2.65,-82,3.015,-90,3.16,-87,2.739,-88,1.994,-81,2.444,-81,-1.09829,0.40221,-0.411998,-1.00049,0.400371,-0.357839,-1.05099,0.401315,-0.258517,-1.14942,0.399702,-0.310765
31,31,1541176314,3.544,-84,1.5019999999999998,-81,2.654,-83,3.188,-88,3.156,-86,2.7430000000000003,-87,2.008,-81,2.434,-81,-1.10715,0.402185,-0.416476,-1.00922,0.400196,-0.36265,-1.05964,0.401056,-0.263377,-1.15826,0.399708,-0.316022
