3.507000000000000117e+00,2.032000000000000028e+00,3.165000000000000036e+00,2.396999999999999797e+00,2.701000000000000068e+00,2.021999999999999797e+00,2.859999999999999876e+00,2.083000000000000185e+00,-5.675914763677580854e-01,6.106650456416967687e-01,3.471620239865609858e-01
3.501999999999999780e+00,2.027000000000000135e+00,3.201999999999999957e+00,2.424999999999999822e+00,2.711000000000000298e+00,2.036000000000000032e+00,2.859999999999999876e+00,2.092000000000000082e+00,-5.686706992474110933e-01,6.107551507611808095e-01,3.579825433294659409e-01
3.511000000000000121e+00,2.040999999999999925e+00,3.178999999999999826e+00,2.391999999999999904e+00,2.733999999999999986e+00,2.040999999999999925e+00,2.874000000000000110e+00,2.083000000000000185e+00,-5.684874059778809441e-01,6.107440376335688814e-01,3.685128892456455141e-01
3.521000000000000352e+00,2.060000000000000053e+00,3.141000000000000014e+00,2.396999999999999797e+00,2.725000000000000089e+00,1.985000000000000098e+00,2.883000000000000007e+00,2.068999999999999950e+00,-5.685541041024245734e-01,6.108993614066192679e-01,3.805485609714137074e-01
3.529999999999999805e+00,2.040999999999999925e+00,3.254000000000000004e+00,2.358999999999999986e+00,2.706000000000000405e+00,1.971000000000000085e+00,2.874000000000000110e+00,2.068999999999999950e+00,-5.671499301875376764e-01,6.110137723586364089e-01,3.920254220743760731e-01
3.535000000000000142e+00,2.049999999999999822e+00,3.221000000000000085e+00,2.363999999999999879e+00,2.706000000000000405e+00,1.975000000000000089e+00,2.907000000000000028e+00,2.064999999999999947e+00,-5.673974424246763792e-01,6.110551618683631725e-01,4.020258059802953032e-01
3.558000000000000274e+00,2.064999999999999947e+00,3.231000000000000316e+00,2.358999999999999986e+00,2.706000000000000405e+00,1.965999999999999970e+00,2.921000000000000263e+00,2.049999999999999822e+00,-5.673780630819750259e-01,6.109959816908616670e-01,4.131008728046758893e-01
3.581000000000000405e+00,2.083000000000000185e+00,3.231000000000000316e+00,2.363999999999999879e+00,2.714999999999999858e+00,1.965999999999999970e+00,2.921000000000000263e+00,2.060000000000000053e+00,-5.668437358782396629e-01,6.109381259376731599e-01,4.234359167386764766e-01
3.586000000000000298e+00,2.083000000000000185e+00,3.258999999999999897e+00,2.373000000000000220e+00,2.701000000000000068e+00,1.923999999999999932e+00,2.943999999999999950e+00,2.027000000000000135e+00,-5.655981942051153677e-01,6.110129279386703471e-01,4.338662977445728042e-01
3.572000000000000064e+00,2.079000000000000181e+00,3.226000000000000423e+00,2.387999999999999901e+00,2.720000000000000195e+00,1.951999999999999957e+00,2.967999999999999972e+00,2.027000000000000135e+00,-5.639722289865765070e-01,6.109983429699115121e-01,4.456698268623822123e-01
3.604999999999999982e+00,2.088000000000000078e+00,3.188000000000000167e+00,2.363999999999999879e+00,2.725000000000000089e+00,1.877000000000000002e+00,2.959000000000000075e+00,1.979999999999999982e+00,-5.631027293223157537e-01,6.109009988766427313e-01,4.568453500145208124e-01
3.623000000000000220e+00,2.087000000000000188e+00,3.254000000000000004e+00,2.391999999999999904e+00,2.711000000000000298e+00,1.933000000000000052e+00,2.982000000000000206e+00,1.999000000000000110e+00,-5.621976024367428826e-01,6.109105138019507164e-01,4.680872858388888669e-01
3.586000000000000298e+00,2.096999999999999975e+00,3.226000000000000423e+00,2.402000000000000135e+00,2.729000000000000092e+00,1.909999999999999920e+00,2.991000000000000103e+00,1.947000000000000064e+00,-5.612477089485796711e-01,6.106621871073388830e-01,4.779652447198149967e-01
3.628000000000000114e+00,2.087000000000000188e+00,3.240000000000000213e+00,2.391999999999999904e+00,2.748000000000000220e+00,1.862999999999999989e+00,2.991000000000000103e+00,1.961000000000000076e+00,-5.601517857348408125e-01,6.104781697744900981e-01,4.858210936164152893e-01
3.623000000000000220e+00,2.120000000000000107e+00,3.258999999999999897e+00,2.447999999999999954e+00,2.743000000000000327e+00,1.885999999999999899e+00,2.996000000000000441e+00,1.937999999999999945e+00,-5.579884649903660288e-01,6.104854049307888442e-01,4.954640783051781905e-01
3.646999999999999797e+00,2.125000000000000000e+00,3.258999999999999897e+00,2.458000000000000185e+00,2.711000000000000298e+00,1.877000000000000002e+00,3.001000000000000334e+00,1.933000000000000052e+00,-5.557220008736331041e-01,6.103764634709628600e-01,5.056091210647339906e-01
3.633000000000000007e+00,2.100999999999999979e+00,3.258999999999999897e+00,2.396999999999999797e+00,2.738999999999999879e+00,1.862999999999999989e+00,2.991000000000000103e+00,1.957000000000000073e+00,-5.545084900040508913e-01,6.104592449612070704e-01,5.163853520179264578e-01
