,Unnamed: 0,timestamp,R1,RSS1,R2,RSS2,R3,RSS3,R4,RSS4,R5,RSS5,R6,RSS6,R7,RSS7,R8,RSS8,X_M1,Y_M1,Z_M1,X_M2,Y_M2,Z_M2,X_M3,Y_M3,Z_M3,X_M4,Y_M4,Z_M4
0,0,1541174614,2.552,-84,2.7060000000000004,-84,2.519,-86,2.298,-84,1.933,-82,2.481,-84,2.814,-88,3.057,-84,0.218034,0.413739,-0.209816,0.132043,0.411973,-0.281735,0.201322,0.411855,-0.36935,0.287208,0.4113810000000001,-0.297294
1,1,1541174614,2.524,-85,2.692,-84,2.509,-86,2.27,-84,1.957,-81,2.505,-84,2.753,-89,3.043,-83,0.211811,0.413426,-0.21579,0.124961,0.412059,-0.285446,0.192574,0.411731,-0.374837,0.280043,0.4113890000000001,-0.304547
2,2,1541174614,2.542,-85,2.692,-83,2.509,-85,2.261,-84,1.952,-82,2.509,-85,2.8,-89,3.043,-84,0.207104,0.41353,-0.222272,0.118083,0.412066,-0.28992,0.183834,0.4120140000000001,-0.380306,0.272341,0.411094,-0.312076
3,3,1541174614,2.5660000000000003,-84,2.668,-83,2.509,-85,2.3080000000000003,-85,1.971,-82,2.524,-84,2.753,-88,3.0660000000000003,-83,0.201122,0.41328,-0.22785,0.110789,0.412345,-0.294036,0.175038,0.411833,-0.385686,0.264824,0.411058,-0.319118
4,4,1541174614,2.5380000000000003,-85,2.654,-83,2.463,-85,2.275,-85,1.994,-82,2.528,-84,2.767,-87,3.048,-84,0.195227,0.413477,-0.23367,0.104014,0.412738,-0.29839,0.166299,0.412051,-0.390749,0.257371,0.41113,-0.326245
5,5,1541174614,2.5610000000000004,-84,2.673,-83,2.486,-85,2.303,-86,1.999,-83,2.519,-85,2.772,-90,3.043,-84,0.189397,0.413019,-0.239818,0.0968656,0.412565,-0.301704,0.15745499999999998,0.412175,-0.395701,0.249566,0.411164,-0.333052
6,6,1541174614,2.57,-86,2.6210000000000004,-84,2.495,-85,2.294,-84,2.022,-82,2.519,-84,2.786,-89,3.08,-84,0.183927,0.412829,-0.24502,0.0895576,0.4126510000000001,-0.305014,0.14876099999999998,0.412108,-0.400794,0.241715,0.411221,-0.339422
7,7,1541174614,2.547,-84,2.635,-83,2.425,-84,2.327,-84,2.013,-82,2.552,-84,2.7110000000000003,-87,3.062,-84,0.177912,0.413015,-0.250299,0.08260369999999999,0.412884,-0.30833,0.13906500000000002,0.411833,-0.404681,0.23407,0.410915,-0.345639
8,8,1541174614,2.542,-84,2.64,-84,2.4530000000000003,-85,2.392,-84,2.032,-82,2.509,-85,2.818,-88,3.024,-84,0.171483,0.412928,-0.255842,0.0751315,0.413013,-0.312255,0.129634,0.412083,-0.409027,0.226063,0.411166,-0.352212
9,9,1541174614,2.552,-84,2.664,-84,2.444,-84,2.373,-84,2.027,-82,2.5380000000000003,-84,2.687,-88,3.0380000000000003,-83,0.166485,0.413175,-0.259537,0.0697599,0.413146,-0.315024,0.123694,0.41242,-0.41223,0.219985,0.411357,-0.356124
