,Unnamed: 0,timestamp,R1,RSS1,R2,RSS2,R3,RSS3,R4,RSS4,R5,RSS5,R6,RSS6,R7,RSS7,R8,RSS8,X_M1,Y_M1,Z_M1,X_M2,Y_M2,Z_M2,X_M3,Y_M3,Z_M3,X_M4,Y_M4,Z_M4
0,0,1541173559,2.926,-89,3.816,-85,3.567,-90,0.955,-81,1.352,-82,2.12,-85,4.275,-85,3.544,-88,1.25548,0.416565,0.694699,1.24707,0.414793,0.583316,1.35752,0.415887,0.572738,1.36626,0.415067,0.6844600000000001
1,1,1541173559,2.879,-87,3.797,-86,3.576,-89,1.011,-81,1.306,-81,2.106,-85,4.312,-84,3.502,-88,1.25453,0.416601,0.687917,1.24688,0.415173,0.576433,1.35703,0.416127,0.566346,1.36546,0.414768,0.677519
2,2,1541173559,2.869,-88,3.834,-85,3.553,-88,1.011,-81,1.3430000000000002,-81,2.111,-86,4.283,-85,3.488,-88,1.25392,0.416843,0.6807810000000001,1.24705,0.415769,0.568905,1.3571,0.4163270000000001,0.5593520000000001,1.36485,0.414959,0.67108
3,3,1541173559,2.8510000000000004,-87,3.797,-86,3.5580000000000003,-88,1.002,-82,1.334,-81,2.101,-87,4.274,-84,3.455,-88,1.25367,0.416792,0.673529,1.24634,0.415216,0.561821,1.35681,0.416446,0.5521020000000001,1.36416,0.415271,0.6646029999999999
4,4,1541173559,2.865,-87,3.83,-85,3.5210000000000004,-88,1.002,-81,1.3530000000000002,-81,2.134,-86,4.275,-85,3.483,-87,1.25294,0.416944,0.667117,1.2453,0.415316,0.555401,1.35555,0.416557,0.5450659999999999,1.3639,0.415118,0.656408
5,5,1541173559,2.865,-87,3.811,-85,3.507,-88,1.063,-82,1.339,-82,2.106,-86,4.251,-86,3.511,-88,1.25146,0.416786,0.6598189999999999,1.24348,0.415199,0.548802,1.35402,0.416664,0.53792,1.3623,0.415031,0.650018
6,6,1541173559,2.841,-87,3.783,-85,3.5210000000000004,-89,1.02,-81,1.339,-81,2.162,-85,4.261,-84,3.488,-88,1.251,0.41687,0.653193,1.24295,0.415266,0.541301,1.35296,0.416512,0.530558,1.36174,0.415289,0.6423449999999999
7,7,1541173559,2.8510000000000004,-86,3.783,-85,3.488,-88,1.0490000000000002,-81,1.339,-81,2.158,-86,4.256,-84,3.479,-87,1.25125,0.417103,0.645461,1.2431,0.415563,0.533825,1.35299,0.416537,0.52346,1.36179,0.415436,0.6353810000000001
8,8,1541173559,2.869,-86,3.834,-85,3.469,-88,1.044,-81,1.297,-81,2.162,-86,4.27,-84,3.548,-87,1.25091,0.417104,0.63831,1.24274,0.415606,0.526293,1.35293,0.416655,0.515575,1.3615700000000002,0.415418,0.626977
9,9,1541173559,2.874,-85,3.816,-85,3.511,-89,1.053,-81,1.325,-81,2.186,-86,4.209,-85,3.525,-89,1.25024,0.417203,0.6306579999999999,1.24249,0.415751,0.518792,1.35247,0.416601,0.508501,1.36086,0.415452,0.620321
10,10,1541173559,2.865,-85,3.797,-86,3.455,-88,1.0490000000000002,-81,1.301,-81,2.176,-86,4.242,-85,3.535,-89,1.24941,0.417017,0.623318,1.24111,0.415342,0.5116649999999999,1.3512,0.4168770000000001,0.500253,1.35999,0.415473,0.612491
11,11,1541173559,2.874,-85,3.82,-85,3.46,-89,1.067,-82,1.329,-81,2.195,-86,4.223,-84,3.544,-87,1.24896,0.417045,0.616034,1.24061,0.4156220000000001,0.503988,1.35066,0.416652,0.493448,1.35971,0.415188,0.6051449999999999
12,12,1541173559,2.883,-84,3.787,-85,3.469,-88,1.053,-81,1.329,-80,2.209,-86,4.242,-84,3.53,-87,1.24815,0.417159,0.6082029999999999,1.23994,0.415744,0.496513,1.35006,0.416998,0.485347,1.3592,0.415264,0.596648
13,13,1541173559,2.869,-84,3.759,-85,3.427,-88,1.086,-81,1.325,-81,2.153,-86,4.232,-84,3.525,-87,1.24798,0.4172300000000001,0.600065,1.23927,0.415533,0.488518,1.34939,0.416486,0.4773310000000001,1.35858,0.415723,0.589232
14,14,1541173559,2.855,-85,3.778,-85,3.4360000000000004,-88,1.091,-83,1.315,-80,2.205,-86,4.228,-85,3.548,-87,1.24729,0.417497,0.5925630000000001,1.23859,0.415374,0.4810970000000001,1.3486200000000002,0.416528,0.469851,1.35808,0.415624,0.581246
15,15,1541173559,2.841,-87,3.783,-87,3.418,-88,1.105,-83,1.357,-80,2.205,-89,4.209,-84,3.572,-87,1.24675,0.417297,0.584858,1.23781,0.415119,0.473412,1.34794,0.416459,0.462132,1.3572799999999998,0.415432,0.573661
16,16,1541173559,2.818,-85,3.741,-86,3.4410000000000003,-87,1.123,-81,1.325,-81,2.205,-86,4.214,-84,3.53,-87,1.24633,0.417247,0.577939,1.23777,0.415511,0.46592,1.3476,0.416268,0.455115,1.35688,0.415497,0.565988
17,17,1541173560,2.841,-85,3.783,-85,3.455,-88,1.132,-81,1.311,-80,2.219,-85,4.209,-84,3.572,-87,1.2462,0.417401,0.570733,1.23721,0.415625,0.4588930000000001,1.34723,0.416012,0.447596,1.35676,0.415255,0.558756
18,18,1541173560,2.813,-86,3.741,-86,3.455,-88,1.132,-82,1.287,-81,2.233,-85,4.209,-84,3.553,-87,1.24569,0.417324,0.5631430000000001,1.2365700000000002,0.415158,0.451604,1.34667,0.416322,0.439712,1.35646,0.4154270000000001,0.5511689999999999
19,19,1541173560,2.776,-87,3.764,-87,3.422,-88,1.151,-82,1.311,-80,2.195,-85,4.209,-84,3.539,-86,1.24501,0.417468,0.5559,1.23605,0.41563,0.444402,1.34609,0.41643,0.4330810000000001,1.35558,0.415384,0.544246
20,20,1541173560,2.804,-86,3.764,-86,3.46,-91,1.146,-83,1.32,-81,2.228,-86,4.209,-86,3.553,-89,1.24437,0.417763,0.548733,1.23504,0.415636,0.437199,1.34529,0.416463,0.425736,1.35496,0.415399,0.536621
21,21,1541173560,2.786,-87,3.75,-85,3.483,-89,1.203,-81,1.301,-81,2.181,-83,4.2,-84,3.549,-86,1.24377,0.417661,0.541579,1.23462,0.415787,0.43004,1.34468,0.416473,0.418438,1.35438,0.415528,0.529868
22,22,1541173560,2.786,-86,3.75,-85,3.446,-89,1.161,-81,1.32,-81,2.242,-84,4.204,-84,3.567,-87,1.24301,0.417476,0.534273,1.2339,0.415838,0.422681,1.34427,0.416516,0.4108890000000001,1.35391,0.4154560000000001,0.522442
