2.898000000000000131e+00,1.979999999999999982e+00,1.895999999999999908e+00,3.586000000000000298e+00,3.080000000000000071e+00,3.323999999999999844e+00,1.933000000000000052e+00,3.188000000000000167e+00,-1.074669980218809995e+00,-8.150406900714373126e-01,6.047451539676740317e-01
2.883000000000000007e+00,1.947000000000000064e+00,1.885999999999999899e+00,3.581000000000000405e+00,3.123000000000000220e+00,3.299999999999999822e+00,1.923999999999999932e+00,3.184000000000000163e+00,-1.073785011526223521e+00,-8.250425371500506033e-01,6.047955991171318768e-01
2.948999999999999844e+00,1.919000000000000039e+00,1.905000000000000027e+00,3.600000000000000089e+00,3.099000000000000199e+00,3.333000000000000185e+00,1.848999999999999977e+00,3.156000000000000139e+00,-1.072796352451177881e+00,-8.341303104762178844e-01,6.046922794089212294e-01
2.911999999999999922e+00,1.895999999999999908e+00,1.919000000000000039e+00,3.589999999999999858e+00,3.056999999999999940e+00,3.333000000000000185e+00,1.872000000000000108e+00,3.184000000000000163e+00,-1.072283252387609576e+00,-8.456034275416616230e-01,6.045511802371654753e-01
2.916000000000000369e+00,1.943000000000000060e+00,1.923999999999999932e+00,3.586000000000000298e+00,3.066000000000000281e+00,3.361000000000000210e+00,1.826000000000000068e+00,3.197999999999999954e+00,-1.071542758647348270e+00,-8.553211888850912326e-01,6.043368629437175787e-01
2.930000000000000160e+00,1.872000000000000108e+00,1.943000000000000060e+00,3.619000000000000217e+00,3.080000000000000071e+00,3.318999999999999950e+00,1.806999999999999940e+00,3.160000000000000142e+00,-1.070172009075153419e+00,-8.653144326177815149e-01,6.043674498003717144e-01
2.921000000000000263e+00,1.891000000000000014e+00,1.927999999999999936e+00,3.589999999999999858e+00,3.118000000000000327e+00,3.323999999999999844e+00,1.745999999999999996e+00,3.165000000000000036e+00,-1.068420090553588109e+00,-8.737318726451747120e-01,6.041180984125760212e-01
2.930000000000000160e+00,1.899999999999999911e+00,1.913999999999999924e+00,3.589999999999999858e+00,3.089999999999999858e+00,3.318999999999999950e+00,1.764999999999999902e+00,3.156000000000000139e+00,-1.067463301296977862e+00,-8.840372066477858448e-01,6.039066993003897599e-01
2.939999999999999947e+00,1.852999999999999980e+00,1.965999999999999970e+00,3.628000000000000114e+00,3.108999999999999986e+00,3.338000000000000078e+00,1.689999999999999947e+00,3.137000000000000011e+00,-1.067013796579673990e+00,-8.927453669203088138e-01,6.037535614528934946e-01
2.948999999999999844e+00,1.868000000000000105e+00,1.961000000000000076e+00,3.661000000000000032e+00,3.146000000000000352e+00,3.333000000000000185e+00,1.713000000000000078e+00,3.150999999999999801e+00,-1.066373703920499239e+00,-9.032318614089746012e-01,6.035753266545105244e-01
3.001000000000000334e+00,1.868000000000000105e+00,1.947000000000000064e+00,3.650999999999999801e+00,3.132000000000000117e+00,3.357000000000000206e+00,1.681000000000000050e+00,3.118000000000000327e+00,-1.065125694575876913e+00,-9.125369999657821918e-01,6.034021388695013366e-01
2.973000000000000309e+00,1.844000000000000083e+00,1.965999999999999970e+00,3.633000000000000007e+00,3.126999999999999780e+00,3.357000000000000206e+00,1.665999999999999925e+00,3.141000000000000014e+00,-1.064141991042907076e+00,-9.212844229294420151e-01,6.031875031926984265e-01
3.001000000000000334e+00,1.852999999999999980e+00,1.971000000000000085e+00,3.628000000000000114e+00,3.150999999999999801e+00,3.361000000000000210e+00,1.665999999999999925e+00,3.132000000000000117e+00,-1.063268548432918070e+00,-9.304229723898779225e-01,6.029927472302141211e-01
