,Unnamed: 0,timestamp,R1,RSS1,R2,RSS2,R3,RSS3,R4,RSS4,R5,RSS5,R6,RSS6,R7,RSS7,R8,RSS8,X_M1,Y_M1,Z_M1,X_M2,Y_M2,Z_M2,X_M3,Y_M3,Z_M3,X_M4,Y_M4,Z_M4
32,32,1541175576,3.254,-87,2.907,-83,3.338,-83,1.516,-87,2.041,-85,1.676,-81,3.5810000000000004,-83,2.729,-84,0.242774,0.411181,0.573619,0.354221,0.410297,0.567384,0.362027,0.410551,0.678539,0.251211,0.409825,0.684549
33,33,1541175576,3.2260000000000004,-87,2.902,-83,3.352,-83,1.521,-88,2.027,-86,1.676,-81,3.572,-83,2.701,-83,0.233089,0.411274,0.574448,0.344193,0.410297,0.568696,0.351936,0.410424,0.679562,0.241091,0.409713,0.685385
34,34,1541175576,3.221,-88,2.9160000000000004,-83,3.3710000000000004,-83,1.4980000000000002,-87,2.074,-86,1.709,-83,3.6,-83,2.678,-84,0.223412,0.411137,0.574909,0.334477,0.410556,0.5693,0.341613,0.410386,0.68056,0.231173,0.409864,0.686092
35,35,1541175576,3.216,-90,2.888,-84,3.375,-85,1.793,-88,2.083,-86,1.681,-81,3.595,-83,2.631,-84,0.21372,0.41134,0.575511,0.32510500000000003,0.410194,0.570369,0.332113,0.4104390000000001,0.681126,0.221128,0.409479,0.686696
36,36,1541175576,3.202,-88,2.888,-84,3.366,-83,1.643,-88,2.06,-85,1.662,-81,3.572,-83,2.631,-84,0.207762,0.410839,0.5756319999999999,0.318807,0.410408,0.570755,0.32565900000000003,0.410374,0.682028,0.214775,0.409434,0.6866869999999999
37,37,1541175576,3.202,-88,2.86,-83,3.38,-83,1.737,-88,2.069,-86,1.648,-81,3.614,-83,2.631,-84,0.194913,0.410986,0.576629,0.30628,0.410257,0.572279,0.312463,0.4101260000000001,0.683247,0.20158,0.409367,0.687693
38,38,1541175576,3.193,-88,2.869,-83,3.366,-83,1.666,-87,2.097,-86,1.652,-81,3.576,-83,2.631,-85,0.185476,0.410829,0.57673,0.296763,0.410269,0.572747,0.303117,0.410221,0.6837880000000001,0.192063,0.409362,0.688221
39,39,1541175576,3.24,-88,2.837,-84,3.333,-84,1.756,-86,2.115,-85,1.681,-82,3.5580000000000003,-83,2.584,-84,0.176621,0.410715,0.5771029999999999,0.288013,0.409647,0.573048,0.293677,0.409809,0.683825,0.182651,0.409363,0.6882659999999999
40,40,1541175576,3.235,-88,2.822,-85,3.394,-85,1.798,-88,2.083,-88,1.652,-83,3.572,-84,2.645,-86,0.168053,0.410793,0.577191,0.27933,0.409521,0.5729989999999999,0.285068,0.4098350000000001,0.684244,0.173902,0.409675,0.6885899999999999
41,41,1541175577,3.2260000000000004,-88,2.818,-83,3.347,-83,1.914,-85,2.097,-86,1.6569999999999998,-81,3.5580000000000003,-83,2.575,-84,0.159327,0.411008,0.576966,0.270588,0.409432,0.573515,0.276398,0.409857,0.684499,0.165393,0.409779,0.688316
42,42,1541175577,3.207,-88,2.813,-83,3.342,-83,1.924,-85,2.158,-86,1.638,-82,3.562,-83,2.509,-84,0.150975,0.410805,0.576604,0.26203200000000004,0.409077,0.573761,0.26715900000000004,0.409463,0.6848,0.156443,0.409846,0.688459
43,43,1541175577,3.254,-88,2.818,-83,3.375,-84,1.961,-85,2.092,-86,1.648,-81,3.562,-82,2.5380000000000003,-86,0.142028,0.410965,0.576874,0.253849,0.408839,0.573975,0.258408,0.409279,0.6850930000000001,0.147641,0.409758,0.688235
44,44,1541175577,3.254,-89,2.781,-84,3.399,-84,2.036,-85,2.125,-86,1.648,-83,3.5580000000000003,-83,2.477,-85,0.133143,0.410803,0.5772010000000001,0.244411,0.408511,0.574808,0.249218,0.409084,0.685557,0.13784100000000002,0.409743,0.6886439999999999
45,45,1541175577,3.287,-88,2.79,-82,3.361,-83,1.985,-83,2.12,-88,1.648,-81,3.549,-82,2.467,-84,0.123699,0.410919,0.577828,0.234705,0.408468,0.5750029999999999,0.239075,0.409052,0.686307,0.128479,0.409811,0.6889270000000001
46,46,1541175577,3.305,-89,2.786,-82,3.3710000000000004,-84,1.985,-83,2.125,-86,1.629,-81,3.539,-82,2.463,-84,0.11397,0.410803,0.578044,0.225221,0.40871,0.5757399999999999,0.22889,0.409009,0.68712,0.118255,0.409812,0.6893130000000001
47,47,1541175577,3.319,-89,2.795,-82,3.347,-84,1.957,-83,2.13,-86,1.61,-81,3.497,-82,2.472,-84,0.104128,0.410729,0.578191,0.215374,0.408604,0.5760390000000001,0.21939,0.408992,0.6877449999999999,0.108343,0.409548,0.689421
48,48,1541175577,3.314,-89,2.781,-82,3.357,-83,2.032,-83,2.144,-88,1.615,-81,3.5210000000000004,-82,2.439,-85,0.0942846,0.410673,0.578088,0.205788,0.408754,0.576653,0.209305,0.408964,0.68795,0.0981934,0.409836,0.689739
49,49,1541175577,3.268,-89,2.8,-82,3.366,-83,1.957,-84,2.186,-88,1.662,-82,3.539,-84,2.416,-85,0.08468060000000001,0.410822,0.5788840000000001,0.196023,0.408648,0.577156,0.199515,0.408788,0.688768,0.0880341,0.409572,0.690448
50,50,1541175577,3.31,-93,2.786,-82,3.361,-83,1.975,-82,2.162,-86,1.605,-81,3.516,-82,2.373,-84,0.0749465,0.410793,0.579643,0.185914,0.40871,0.5782470000000001,0.189101,0.409005,0.689204,0.07809989999999999,0.409265,0.6906399999999999
51,51,1541175577,3.324,-90,2.781,-83,3.352,-83,1.961,-82,2.144,-86,1.62,-81,3.511,-82,2.383,-84,0.0649571,0.410549,0.579392,0.175825,0.408662,0.578545,0.179068,0.408952,0.689607,0.0676874,0.409427,0.690829
52,52,1541175577,3.324,-90,2.753,-82,3.375,-83,1.933,-82,2.176,-86,1.61,-81,3.525,-82,2.373,-84,0.054513699999999984,0.41048,0.579309,0.166182,0.408573,0.578863,0.168483,0.408985,0.689979,0.0572488,0.409063,0.690526
53,53,1541175577,3.319,-89,2.762,-83,3.347,-83,2.008,-84,2.209,-85,1.601,-81,3.4930000000000003,-82,2.378,-85,0.0442939,0.410425,0.579272,0.156084,0.409406,0.57977,0.157322,0.409107,0.690609,0.0466735,0.409013,0.690557
54,54,1541175577,3.314,-92,2.776,-85,3.422,-85,1.975,-83,2.214,-85,1.652,-81,3.46,-83,2.383,-85,0.0343842,0.410251,0.5795239999999999,0.146092,0.409488,0.580055,0.147368,0.408973,0.6910890000000001,0.036329400000000005,0.408842,0.690918
55,55,1541175577,3.319,-90,2.757,-83,3.347,-84,1.975,-83,2.172,-86,1.601,-80,3.432,-84,2.35,-85,0.0247864,0.410549,0.579497,0.136284,0.409334,0.5799890000000001,0.137533,0.408939,0.691261,0.026673400000000003,0.408797,0.690873
56,56,1541175577,3.324,-89,2.757,-83,3.375,-84,2.013,-83,2.2,-86,1.61,-80,3.464,-83,2.383,-85,0.0158351,0.410364,0.5792470000000001,0.127528,0.409165,0.58001,0.128526,0.408976,0.6914100000000001,0.0170471,0.408956,0.690603
57,57,1541175577,3.347,-89,2.739,-83,3.342,-83,1.985,-83,2.209,-86,1.587,-80,3.483,-82,2.369,-84,0.00648831,0.410593,0.5794020000000001,0.118143,0.409267,0.580611,0.118622,0.408828,0.691366,0.00763387,0.409031,0.690475
58,58,1541175577,3.31,-88,2.748,-84,3.352,-83,1.98,-83,2.228,-86,1.596,-81,3.46,-82,2.42,-84,-0.00286721,0.410462,0.579443,0.108764,0.409299,0.581231,0.108529,0.4088,0.6924779999999999,-0.00240105,0.408916,0.691068
59,59,1541175577,3.366,-92,2.7060000000000004,-83,3.361,-84,1.994,-83,2.237,-86,1.601,-81,3.422,-82,2.383,-85,-0.0124359,0.410899,0.579318,0.0988096,0.409386,0.581403,0.0984607,0.408785,0.69271,-0.0121575,0.408806,0.6908479999999999
60,60,1541175577,3.357,-89,2.7110000000000003,-83,3.342,-83,1.985,-83,2.228,-87,1.596,-81,3.46,-82,2.378,-84,-0.0218612,0.411024,0.5791930000000001,0.0895711,0.409402,0.581072,0.0896324,0.408812,0.692331,-0.021971900000000003,0.408833,0.690495
61,61,1541175578,3.389,-88,2.687,-84,3.357,-83,1.971,-83,2.242,-86,1.634,-80,3.464,-82,2.373,-84,-0.0302709,0.4109350000000001,0.579005,0.0813913,0.409136,0.581665,0.0803665,0.408483,0.692812,-0.030582,0.409069,0.690637
62,62,1541175578,3.385,-87,2.687,-84,3.375,-83,1.961,-84,2.28,-86,1.624,-81,3.446,-82,2.406,-84,-0.0391214,0.411299,0.579282,0.0718813,0.408574,0.582034,0.0716424,0.408499,0.6933279999999999,-0.0395595,0.409275,0.690659
63,63,1541175578,3.4130000000000003,-89,2.659,-83,3.333,-83,1.98,-86,2.2840000000000003,-87,1.62,-81,3.446,-83,2.388,-84,-0.0476843,0.411477,0.579394,0.0633661,0.40873,0.582316,0.0623864,0.408467,0.693678,-0.0486385,0.409284,0.6910109999999999
64,64,1541175578,3.38,-92,2.668,-85,3.357,-83,1.943,-86,2.266,-88,1.591,-81,3.408,-82,2.378,-84,-0.0568565,0.41138,0.579056,0.0538447,0.408451,0.5824590000000001,0.053107000000000015,0.408226,0.693651,-0.0580246,0.409235,0.690538
65,65,1541175578,3.418,-89,2.668,-84,3.366,-83,1.938,-84,2.28,-86,1.615,-80,3.408,-82,2.392,-84,-0.06712689999999999,0.411426,0.578468,0.044294,0.40844,0.581708,0.043321,0.408246,0.69285,-0.06784950000000001,0.409429,0.6901189999999999
66,66,1541175578,3.427,-89,2.664,-84,3.342,-83,1.924,-85,2.294,-86,1.615,-81,3.4360000000000004,-82,2.373,-83,-0.0764859,0.411444,0.5783159999999999,0.034862800000000006,0.408544,0.582002,0.033074400000000004,0.408284,0.692992,-0.07794580000000001,0.409048,0.689771
67,67,1541175578,3.4410000000000003,-88,2.5980000000000003,-83,3.352,-84,1.957,-85,2.331,-86,1.605,-81,3.4130000000000003,-82,2.402,-83,-0.08605739999999999,0.411574,0.5786680000000001,0.0248656,0.408474,0.5826359999999999,0.0231108,0.408274,0.693724,-0.0877719,0.40923,0.69026
68,68,1541175578,3.427,-90,2.5980000000000003,-85,3.357,-83,1.872,-86,2.28,-85,1.61,-81,3.3710000000000004,-82,2.378,-85,-0.0958814,0.411646,0.578968,0.015233000000000003,0.409036,0.582569,0.0133144,0.40822,0.694114,-0.0974029,0.409022,0.690505
69,69,1541175578,3.45,-87,2.612,-83,3.347,-83,1.933,-85,2.327,-85,1.605,-81,3.399,-83,2.388,-83,-0.102522,0.412554,0.578972,0.00854028,0.408892,0.58297,0.006602800000000001,0.408464,0.694343,-0.104321,0.410021,0.690397
70,70,1541175578,3.4360000000000004,-88,2.584,-83,3.366,-83,1.966,-85,2.3080000000000003,-87,1.601,-81,3.399,-83,2.345,-83,-0.107958,0.412632,0.57822,0.00318444,0.408641,0.583445,-5.479999999999999e-05,0.407796,0.694458,-0.11141600000000003,0.41006,0.68981
71,71,1541175578,3.483,-88,2.5980000000000003,-83,3.3280000000000003,-83,1.933,-85,2.312,-86,1.62,-81,3.394,-82,2.345,-83,-0.123058,0.411481,0.577812,-0.0116016,0.408987,0.583025,-0.015224799999999997,0.408287,0.694013,-0.12609,0.408934,0.689145
72,72,1541175578,3.45,-89,2.5660000000000003,-83,3.333,-83,1.961,-85,2.35,-86,1.587,-81,3.3710000000000004,-83,2.331,-83,-0.135759,0.411391,0.578379,-0.0244047,0.40955,0.5837979999999999,-0.0280793,0.408593,0.6948529999999999,-0.138932,0.408624,0.689756
73,73,1541175578,3.507,-89,2.589,-84,3.357,-84,2.036,-86,2.397,0,1.587,-81,3.375,-82,2.355,-84,-0.14658800000000002,0.411666,0.578809,-0.0350994,0.409441,0.584218,-0.0389829,0.408504,0.695195,-0.149724,0.408679,0.69
74,74,1541175578,3.483,-87,2.575,-82,3.342,-83,2.022,-84,2.355,-86,1.629,-80,3.375,-82,2.327,-83,-0.15597,0.411415,0.578094,-0.0447802,0.409531,0.583808,-0.0486809,0.408497,0.694973,-0.159375,0.408399,0.6895319999999999
75,75,1541175578,3.525,-88,2.556,-82,3.347,-83,2.069,-83,2.402,-86,1.62,-81,3.38,-82,2.298,-82,-0.16415,0.4115470000000001,0.5772510000000001,-0.0526496,0.40923,0.58358,-0.0568825,0.407903,0.694315,-0.167432,0.408573,0.688692
76,76,1541175578,3.53,-88,2.575,-82,3.357,-82,2.088,-83,2.359,-86,1.615,-81,3.342,-82,2.27,-84,-0.172709,0.41163,0.576404,-0.061441,0.409139,0.5834590000000001,-0.06645319999999999,0.407909,0.694351,-0.177232,0.408638,0.688113
77,77,1541175578,3.511,-88,2.556,-82,3.357,-83,2.083,-83,2.355,-86,1.582,-81,3.324,-82,2.2840000000000003,-82,-0.182967,0.4113310000000001,0.5758300000000001,-0.07148810000000001,0.409096,0.583208,-0.0768241,0.408308,0.694126,-0.187555,0.40841,0.6870109999999999
78,78,1541175578,3.549,-89,2.552,-82,3.333,-83,2.106,-85,2.402,-85,1.601,-81,3.352,-84,2.27,-83,-0.192835,0.411437,0.575384,-0.0818217,0.409061,0.582562,-0.0872233,0.408019,0.693603,-0.197964,0.408472,0.686582
79,79,1541175578,3.5810000000000004,-87,2.5660000000000003,-83,3.338,-84,2.111,-83,2.392,-86,1.624,-81,3.314,-83,2.2230000000000003,-82,-0.203214,0.411312,0.574557,-0.0919207,0.409146,0.582214,-0.0976043,0.408394,0.693072,-0.209122,0.408301,0.685438
80,80,1541175578,3.567,-87,2.524,-83,3.342,-83,2.134,-83,2.42,-86,1.582,-80,3.306,-82,2.214,-82,-0.213058,0.4112270000000001,0.573908,-0.101715,0.409179,0.581488,-0.107444,0.408288,0.6923779999999999,-0.218759,0.408068,0.684606
81,81,1541175579,3.562,-88,2.547,-84,3.361,-83,2.106,-82,2.4530000000000003,-86,1.634,-81,3.324,-83,2.205,-82,-0.222386,0.411264,0.572932,-0.11077,0.409001,0.5815020000000001,-0.117386,0.407942,0.691945,-0.228055,0.408148,0.6839
82,82,1541175579,3.544,-89,2.552,-83,3.352,-85,2.125,-84,2.463,-88,1.624,-81,3.301,-83,2.172,-83,-0.231552,0.411314,0.5725819999999999,-0.120289,0.408809,0.580627,-0.12688,0.408021,0.691608,-0.23769,0.408211,0.683269
83,83,1541175579,3.548,-92,2.533,-85,3.342,-84,2.181,-84,2.4530000000000003,-88,1.61,-82,3.282,-84,2.162,-83,-0.241221,0.41125,0.57234,-0.13021,0.409061,0.5802930000000001,-0.136647,0.408012,0.691394,-0.247648,0.407881,0.68271
84,84,1541175579,3.5860000000000003,-88,2.533,-83,3.338,-83,2.172,-82,2.439,-87,1.634,-81,3.292,-83,2.191,-83,-0.25093000000000004,0.411421,0.5715979999999999,-0.139933,0.409149,0.579924,-0.146763,0.408077,0.691072,-0.25755,0.408111,0.682343
85,85,1541175579,3.572,-88,2.505,-84,3.38,-83,2.148,-83,2.481,-86,1.629,-81,3.292,-84,2.162,-82,-0.261527,0.4111800000000001,0.570504,-0.149801,0.409461,0.579741,-0.15747,0.408167,0.690203,-0.267739,0.408085,0.68184
86,86,1541175579,3.609,-87,2.481,-84,3.342,-83,2.186,-82,2.481,-85,1.643,-81,3.268,-83,2.13,-82,-0.271942,0.411378,0.569198,-0.16082,0.409575,0.578006,-0.168276,0.408839,0.688919,-0.278434,0.408134,0.680185
87,87,1541175579,3.567,-87,2.4530000000000003,-84,3.342,-83,2.209,-83,2.481,-85,1.601,-81,3.277,-82,2.13,-82,-0.282377,0.4107770000000001,0.567994,-0.17133199999999998,0.409644,0.577545,-0.17917,0.408886,0.688136,-0.28930500000000003,0.407849,0.679074
88,88,1541175579,3.553,-88,2.463,-85,3.361,-84,2.205,-83,2.524,-85,1.629,-81,3.273,-82,2.083,-83,-0.293317,0.410917,0.567969,-0.182412,0.409538,0.5773729999999999,-0.190146,0.408697,0.688519,-0.300544,0.407675,0.679018
89,89,1541175579,3.623,-86,2.42,-83,3.357,-83,2.209,-83,2.505,-85,1.643,-81,3.235,-82,2.083,-83,-0.303733,0.410606,0.567724,-0.19271,0.409571,0.5769920000000001,-0.200692,0.408468,0.688032,-0.31093200000000004,0.407607,0.678301
90,90,1541175579,3.647,-87,2.434,-83,3.357,-84,2.233,-83,2.528,-85,1.615,-81,3.221,-82,2.088,-83,-0.313283,0.41095,0.565934,-0.202386,0.409561,0.5757979999999999,-0.210241,0.408579,0.686565,-0.320445,0.407482,0.676895
91,91,1541175579,3.68,-87,2.42,-83,3.357,-83,2.256,-84,2.542,-85,1.648,-81,3.245,-83,2.065,-83,-0.323236,0.4107810000000001,0.564821,-0.211692,0.409679,0.5756140000000001,-0.220274,0.408402,0.685995,-0.331062,0.407603,0.676165
92,92,1541175579,3.651,-87,2.369,-83,3.352,-84,2.2230000000000003,-84,2.57,-85,1.634,-81,3.221,-83,2.074,-84,-0.33387,0.410579,0.564616,-0.222143,0.409488,0.57505,-0.23083,0.408402,0.685802,-0.341875,0.407033,0.675246
93,93,1541175579,3.656,-90,2.392,-85,3.347,-84,2.266,-86,2.5610000000000004,-85,1.681,-81,3.2260000000000004,-83,2.055,-82,-0.34367800000000004,0.410496,0.564159,-0.232446,0.409569,0.574752,-0.241818,0.408205,0.6852520000000001,-0.35183400000000004,0.407187,0.675025
94,94,1541175579,3.661,-87,2.402,-83,3.3280000000000003,-83,2.219,-84,2.547,-85,1.671,-81,3.235,-84,2.074,-83,-0.35375300000000004,0.410316,0.563114,-0.241537,0.409749,0.57503,-0.252129,0.4082,0.684666,-0.362107,0.406798,0.673902
95,95,1541175579,3.623,-87,2.392,-83,3.352,-83,2.252,-85,2.575,-85,1.69,-81,3.193,-83,2.05,-83,-0.363729,0.410266,0.561609,-0.252022,0.409503,0.5740930000000001,-0.262221,0.408402,0.683481,-0.372435,0.406784,0.672668
96,96,1541175579,3.642,-88,2.359,-83,3.352,-84,2.228,-85,2.5660000000000003,-85,1.652,-81,3.216,-83,2.087,-82,-0.374273,0.409793,0.560779,-0.262376,0.409477,0.573054,-0.272307,0.408483,0.682757,-0.383083,0.406573,0.6716449999999999
97,97,1541175579,3.703,-87,2.359,-83,3.357,-83,2.2,-87,2.57,-85,1.695,-82,3.216,-83,2.06,-82,-0.384632,0.409681,0.559956,-0.273311,0.409429,0.572342,-0.283448,0.408389,0.68216,-0.393736,0.406299,0.670633
98,98,1541175579,3.694,-87,2.355,-83,3.357,-84,2.191,-85,2.589,-85,1.681,-82,3.198,-83,2.074,-83,-0.394783,0.40885,0.558167,-0.283304,0.409399,0.570909,-0.294064,0.407957,0.680697,-0.404658,0.405776,0.6684439999999999
99,99,1541175579,3.656,-89,2.355,-84,3.333,-83,2.219,-86,2.589,-86,1.695,-81,3.193,-83,2.041,-82,-0.40485,0.409051,0.557271,-0.293385,0.409243,0.5699350000000001,-0.30434,0.4082,0.6795439999999999,-0.414891,0.406002,0.667377
