4.485000000000000320e+00,2.369000000000000217e+00,4.096000000000000085e+00,2.538000000000000256e+00,3.371000000000000441e+00,1.473999999999999977e+00,3.600000000000000089e+00,1.479000000000000092e+00,-9.236456228080746067e-01,5.958242133557899445e-01,1.311322189223530943e+00
4.512999999999999901e+00,2.358999999999999986e+00,4.096000000000000085e+00,2.524000000000000021e+00,3.375000000000000000e+00,1.516000000000000014e+00,3.608999999999999986e+00,1.675999999999999934e+00,-9.335677850832390101e-01,5.959280559958488599e-01,1.309604656935674294e+00
4.498999999999999666e+00,2.335999999999999854e+00,4.053999999999998494e+00,2.547000000000000153e+00,3.361000000000000210e+00,1.501999999999999780e+00,3.600000000000000089e+00,1.656999999999999806e+00,-9.427810839590436975e-01,5.956448288199860386e-01,1.309035793559215177e+00
4.493999999999999773e+00,2.354999999999999982e+00,4.091999999999999638e+00,2.588999999999999968e+00,3.346999999999999975e+00,1.530000000000000027e+00,3.589999999999999858e+00,1.798000000000000043e+00,-9.526155318792259852e-01,5.956666185958793269e-01,1.308546345310522829e+00
4.493999999999999773e+00,2.330999999999999961e+00,4.091999999999999638e+00,2.592999999999999972e+00,3.366000000000000103e+00,1.540000000000000036e+00,3.581000000000000405e+00,1.193000000000000060e+00,-9.607758418090094343e-01,5.955546887514866494e-01,1.307892797216160030e+00
4.517999999999999794e+00,2.322000000000000064e+00,4.073000000000000398e+00,2.532999999999999918e+00,3.384999999999999787e+00,1.534999999999999920e+00,3.608999999999999986e+00,1.526000000000000023e+00,-9.709790690629399590e-01,5.957015056402477082e-01,1.307457597152106743e+00
4.490000000000000213e+00,2.350000000000000089e+00,4.105999999999999872e+00,2.575000000000000178e+00,3.388999999999999790e+00,1.516000000000000014e+00,3.600000000000000089e+00,1.114000000000000101e+00,-9.799254761009275061e-01,5.955882388918101178e-01,1.306774663410203763e+00
4.512999999999999901e+00,2.326999999999999957e+00,4.105999999999999872e+00,2.598000000000000309e+00,3.388999999999999790e+00,1.559000000000000163e+00,3.544000000000000039e+00,1.118999999999999995e+00,-9.890473316940265880e-01,5.954971427461392963e-01,1.306814321827776570e+00
4.517000000000000348e+00,2.302999999999999936e+00,4.086999999999999744e+00,2.592999999999999972e+00,3.388999999999999790e+00,1.540000000000000036e+00,3.586000000000000298e+00,1.066999999999999948e+00,-9.991991400089409447e-01,5.956210349410040461e-01,1.306730255909105853e+00
4.517000000000000348e+00,2.311999999999999833e+00,4.078000000000000291e+00,2.556000000000000050e+00,3.366000000000000103e+00,1.568000000000000060e+00,3.561999999999999833e+00,1.100000000000000089e+00,-1.007289302520936181e+00,5.953640022549084865e-01,1.306091806898911134e+00
