,Unnamed: 0,timestamp,R1,RSS1,R2,RSS2,R3,RSS3,R4,RSS4,R5,RSS5,R6,RSS6,R7,RSS7,R8,RSS8,X_M1,Y_M1,Z_M1,X_M2,Y_M2,Z_M2,X_M3,Y_M3,Z_M3,X_M4,Y_M4,Z_M4
16,16,1541174939,3.839,-87,1.278,-80,2.804,-87,3.408,-86,3.399,-85,2.804,-83,1.971,-82,2.233,-83,-1.4026,0.395293,-0.248458,-1.35303,0.394916,-0.349542,-1.25236,0.397575,-0.301811,-1.30052,0.396962,-0.202006
17,17,1541174939,3.792,-88,1.2819999999999998,-80,2.786,-90,3.418,-86,3.3710000000000004,-84,2.795,-83,1.961,-82,2.275,-84,-1.3997700000000002,0.396076,-0.261464,-1.34495,0.394998,-0.359401,-1.24696,0.397557,-0.30606700000000003,-1.3003,0.396748,-0.208894
18,18,1541174939,3.811,-87,1.2919999999999998,-81,2.8,-89,3.427,-88,3.357,-85,2.813,-84,1.943,-81,2.252,-83,-1.39651,0.395927,-0.27252600000000005,-1.33729,0.395011,-0.368374,-1.24174,0.398002,-0.31091,-1.29997,0.396786,-0.21633400000000005
19,19,1541174939,3.802,-89,1.32,-81,2.762,-87,3.394,-86,3.3710000000000004,-84,2.814,-83,1.938,-82,2.28,-83,-1.39222,0.3962,-0.283433,-1.3300299999999998,0.395448,-0.376887,-1.23661,0.39811,-0.315979,-1.29807,0.397032,-0.22298
20,20,1541174939,3.82,-88,1.348,-81,2.757,-86,3.408,-87,3.3710000000000004,-85,2.804,-84,1.924,-82,2.261,-82,-1.38644,0.396254,-0.29333200000000004,-1.32168,0.395458,-0.384554,-1.23023,0.398397,-0.32058200000000003,-1.29525,0.39717,-0.229842
21,21,1541174939,3.792,-89,1.348,-81,2.781,-86,3.418,-86,3.375,-85,2.818,-84,1.928,-81,2.266,-82,-1.3816,0.396259,-0.304643,-1.3124,0.395333,-0.392721,-1.22377,0.398081,-0.32410700000000003,-1.29246,0.397168,-0.236783
22,22,1541174939,3.82,-90,1.394,-81,2.748,-87,3.427,-89,3.394,-87,2.827,-85,1.891,-82,2.312,-83,-1.37638,0.396173,-0.314334,-1.3039,0.396075,-0.400284,-1.21826,0.39865,-0.328449,-1.28966,0.397343,-0.243429
23,23,1541174939,3.778,-92,1.366,-82,2.72,-85,3.385,-87,3.3710000000000004,-85,2.855,-83,1.9,-81,2.298,-82,-1.37095,0.396907,-0.32476900000000003,-1.29528,0.396056,-0.407408,-1.21191,0.398927,-0.332048,-1.28709,0.397469,-0.250467
24,24,1541174939,3.736,-89,1.371,-80,2.72,-85,3.366,-88,3.403,-84,2.841,-84,1.914,-81,2.327,-83,-1.36382,0.397169,-0.33523200000000003,-1.28474,0.395678,-0.413745,-1.20549,0.398729,-0.335794,-1.2839200000000002,0.397191,-0.257141
25,25,1541174939,3.666,-89,1.38,-81,2.7060000000000004,-85,3.342,-87,3.366,-85,2.841,-84,1.891,-81,2.294,-82,-1.35743,0.397648,-0.345431,-1.27503,0.395824,-0.4199729999999999,-1.19912,0.399154,-0.339131,-1.28072,0.397248,-0.264044
26,26,1541174939,3.67,-90,1.371,-81,2.715,-85,3.394,-88,3.4130000000000003,-85,2.8510000000000004,-84,1.914,-81,2.317,-82,-1.35143,0.397343,-0.354449,-1.26489,0.396611,-0.426271,-1.19274,0.399147,-0.341818,-1.27755,0.397594,-0.269955
27,27,1541174939,3.628,-93,1.39,-81,2.715,-87,3.333,-88,3.375,-86,2.879,-85,1.877,-81,2.317,-83,-1.3444,0.397809,-0.362934,-1.25567,0.396769,-0.431029,-1.18561,0.39965,-0.343986,-1.2737,0.39742,-0.275649
28,28,1541174939,3.595,-93,1.404,-81,2.696,-85,3.31,-88,3.385,-85,2.822,-83,1.858,-81,2.322,-82,-1.33569,0.398465,-0.371493,-1.24534,0.396811,-0.435933,-1.17937,0.399558,-0.346432,-1.26944,0.39743,-0.281718
29,29,1541174939,3.567,-89,1.394,-82,2.678,-86,3.2960000000000003,-89,3.333,-85,2.846,-83,1.853,-81,2.355,-82,-1.32882,0.398017,-0.378422,-1.23642,0.396862,-0.441025,-1.1726,0.399436,-0.349854,-1.26471,0.397779,-0.287746
30,30,1541174939,3.544,-89,1.413,-82,2.701,-85,3.2960000000000003,-89,3.324,-85,2.837,-83,1.853,-81,2.341,-81,-1.32107,0.397858,-0.385202,-1.22699,0.397254,-0.446539,-1.16542,0.400018,-0.353112,-1.25866,0.398152,-0.293224
31,31,1541174939,3.595,-93,1.404,-81,2.715,-85,3.249,-88,3.342,-85,2.888,-84,1.863,-81,2.359,-82,-1.31197,0.398508,-0.392948,-1.21646,0.397327,-0.450758,-1.15648,0.400094,-0.356183,-1.25167,0.398187,-0.298651
32,32,1541174939,3.525,-91,1.39,-81,2.696,-85,3.268,-87,3.357,-85,2.855,-84,1.858,-80,2.364,-82,-1.30281,0.398627,-0.400207,-1.20556,0.397018,-0.455013,-1.14823,0.400208,-0.359681,-1.24521,0.398273,-0.304293
33,33,1541174939,3.5210000000000004,-90,1.404,-81,2.7110000000000003,-85,3.273,-88,3.319,-85,2.8510000000000004,-84,1.858,-80,2.359,-82,-1.29364,0.398973,-0.408544,-1.19502,0.397093,-0.460136,-1.14096,0.399971,-0.362354,-1.23879,0.39859,-0.310126
34,34,1541174939,3.502,-90,1.404,-81,2.7110000000000003,-85,3.263,-89,3.333,-85,2.832,-83,1.849,-80,2.364,-81,-1.28471,0.398538,-0.414173,-1.18509,0.397114,-0.464473,-1.13316,0.400066,-0.366102,-1.23187,0.39859,-0.315495
35,35,1541174939,3.511,-89,1.404,-81,2.687,-85,3.202,-89,3.333,-85,2.855,-84,1.853,-80,2.402,-82,-1.27619,0.398685,-0.419561,-1.17589,0.397163,-0.468768,-1.12481,0.400207,-0.369406,-1.2240799999999998,0.398602,-0.320274
36,36,1541174940,3.507,-89,1.4509999999999998,-81,2.673,-85,3.254,-88,3.361,-86,2.8510000000000004,-86,1.845,-81,2.373,-82,-1.26996,0.39936,-0.4235,-1.16953,0.397548,-0.470557,-1.11943,0.400313,-0.371352,-1.21875,0.398841,-0.322352
37,37,1541174940,3.53,-89,1.474,-81,2.664,-87,3.207,-90,3.342,-86,2.869,-84,1.835,-81,2.392,-82,-1.2577200000000002,0.398993,-0.429063,-1.15637,0.397437,-0.475674,-1.10775,0.400515,-0.375415,-1.20756,0.398819,-0.32817
38,38,1541174940,3.46,-89,1.455,-81,2.682,-85,3.202,-88,3.314,-85,2.846,-83,1.844,-81,2.411,-82,-1.2471299999999998,0.399464,-0.435563,-1.14626,0.397497,-0.4799350000000001,-1.09935,0.40038,-0.378591,-1.20012,0.399024,-0.332905
39,39,1541174940,3.418,-89,1.4880000000000002,-81,2.664,-84,3.184,-87,3.292,-85,2.865,-83,1.849,-81,2.397,-82,-1.23998,0.399931,-0.440389,-1.13711,0.397933,-0.482988,-1.09129,0.401076,-0.381324,-1.19307,0.399017,-0.3376
40,40,1541174940,3.469,-89,1.469,-80,2.668,-85,3.2310000000000003,-87,3.3280000000000003,-85,2.855,-83,1.849,-81,2.402,-81,-1.23039,0.39992,-0.443878,-1.12694,0.398174,-0.485855,-1.08271,0.400857,-0.383779,-1.18502,0.399469,-0.341016
41,41,1541174940,3.474,-89,1.484,-80,2.64,-85,3.188,-87,3.305,-86,2.865,-83,1.812,-81,2.434,-83,-1.22194,0.399896,-0.446472,-1.11858,0.398274,-0.489372,-1.07365,0.401204,-0.387381,-1.17626,0.399366,-0.34405
42,42,1541174940,3.4360000000000004,-90,1.5019999999999998,-81,2.6260000000000003,-87,3.179,-88,3.282,-86,2.86,-85,1.849,-81,2.458,-82,-1.21318,0.399978,-0.450421,-1.11006,0.398275,-0.492849,-1.06586,0.400508,-0.390628,-1.16766,0.399437,-0.347673
43,43,1541174940,3.427,-89,1.493,-81,2.603,-85,3.113,-88,3.273,-86,2.8510000000000004,-84,1.826,-80,2.425,-82,-1.20417,0.400249,-0.454124,-1.1008,0.398448,-0.496796,-1.05631,0.401227,-0.394648,-1.15876,0.399956,-0.351503
44,44,1541174940,3.46,-90,1.484,-81,2.6210000000000004,-84,3.141,-89,3.263,-85,2.837,-82,1.826,-80,2.458,-82,-1.19449,0.400937,-0.458861,-1.09079,0.398243,-0.500099,-1.04686,0.400963,-0.397855,-1.14898,0.399908,-0.355439
45,45,1541174940,3.389,-89,1.526,-81,2.603,-84,3.127,-88,3.245,-86,2.827,-83,1.858,-81,2.472,-82,-1.18495,0.400783,-0.461629,-1.08069,0.398899,-0.503649,-1.03759,0.400556,-0.40124,-1.13962,0.400271,-0.358969
46,46,1541174940,3.385,-88,1.5590000000000002,-81,2.612,-85,3.188,-87,3.268,-87,2.818,-85,1.835,-81,2.505,-82,-1.1753,0.401001,-0.466535,-1.07215,0.398596,-0.50739,-1.02794,0.400815,-0.405197,-1.13019,0.399919,-0.362819
47,47,1541174940,3.38,-91,1.521,-81,2.5980000000000003,-84,3.113,-87,3.2260000000000004,-87,2.837,-83,1.844,-80,2.467,-82,-1.166,0.400737,-0.469596,-1.06228,0.398636,-0.511165,-1.0187700000000002,0.401246,-0.408817,-1.12148,0.399961,-0.366462
48,48,1541174940,3.3710000000000004,-89,1.568,-81,2.584,-83,3.151,-87,3.207,-86,2.827,-83,1.858,-80,2.477,-81,-1.15765,0.400307,-0.473265,-1.05396,0.398656,-0.514807,-1.01011,0.401348,-0.412185,-1.11285,0.400115,-0.36992
49,49,1541174940,3.403,-89,1.526,-82,2.579,-84,3.16,-87,3.188,-86,2.841,-84,1.835,-80,2.509,-81,-1.14919,0.400497,-0.47689,-1.0457,0.399022,-0.517597,-1.0022799999999998,0.401597,-0.415454,-1.10482,0.400315,-0.372965
50,50,1541174940,3.408,-89,1.5590000000000002,-81,2.575,-84,3.151,-87,3.216,-86,2.846,-83,1.872,-80,2.486,-82,-1.14199,0.400333,-0.479283,-1.03879,0.399298,-0.521309,-0.994586,0.40198,-0.419165,-1.09681,0.400275,-0.37639
51,51,1541174940,3.306,-91,1.62,-81,2.579,-85,3.198,-88,3.179,-86,2.837,-82,1.872,-80,2.509,-81,-1.13429,0.399966,-0.482718,-1.03067,0.399381,-0.52546,-0.986895,0.402091,-0.423175,-1.08853,0.400382,-0.380345
52,52,1541174940,3.31,-88,1.605,-81,2.552,-84,3.212,-87,3.179,-86,2.86,-83,1.84,-80,2.528,-82,-1.12564,0.401231,-0.486907,-1.02237,0.39975,-0.529039,-0.977693,0.402565,-0.427323,-1.0799,0.40047,-0.383795
53,53,1541174940,3.347,-89,1.5730000000000002,-80,2.57,-84,3.221,-87,3.179,-86,2.818,-84,1.849,-80,2.505,-82,-1.11698,0.401108,-0.4900890000000001,-1.01378,0.399663,-0.532849,-0.968705,0.402509,-0.430907,-1.07101,0.400287,-0.387628
54,54,1541174940,3.333,-92,1.5630000000000002,-81,2.5660000000000003,-84,3.539,-86,3.156,-86,2.837,-82,1.853,-80,2.519,-81,-1.1075700000000002,0.401166,-0.49378,-1.0047,0.399725,-0.536992,-0.959355,0.402501,-0.43527,-1.06137,0.400735,-0.391546
55,55,1541174940,3.338,-90,1.577,-81,2.57,-85,3.235,-89,3.184,-85,2.841,-83,1.853,-81,2.5380000000000003,-82,-1.09914,0.401316,-0.497637,-0.99614,0.399927,-0.5415,-0.950705,0.402152,-0.439867,-1.05206,0.400865,-0.395404
56,56,1541174941,3.31,-93,1.605,-83,2.57,-85,3.609,-88,3.193,-87,2.846,-83,1.868,-80,2.514,-82,-1.09125,0.401577,-0.501807,-0.988528,0.399933,-0.545239,-0.941499,0.402979,-0.44423,-1.0435,0.401034,-0.399014
57,57,1541174941,3.319,-89,1.624,-81,2.547,-84,3.4410000000000003,-86,3.151,-85,2.832,-83,1.835,-81,2.524,-82,-1.08258,0.401434,-0.504376,-0.980868,0.400015,-0.548728,-0.93323,0.402921,-0.4480770000000001,-1.03486,0.401241,-0.402293
58,58,1541174941,3.277,-89,1.62,-81,2.5380000000000003,-83,3.619,-85,3.137,-86,2.865,-83,1.849,-81,2.533,-82,-1.07515,0.401741,-0.508103,-0.973284,0.40053,-0.552218,-0.925591,0.403351,-0.4516560000000001,-1.02694,0.401114,-0.405471
59,59,1541174941,3.306,-90,1.643,-81,2.547,-83,3.464,-85,3.123,-85,2.818,-82,1.858,-80,2.547,-83,-1.06695,0.401652,-0.5107119999999999,-0.964983,0.400785,-0.5562020000000001,-0.917117,0.403239,-0.455571,-1.01834,0.401433,-0.409154
60,60,1541174941,3.268,-90,1.615,-82,2.5380000000000003,-85,3.245,-86,3.141,-86,2.8510000000000004,-83,1.9,-81,2.5610000000000004,-82,-1.05823,0.401953,-0.5146270000000001,-0.956919,0.40061,-0.560822,-0.908361,0.403468,-0.460318,-1.00903,0.401447,-0.413412
61,61,1541174941,3.263,-92,1.638,-83,2.528,-83,3.605,-86,3.1460000000000004,-85,2.841,-83,1.863,-81,2.57,-82,-1.04925,0.401829,-0.518153,-0.947778,0.401369,-0.56476,-0.8996299999999999,0.402947,-0.464487,-0.999769,0.401613,-0.41722
62,62,1541174941,3.254,-89,1.624,-82,2.542,-83,3.432,-86,3.141,-85,2.818,-82,1.817,-81,2.5660000000000003,-82,-1.04034,0.402458,-0.521984,-0.93915,0.40082,-0.568894,-0.888698,0.403589,-0.4689350000000001,-0.990174,0.401453,-0.421087
63,63,1541174941,3.259,-88,1.643,-82,2.5380000000000003,-83,3.418,-85,3.085,-84,2.827,-83,1.858,-81,2.575,-82,-1.03102,0.402488,-0.525813,-0.929665,0.401025,-0.572623,-0.8801700000000001,0.402962,-0.473052,-0.980441,0.401132,-0.424334
64,64,1541174941,3.2260000000000004,-87,1.676,-82,2.528,-83,3.342,-85,3.09,-85,2.846,-82,1.849,-80,2.575,-82,-1.02236,0.402155,-0.528503,-0.921813,0.400998,-0.5766060000000001,-0.8716209999999999,0.402876,-0.477393,-0.971038,0.401475,-0.428593
65,65,1541174941,3.2260000000000004,-90,1.638,-81,2.509,-84,3.301,-85,3.085,-86,2.874,-82,1.845,-82,2.57,-84,-1.0135,0.402244,-0.532451,-0.913707,0.400668,-0.581271,-0.862326,0.403169,-0.48233,-0.962126,0.401628,-0.432756
66,66,1541174941,3.198,-90,1.69,-82,2.481,-85,3.314,-86,3.099,-84,2.865,-82,1.863,-81,2.589,-82,-1.0048700000000002,0.402541,-0.537425,-0.905029,0.401045,-0.586547,-0.853773,0.403574,-0.487246,-0.952964,0.401991,-0.437336
67,67,1541174941,3.207,-89,1.681,-81,2.458,-84,3.324,-84,3.0380000000000003,-84,2.814,-83,1.844,-80,2.6260000000000003,-82,-0.996545,0.402164,-0.540787,-0.897135,0.40119,-0.59091,-0.8452870000000001,0.403276,-0.491771,-0.94394,0.401818,-0.4415
68,68,1541174941,3.179,-86,1.713,-81,2.481,-84,3.38,-84,3.076,-84,2.8510000000000004,-82,1.831,-81,2.617,-82,-0.98853,0.402813,-0.544654,-0.888006,0.401469,-0.595338,-0.836334,0.40333,-0.496696,-0.934773,0.402018,-0.4457430000000001
69,69,1541174941,3.202,-87,1.713,-81,2.448,-84,3.342,-85,3.08,-84,2.8510000000000004,-82,1.858,-81,2.612,-81,-0.979833,0.402652,-0.548971,-0.8799610000000001,0.401004,-0.599963,-0.8273530000000001,0.403536,-0.5016520000000001,-0.925851,0.402311,-0.450332
70,70,1541174941,3.184,-87,1.69,-82,2.477,-84,3.338,-86,3.08,-85,2.874,-83,1.882,-81,2.631,-82,-0.971538,0.402679,-0.553621,-0.8724700000000001,0.401387,-0.604757,-0.8187760000000001,0.403927,-0.507354,-0.917109,0.402392,-0.455221
71,71,1541174941,3.17,-88,1.737,-81,2.439,-84,3.324,-84,3.052,-84,2.855,-83,1.863,-81,2.635,-82,-0.96417,0.402983,-0.558264,-0.865031,0.401397,-0.609581,-0.8110350000000001,0.403918,-0.512258,-0.909025,0.40231,-0.459504
72,72,1541174941,3.141,-87,1.723,-81,2.434,-84,3.352,-84,3.0010000000000003,-84,2.869,-83,1.849,-81,2.645,-82,-0.955818,0.402925,-0.5619810000000001,-0.85685,0.401505,-0.613849,-0.802808,0.40378,-0.516656,-0.9005110000000001,0.402459,-0.463938
73,73,1541174941,3.151,-89,1.751,-81,2.43,-83,3.319,-84,3.048,-84,2.846,-82,1.853,-81,2.631,-82,-0.947663,0.402838,-0.565768,-0.8490000000000001,0.401543,-0.618133,-0.794341,0.403866,-0.521176,-0.8918299999999999,0.402342,-0.467819
74,74,1541174941,3.156,-88,1.751,-81,2.444,-83,3.277,-84,3.029,-84,2.846,-83,1.845,-81,2.631,-82,-0.93851,0.402839,-0.5696260000000001,-0.840568,0.401602,-0.6229279999999999,-0.785389,0.403844,-0.5257109999999999,-0.882574,0.402359,-0.472396
75,75,1541174941,3.127,-89,1.751,-81,2.411,-83,3.31,-84,3.0010000000000003,-84,2.879,-83,1.9,-81,2.635,-84,-0.930582,0.40316,-0.57415,-0.8326610000000001,0.401392,-0.6276579999999999,-0.7769149999999999,0.404078,-0.53133,-0.873973,0.402456,-0.477163
76,76,1541174942,3.104,-90,1.751,-83,2.411,-84,3.254,-83,3.019,-83,2.841,-82,1.868,-81,2.664,-83,-0.922572,0.403081,-0.57824,-0.8249059999999999,0.401745,-0.632549,-0.768195,0.40414,-0.536876,-0.865059,0.402633,-0.4817010000000001
77,77,1541174942,3.141,-90,1.746,-81,2.43,-83,3.292,-84,2.977,-84,2.874,-83,1.849,-81,2.659,-82,-0.914071,0.403197,-0.582767,-0.817187,0.401594,-0.637636,-0.760051,0.4040760000000001,-0.5418149999999999,-0.856359,0.402577,-0.486329
78,78,1541174942,3.141,-89,1.765,-82,2.355,-83,3.292,-84,3.01,-83,2.86,-83,1.868,-81,2.668,-83,-0.905657,0.402824,-0.5867600000000001,-0.809243,0.401883,-0.642524,-0.751544,0.403845,-0.5469970000000001,-0.8476969999999999,0.402775,-0.49087
79,79,1541174942,3.104,-88,1.788,-82,2.378,-83,3.268,-84,2.944,-83,2.869,-82,1.872,-80,2.715,-82,-0.9004139999999999,0.403503,-0.590173,-0.8035800000000001,0.40163,-0.645614,-0.745989,0.4042,-0.550428,-0.841656,0.402671,-0.493807
80,80,1541174942,3.095,-91,1.853,-82,2.364,-84,3.282,-85,2.959,-86,2.86,-84,1.882,-81,2.715,-82,-0.888344,0.4030510000000001,-0.596514,-0.7917310000000001,0.401973,-0.6517890000000001,-0.733846,0.404251,-0.5565260000000001,-0.830382,0.402738,-0.50045
81,81,1541174942,3.123,-88,1.802,-81,2.359,-83,3.2260000000000004,-84,2.959,-84,2.846,-83,1.849,-81,2.715,-82,-0.880077,0.403702,-0.601247,-0.782921,0.401848,-0.656342,-0.725244,0.403842,-0.560888,-0.8213540000000001,0.402654,-0.505181
82,82,1541174942,3.123,-89,1.853,-81,2.364,-82,3.292,-84,2.898,-84,2.869,-82,1.886,-81,2.715,-83,-0.870935,0.403522,-0.6060369999999999,-0.774304,0.401803,-0.661941,-0.716909,0.403074,-0.56545,-0.812917,0.403023,-0.510008
83,83,1541174942,3.0660000000000003,-89,1.882,-81,2.336,-83,3.277,-83,2.926,-84,2.869,-82,1.863,-81,2.72,-83,-0.862726,0.40375,-0.611528,-0.765803,0.401622,-0.666879,-0.708817,0.403214,-0.57125,-0.804416,0.403089,-0.515205
84,84,1541174942,3.08,-89,1.886,-81,2.345,-83,3.263,-83,2.898,-84,2.841,-83,1.891,-81,2.739,-83,-0.854367,0.403638,-0.6165510000000001,-0.757361,0.401631,-0.671371,-0.698955,0.403813,-0.574728,-0.7963180000000001,0.403427,-0.520515
85,85,1541174942,3.052,-87,1.868,-81,2.345,-84,3.301,-84,2.907,-85,2.898,-84,1.863,-81,2.7430000000000003,-82,-0.8459530000000001,0.404026,-0.621218,-0.748812,0.401695,-0.6762640000000001,-0.691926,0.403463,-0.5809840000000001,-0.787316,0.403084,-0.525021
86,86,1541174942,3.062,-90,1.91,-81,2.327,-83,3.287,-83,2.9160000000000004,-84,2.865,-83,1.868,-81,2.748,-82,-0.8372370000000001,0.404244,-0.6261180000000001,-0.740067,0.401883,-0.6810729999999999,-0.682438,0.403654,-0.5844600000000001,-0.778818,0.403229,-0.5295300000000001
87,87,1541174942,3.048,-89,1.853,-81,2.327,-83,3.254,-83,2.879,-83,2.893,-82,1.886,-81,2.757,-82,-0.828601,0.403946,-0.630252,-0.7319100000000001,0.402458,-0.685667,-0.674723,0.40374,-0.5895640000000001,-0.771435,0.403146,-0.5348069999999999
88,88,1541174942,3.029,-88,1.9,-81,2.312,-82,3.259,-83,2.86,-84,2.869,-83,1.905,-80,2.772,-82,-0.8210790000000001,0.403973,-0.635314,-0.7242430000000001,0.402312,-0.69016,-0.667488,0.403934,-0.595158,-0.76293,0.403403,-0.539011
89,89,1541174942,3.024,-88,1.882,-81,2.312,-82,3.254,-83,2.874,-86,2.907,-84,1.891,-81,2.776,-83,-0.813298,0.404059,-0.639958,-0.715902,0.402442,-0.695289,-0.658291,0.403971,-0.598597,-0.754981,0.403594,-0.543963
90,90,1541174942,3.015,-90,1.919,-82,2.322,-83,3.268,-84,2.846,-85,2.869,-82,1.914,-80,2.8,-82,-0.804225,0.404246,-0.645897,-0.706717,0.402112,-0.699901,-0.6516,0.40392,-0.603992,-0.747002,0.403765,-0.548814
91,91,1541174942,3.01,-87,1.9,-81,2.298,-83,3.277,-83,2.86,-83,2.888,-82,1.863,-81,2.786,-82,-0.798397,0.404167,-0.6500319999999999,-0.700216,0.402216,-0.703254,-0.6444310000000001,0.404692,-0.606474,-0.742149,0.403673,-0.552913
92,92,1541174942,3.005,-88,1.928,-81,2.303,-83,3.259,-83,2.841,-84,2.898,-82,1.9,-80,2.818,-81,-0.786519,0.404309,-0.657809,-0.6877979999999999,0.402581,-0.7093189999999999,-0.6338239999999999,0.40509,-0.611637,-0.732286,0.403685,-0.559195
93,93,1541174942,2.9960000000000004,-88,1.91,-81,2.294,-83,3.212,-83,2.837,-84,2.902,-82,1.891,-81,2.814,-81,-0.778207,0.404192,-0.6632979999999999,-0.679022,0.402484,-0.714224,-0.626383,0.404886,-0.61556,-0.724974,0.403665,-0.564329
94,94,1541174942,3.005,-88,1.924,-81,2.294,-83,3.273,-83,2.846,-84,2.9160000000000004,-82,1.9,-81,2.818,-82,-0.769594,0.404227,-0.668702,-0.669511,0.40232,-0.718248,-0.618165,0.405297,-0.619501,-0.717512,0.403847,-0.56889
95,95,1541174942,2.9730000000000003,-89,1.928,-81,2.266,-83,3.216,-83,2.827,-84,2.883,-83,1.91,-80,2.841,-82,-0.76105,0.404245,-0.673294,-0.660497,0.402852,-0.7216239999999999,-0.6102989999999999,0.405229,-0.622341,-0.709923,0.403934,-0.573341
96,96,1541174943,2.968,-89,1.9,-81,2.2230000000000003,-83,3.2260000000000004,-83,2.837,-84,2.893,-82,1.947,-80,2.818,-82,-0.752688,0.404407,-0.677701,-0.651345,0.403008,-0.725,-0.602112,0.405182,-0.624915,-0.702613,0.403743,-0.576952
