,Unnamed: 0,timestamp,R1,RSS1,R2,RSS2,R3,RSS3,R4,RSS4,R5,RSS5,R6,RSS6,R7,RSS7,R8,RSS8,X_M1,Y_M1,Z_M1,X_M2,Y_M2,Z_M2,X_M3,Y_M3,Z_M3,X_M4,Y_M4,Z_M4
0,0,1541175918,3.375,-85,1.643,-81,2.734,-83,2.987,-83,2.874,-84,2.617,-85,2.237,-82,2.35,-84,-0.784752,0.405625,-0.259831,-0.764494,0.402909,-0.14918199999999998,-0.873692,0.40314,-0.127817,-0.8930870000000001,0.40296,-0.237516
1,1,1541175918,3.385,-85,1.643,-80,2.701,-83,2.9960000000000004,-84,2.888,-84,2.64,-85,2.233,-81,2.341,-85,-0.78641,0.405308,-0.270162,-0.766256,0.403085,-0.158795,-0.874951,0.403131,-0.137214,-0.8950540000000001,0.402929,-0.246749
2,2,1541175918,3.342,-85,1.6569999999999998,-81,2.692,-83,2.991,-83,2.879,-84,2.664,-86,2.214,-82,2.383,-87,-0.788233,0.405518,-0.279555,-0.76747,0.403095,-0.169098,-0.8763770000000001,0.403324,-0.146297,-0.8968870000000001,0.402914,-0.255418
3,3,1541175918,3.366,-85,1.629,-81,2.701,-84,3.024,-83,2.888,-83,2.682,-86,2.219,-82,2.383,-85,-0.7908470000000001,0.405684,-0.288729,-0.7689600000000001,0.403022,-0.178745,-0.8768600000000001,0.40351,-0.154635,-0.898977,0.402805,-0.263823
4,4,1541175918,3.399,-85,1.61,-81,2.682,-83,2.9960000000000004,-83,2.893,-83,2.7110000000000003,-86,2.214,-82,2.359,-84,-0.793349,0.405516,-0.297762,-0.770238,0.403149,-0.187656,-0.877832,0.4034,-0.162714,-0.901078,0.402881,-0.272233
5,5,1541175918,3.361,-84,1.6569999999999998,-80,2.65,-83,2.9960000000000004,-83,2.888,-84,2.72,-86,2.2,-81,2.425,-84,-0.795513,0.405928,-0.30764400000000003,-0.772917,0.403169,-0.1965,-0.879893,0.403471,-0.171651,-0.903322,0.402849,-0.281504
6,6,1541175918,3.347,-84,1.6569999999999998,-80,2.645,-83,3.043,-83,2.879,-84,2.734,-87,2.186,-82,2.388,-84,-0.7984600000000001,0.405885,-0.316676,-0.775602,0.403447,-0.206113,-0.88425,0.403214,-0.182063,-0.906257,0.402583,-0.290542
7,7,1541175918,3.357,-85,1.713,-81,2.692,-84,3.029,-83,2.9160000000000004,-84,2.725,-88,2.176,-82,2.402,-85,-0.8001699999999999,0.405817,-0.32547800000000005,-0.777473,0.403323,-0.215515,-0.886143,0.40318,-0.191197,-0.908219,0.40268,-0.299773
8,8,1541175918,3.3710000000000004,-85,1.662,-80,2.664,-83,3.0380000000000003,-82,2.902,-84,2.7430000000000003,-87,2.195,-81,2.416,-84,-0.800995,0.405496,-0.334848,-0.778488,0.403202,-0.224495,-0.887892,0.403592,-0.201494,-0.909281,0.40283,-0.309203
9,9,1541175918,3.357,-85,1.624,-81,2.593,-83,3.052,-82,2.893,-84,2.757,-87,2.162,-81,2.388,-84,-0.80228,0.405524,-0.34362,-0.779383,0.402672,-0.233232,-0.8883610000000001,0.402975,-0.209092,-0.91034,0.402716,-0.317963
10,10,1541175918,3.333,-85,1.638,-80,2.617,-83,3.057,-83,2.9160000000000004,-84,2.781,-87,2.162,-81,2.406,-85,-0.804184,0.405494,-0.352874,-0.781338,0.402568,-0.242452,-0.8896120000000001,0.402916,-0.217114,-0.912173,0.402784,-0.326934
