rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,data,-,dist,RSS,-,dist,RSS,-,dist,RSS,-,dist,RSS,-,dist,RSS,-,dist,RSS,-,dist,RSS,-,dist,RSS
1549646867823292610,,111773,,1549646867,780854940,"""pozyx_tag""",,3.24,-81.0,0.55,-80.0,1.011,-81.0,3.994,-85.0,2.869,-84.0,4.302,-84.0,1.544,-80.0,5.145,-88.0
1549646867852341061,,111774,,1549646867,823162078,"""pozyx_tag""",,3.249,-81.0,0.554,-79.0,0.955,-80.0,4.003,-86.0,2.907,-84.0,4.312,-84.0,1.53,-81.0,5.155,-88.0
1549646867888742934,,111775,,1549646867,852128028,"""pozyx_tag""",,3.263,-81.0,0.494,-80.0,0.992,-80.0,4.013,-85.0,2.869,-84.0,4.302,-84.0,1.568,-80.0,5.14,-88.0
1549646867928918765,,111776,,1549646867,887960910,"""pozyx_tag""",,3.235,-81.0,0.489,-80.0,0.974,-80.0,4.017,-86.0,2.912,-84.0,4.321,-84.0,1.554,-80.0,5.122,-88.0
1549646867965474837,,111777,,1549646867,928390026,"""pozyx_tag""",,3.263,-81.0,0.55,-79.0,0.955,-80.0,4.003,-85.0,2.883,-85.0,4.321,-84.0,1.554,-80.0,5.136,-88.0
1549646868001308290,,111778,,1549646867,965442895,"""pozyx_tag""",,3.259,-81.0,0.564,-80.0,0.992,-80.0,4.017,-85.0,2.902,-84.0,4.326,-84.0,1.554,-80.0,5.131,-88.0
1549646868042897742,,111779,,1549646868,497102,"""pozyx_tag""",,3.24,-81.0,0.536,-80.0,0.988,-81.0,4.008,-85.0,2.907,-84.0,4.326,-84.0,1.573,-80.0,5.183,-87.0
1549646868081961877,,111780,,1549646868,42541980,"""pozyx_tag""",,3.235,-81.0,0.526,-80.0,0.978,-80.0,3.994,-85.0,2.935,-84.0,4.33,-84.0,1.591,-80.0,5.155,-88.0
1549646868116462776,,111781,,1549646868,81319093,"""pozyx_tag""",,3.245,-81.0,0.554,-80.0,0.969,-81.0,4.031,-85.0,2.888,-84.0,4.335,-84.0,1.549,-80.0,5.159,-88.0
1549646868153768725,,111782,,1549646868,116266965,"""pozyx_tag""",,3.249,-81.0,0.531,-80.0,0.955,-80.0,4.045,-87.0,2.883,-84.0,4.293,-84.0,1.563,-80.0,5.192,-88.0
1549646868194439065,,111783,,1549646868,153755903,"""pozyx_tag""",,3.254,-81.0,0.55,-80.0,0.992,-80.0,3.994,-85.0,2.898,-84.0,4.326,-84.0,1.591,-80.0,5.122,-88.0
1549646868227620127,,111784,,1549646868,193227052,"""pozyx_tag""",,3.235,-81.0,0.508,-80.0,0.988,-80.0,4.003,-86.0,2.898,-84.0,4.302,-84.0,1.568,-80.0,5.169,-88.0
1549646868260604487,,111785,,1549646868,227385997,"""pozyx_tag""",,3.263,-81.0,0.554,-79.0,0.997,-80.0,3.984,-85.0,2.832,-84.0,4.321,-84.0,1.554,-80.0,5.15,-88.0
1549646868295592830,,111786,,1549646868,260720968,"""pozyx_tag""",,3.254,-81.0,0.522,-80.0,0.988,-81.0,4.027,-85.0,2.898,-84.0,4.349,-84.0,1.559,-80.0,5.15,-87.0
1549646868329002483,,111787,,1549646868,295326948,"""pozyx_tag""",,3.259,-81.0,0.564,-80.0,0.974,-80.0,3.984,-86.0,2.898,-85.0,4.321,-84.0,1.568,-80.0,5.155,-88.0
1549646868369040842,,111788,,1549646868,328706026,"""pozyx_tag""",,3.249,-81.0,0.522,-80.0,0.936,-80.0,4.008,-86.0,2.855,-84.0,4.326,-84.0,1.559,-80.0,5.112,-88.0
1549646868406052087,,111789,,1549646868,368370056,"""pozyx_tag""",,3.231,-80.0,0.508,-80.0,0.959,-80.0,4.013,-86.0,2.912,-84.0,4.321,-84.0,1.554,-81.0,5.126,-88.0
1549646868443219949,,111790,,1549646868,405700922,"""pozyx_tag""",,3.231,-81.0,0.517,-79.0,0.974,-80.0,4.027,-86.0,2.921,-84.0,4.316,-84.0,1.577,-81.0,5.169,-87.0
1549646868484102252,,111791,,1549646868,442730903,"""pozyx_tag""",,3.254,-81.0,0.545,-80.0,0.941,-80.0,3.989,-85.0,2.893,-84.0,4.307,-84.0,1.549,-80.0,5.126,-88.0
1549646868524392087,,111792,,1549646868,483468055,"""pozyx_tag""",,3.245,-81.0,0.559,-80.0,0.983,-80.0,3.984,-86.0,2.837,-86.0,4.297,-84.0,1.535,-80.0,5.145,-87.0
1549646868556071660,,111793,,1549646868,522809028,"""pozyx_tag""",,3.212,-81.0,0.526,-80.0,0.969,-80.0,4.022,-85.0,2.921,-84.0,4.283,-84.0,1.582,-80.0,5.164,-88.0
1549646868590244175,,111794,,1549646868,555864095,"""pozyx_tag""",,3.254,-81.0,0.55,-80.0,0.955,-80.0,4.017,-85.0,2.883,-84.0,4.288,-84.0,1.554,-80.0,5.112,-88.0
1549646868623359042,,111795,,1549646868,589915990,"""pozyx_tag""",,3.254,-81.0,0.517,-80.0,0.992,-80.0,3.994,-87.0,2.902,-84.0,4.312,-84.0,1.563,-80.0,5.173,-88.0
1549646868665743700,,111796,,1549646868,623087882,"""pozyx_tag""",,3.254,-81.0,0.531,-80.0,0.983,-80.0,4.017,-86.0,2.898,-84.0,4.288,-84.0,1.559,-81.0,5.145,-88.0
1549646868707412726,,111797,,1549646868,665541887,"""pozyx_tag""",,3.235,-81.0,0.503,-80.0,0.945,-80.0,4.022,-85.0,2.926,-84.0,4.335,-84.0,1.563,-80.0,5.173,-88.0
1549646868747425127,,111798,,1549646868,706664085,"""pozyx_tag""",,3.24,-81.0,0.55,-81.0,0.978,-80.0,3.975,-85.0,2.883,-84.0,4.307,-84.0,1.53,-80.0,5.145,-88.0
1549646868784209369,,111799,,1549646868,746798992,"""pozyx_tag""",,3.245,-81.0,0.55,-79.0,0.988,-80.0,3.984,-85.0,2.86,-84.0,4.33,-84.0,1.577,-80.0,5.169,-87.0
