timestamp,R1,RSS1,R2,RSS2,R3,RSS3,R4,RSS4,R5,RSS5,R6,RSS6,R7,RSS7,R8,RSS8,X_M1,Y_M1,Z_M1,X_M2,Y_M2,Z_M2,X_M3,Y_M3,Z_M3,X_M4,Y_M4,Z_M4
1541174713,3.418,-85,3.357,-85,3.666,-89,1.016,-79,1.868,-86,1.727,-82,4.073,-85,2.926,-84,0.750961,0.412013,0.870682,0.785956,0.407806,0.977005,0.681102,0.407876,1.01424,0.645365,0.409385,0.907869
1541174713,3.408,-85,3.352,-85,3.731,-89,1.011,-80,1.905,-85,1.746,-81,4.115,-85,2.888,-84,0.750447,0.412213,0.879324,0.791124,0.40802,0.983159,0.687662,0.407534,1.02589,0.647371,0.409262,0.921286
1541174713,3.403,-84,3.413,-84,3.811,-87,0.964,-80,1.924,-86,1.756,-85,4.101,-87,2.883,-85,0.750264,0.412067,0.88742,0.796262,0.407797,0.989333,0.694635,0.407595,1.03653,0.650065,0.408997,0.93385
1541174713,3.422,-86,3.446,-85,3.863,-86,0.95,-80,1.891,-86,1.779,-84,4.129,-86,2.916,-87,0.751036,0.411837,0.8951,0.801269,0.407907,0.994703,0.7018,0.407507,1.04641,0.652209,0.408997,0.947185
1541174713,3.46,-86,3.432,-87,3.881,-89,0.922,-81,1.938,-87,1.779,-85,4.134,-87,2.874,-87,0.752255,0.411631,0.902336,0.807264,0.407958,1.00004,0.709938,0.407446,1.05603,0.656441,0.408879,0.958849
1541174713,3.46,-85,3.46,-85,3.923,-87,0.936,-80,1.914,-85,1.826,-84,4.134,-85,2.883,-85,0.754465,0.411509,0.90913,0.813632,0.407791,1.00406,0.719178,0.407962,1.06467,0.660658,0.408865,0.970065
1541174713,3.45,-83,3.474,-85,3.923,-85,0.908,-80,1.896,-85,1.891,-85,4.195,-86,2.912,-87,0.755876,0.411215,0.915877,0.820212,0.407635,1.00803,0.729817,0.407688,1.07298,0.66571,0.408692,0.982375
1541174713,3.455,-84,3.469,-87,3.938,-84,0.959,-81,1.919,-86,1.924,-85,4.214,-86,2.902,-85,0.756696,0.410997,0.923835,0.82588,0.40777,1.01256,0.738054,0.406651,1.08154,0.670345,0.408394,0.994778
1541174713,3.464,-84,3.469,-86,3.919,-86,0.95,-81,1.928,-85,1.989,-87,4.218,-87,2.851,-86,0.758035,0.410709,0.93181,0.831028,0.407631,1.01683,0.747441,0.406749,1.09035,0.674675,0.408118,1.00686
1541174713,3.479,-86,3.488,-88,3.947,-86,0.964,-81,1.947,-85,1.549,-86,4.232,-86,2.814,-86,0.759469,0.410694,0.939441,0.836484,0.407793,1.02084,0.756954,0.406442,1.09779,0.680109,0.40755,1.01774
1541174713,3.464,-84,3.581,-86,3.961,-85,0.936,-80,1.961,-85,1.53,-87,4.228,-86,2.814,-86,0.762396,0.410156,0.945524,0.843649,0.40784,1.02317,0.768286,0.406858,1.10483,0.687208,0.407591,1.02852
1541174713,3.446,-84,3.549,-86,3.961,-85,0.931,-81,1.98,-84,1.507,-88,4.27,-87,2.814,-86,0.76638,0.409937,0.951225,0.851265,0.407867,1.02438,0.779513,0.406812,1.10989,0.695304,0.40746,1.0382
1541174713,3.464,-84,3.53,-86,3.975,-84,0.908,-81,1.943,-84,1.549,-87,4.275,-87,2.804,-86,0.769709,0.409799,0.957433,0.85741,0.407863,1.02595,0.79063,0.406942,1.1159,0.702737,0.407199,1.04762
1541174714,3.479,-84,3.567,-88,3.938,-85,0.917,-83,1.966,-84,1.596,-87,4.279,-87,2.921,-86,0.772468,0.409477,0.964191,0.864273,0.407987,1.02763,0.802354,0.406984,1.12073,0.710735,0.407145,1.05742
1541174714,3.474,-84,3.595,-87,3.961,-86,0.88,-85,1.961,-84,1.568,-85,4.283,-86,2.893,-86,0.775318,0.409318,0.969743,0.870753,0.408169,1.02806,0.813313,0.406924,1.12424,0.719071,0.406924,1.06681
1541174714,3.497,-84,3.633,-88,3.905,-85,0.872,-84,2.004,-84,1.629,-84,4.312,-88,2.916,-87,0.779818,0.409216,0.975017,0.877353,0.408353,1.02939,0.823833,0.407458,1.12793,0.727287,0.407252,1.07349
1541174714,3.474,-84,3.572,-88,3.914,-85,0.773,-83,1.985,-84,1.629,-83,4.312,-87,2.93,-87,0.784718,0.408815,0.97948,0.884527,0.408259,1.03108,0.834094,0.40774,1.13084,0.735765,0.406893,1.08005
1541174714,3.493,-84,3.558,-90,3.923,-86,0.754,-84,2.008,-86,1.671,-84,4.349,-86,2.926,-90,0.790704,0.408685,0.984671,0.891674,0.408474,1.03155,0.8451,0.4081,1.13401,0.744938,0.40693,1.08642
1541174714,3.464,-84,3.567,-90,3.942,-86,0.745,-83,2.004,-84,1.648,-82,4.349,-85,2.926,-88,0.797232,0.408837,0.990451,0.89967,0.408177,1.03367,0.858099,0.407402,1.13691,0.755477,0.406969,1.09386
1541174714,3.469,-84,3.558,-87,3.9,-86,0.978,-84,2.018,-84,1.676,-81,4.326,-88,2.883,-86,0.805431,0.409174,0.996315,0.909187,0.407762,1.03615,0.870437,0.407187,1.14079,0.766666,0.407177,1.10043
1541174714,3.446,-84,3.567,-87,3.905,-86,0.815,-85,1.994,-84,1.662,-81,4.335,-85,2.902,-86,0.813641,0.409234,1.00071,0.918428,0.408127,1.03868,0.882092,0.407041,1.14372,0.777751,0.407268,1.10553
1541174714,3.488,-84,3.59,-86,3.9,-86,0.889,-85,2.008,-84,1.676,-81,4.358,-84,2.977,-87,0.822032,0.409461,1.00507,0.928003,0.40798,1.04017,0.893491,0.407231,1.14676,0.78848,0.40738,1.11081
1541174714,3.53,-83,3.6,-88,3.909,-86,1.207,-86,2.027,-86,1.718,-81,4.382,-87,2.963,-87,0.829924,0.409654,1.00898,0.936622,0.407796,1.04113,0.905638,0.407415,1.14879,0.799304,0.407624,1.11655
1541174714,3.502,-84,3.614,-89,3.942,-87,0.884,-87,1.98,-84,1.685,-81,4.391,-86,3.038,-87,0.834232,0.409686,1.01176,0.94136,0.407794,1.04256,0.912925,0.407583,1.15022,0.80578,0.40756,1.11961
