timestamp,R1,RSS1,R2,RSS2,R3,RSS3,R4,RSS4,R5,RSS5,R6,RSS6,R7,RSS7,R8,RSS8,X_M1,Y_M1,Z_M1,X_M2,Y_M2,Z_M2,X_M3,Y_M3,Z_M3,X_M4,Y_M4,Z_M4
1541174835,2.607,-86,2.219,-82,1.831,-80,3.245,-87,2.832,-86,3.226,-83,1.872,-85,3.221,-83,-0.534092,0.40484,-1.07063,-0.422358,0.402722,-1.06261,-0.428612,0.403166,-0.951364,-0.538755,0.402929,-0.95873
1541174835,2.626,-86,2.2,-91,1.845,-80,3.221,-87,2.813,-86,3.254,-84,1.957,-86,3.221,-85,-0.524248,0.405462,-1.07052,-0.412968,0.403069,-1.06213,-0.419174,0.403448,-0.950741,-0.529542,0.403279,-0.958746
1541174835,2.617,-88,2.261,-84,1.835,-81,3.207,-90,2.841,-86,3.24,-83,1.961,-86,3.245,-85,-0.515297,0.405115,-1.07093,-0.403557,0.403476,-1.06228,-0.410336,0.403755,-0.951246,-0.52075,0.403688,-0.959428
1541174835,2.57,-88,2.237,-82,1.845,-81,3.226,-88,2.804,-86,3.207,-82,1.943,-84,3.259,-84,-0.507041,0.405298,-1.0713,-0.395227,0.403663,-1.06263,-0.401983,0.404263,-0.951212,-0.512308,0.403902,-0.959422
1541174835,2.593,-86,2.2,-83,1.821,-81,3.216,-87,2.814,-86,3.198,-83,1.966,-84,3.249,-83,-0.498427,0.405536,-1.07127,-0.386787,0.404171,-1.06227,-0.394061,0.405073,-0.951151,-0.504253,0.404005,-0.959651
1541174835,2.566,-86,2.223,-82,1.84,-80,3.212,-86,2.809,-85,3.24,-83,1.952,-83,3.249,-83,-0.490855,0.405675,-1.07111,-0.379489,0.404673,-1.06141,-0.386327,0.405433,-0.950187,-0.49665,0.403957,-0.958853
1541174835,2.566,-86,2.228,-82,1.84,-80,3.226,-89,2.8,-86,3.226,-83,1.961,-83,3.226,-82,-0.482508,0.405378,-1.07011,-0.371146,0.405081,-1.06084,-0.378759,0.405728,-0.949397,-0.489158,0.404095,-0.958141
1541174835,2.584,-86,2.27,-82,1.849,-80,3.198,-87,2.8,-85,3.245,-83,1.975,-85,3.249,-83,-0.473375,0.405088,-1.0702,-0.362189,0.405131,-1.06095,-0.370083,0.406545,-0.949412,-0.480376,0.404146,-0.958725
1541174836,2.552,-85,2.252,-82,1.845,-80,3.198,-87,2.734,-86,3.198,-82,2.032,-84,3.268,-83,-0.464931,0.405063,-1.07031,-0.353318,0.405363,-1.06076,-0.361391,0.406914,-0.949914,-0.472073,0.404242,-0.959242
1541174836,2.533,-85,2.242,-82,1.845,-80,3.231,-86,2.753,-86,3.198,-82,2.013,-84,3.254,-84,-0.456409,0.404867,-1.07062,-0.345052,0.405736,-1.06052,-0.353284,0.407457,-0.949651,-0.464024,0.4042,-0.959253
1541174836,2.528,-85,2.247,-82,1.831,-80,3.245,-87,2.725,-87,3.216,-83,1.989,-83,3.268,-84,-0.448342,0.404717,-1.07038,-0.336903,0.406041,-1.06009,-0.345664,0.407976,-0.949499,-0.455925,0.404481,-0.958989
1541174836,2.579,-86,2.266,-82,1.835,-80,3.207,-90,2.715,-86,3.216,-83,2.06,-85,3.301,-85,-0.440579,0.404477,-1.07032,-0.329078,0.406257,-1.05953,-0.337677,0.408222,-0.948752,-0.44788,0.404202,-0.958843
1541174836,2.542,-86,2.284,-83,1.821,-80,3.165,-88,2.696,-86,3.226,-83,2.027,-83,3.306,-83,-0.430622,0.404585,-1.06963,-0.319663,0.40642,-1.05912,-0.328008,0.408552,-0.948186,-0.438326,0.404806,-0.958484
1541174836,2.547,-85,2.289,-82,1.788,-81,3.184,-87,2.673,-87,3.207,-83,2.032,-83,3.282,-83,-0.419947,0.405041,-1.06893,-0.308309,0.406205,-1.05858,-0.31716,0.40829,-0.947269,-0.427734,0.404932,-0.957453
1541174836,2.575,-85,2.294,-82,1.826,-81,3.193,-86,2.678,-87,3.212,-83,2.083,-83,3.3,-83,-0.408119,0.405371,-1.06736,-0.296689,0.406393,-1.05655,-0.305559,0.408499,-0.945974,-0.41612,0.405047,-0.956471
1541174836,2.566,-85,2.303,-83,1.788,-80,3.207,-86,2.659,-86,3.216,-82,2.083,-84,3.292,-83,-0.396445,0.405458,-1.06562,-0.28491,0.406144,-1.05417,-0.293905,0.407846,-0.944107,-0.404462,0.405495,-0.954459
1541174836,2.481,-85,2.294,-83,1.788,-81,3.207,-86,2.673,-85,3.202,-82,1.989,-85,3.305,-83,-0.385292,0.405933,-1.06456,-0.273821,0.406095,-1.05315,-0.283199,0.407654,-0.942426,-0.393549,0.405383,-0.95297
1541174836,2.467,-86,2.331,-83,1.835,-81,3.174,-88,2.598,-88,3.198,-83,1.98,-83,3.3,-83,-0.374706,0.405903,-1.06329,-0.263061,0.406275,-1.05237,-0.272342,0.407844,-0.941387,-0.383293,0.405754,-0.952228
1541174836,2.509,-84,2.341,-82,1.807,-81,3.16,-86,2.617,-86,3.198,-84,1.928,-84,3.328,-83,-0.363463,0.405942,-1.06281,-0.252409,0.405701,-1.05143,-0.261722,0.40723,-0.940655,-0.372293,0.40598,-0.951442
1541174836,2.519,-84,2.345,-82,1.798,-81,3.174,-85,2.607,-87,3.198,-83,1.882,-83,3.338,-83,-0.353301,0.406051,-1.06136,-0.241736,0.405535,-1.04974,-0.251312,0.407536,-0.939576,-0.361833,0.405824,-0.950331
1541174836,2.5,-84,2.359,-82,1.821,-81,3.17,-85,2.584,-87,3.198,-83,1.905,-84,3.342,-83,-0.342725,0.406305,-1.05995,-0.231115,0.405826,-1.04841,-0.241225,0.407338,-0.937411,-0.351654,0.406056,-0.949078
1541174836,2.509,-84,2.397,-83,1.793,-81,3.16,-85,2.603,-87,3.202,-83,1.872,-86,3.342,-84,-0.332556,0.406466,-1.05875,-0.221152,0.405826,-1.04742,-0.231147,0.407111,-0.936893,-0.341402,0.406245,-0.947742
1541174836,2.528,-84,2.35,-83,1.802,-80,3.165,-85,2.57,-87,3.179,-83,1.863,-84,3.333,-83,-0.322853,0.406303,-1.05839,-0.21188,0.405851,-1.04633,-0.222054,0.407251,-0.936071,-0.332403,0.40622,-0.947014
1541174836,2.556,-83,2.369,-82,1.821,-81,3.174,-85,2.57,-88,3.184,-83,1.919,-85,3.347,-83,-0.313843,0.406328,-1.05768,-0.20273,0.406,-1.04585,-0.212656,0.408162,-0.934846,-0.323325,0.406015,-0.946517
1541174836,2.444,-84,2.378,-82,1.774,-80,3.174,-85,2.561,-87,3.184,-83,1.924,-85,3.328,-84,-0.304605,0.406671,-1.05729,-0.193693,0.406738,-1.04501,-0.20389,0.408076,-0.934437,-0.314223,0.406174,-0.945796
1541174836,2.495,-83,2.364,-82,1.774,-80,3.118,-85,2.593,-86,3.165,-83,1.914,-85,3.371,-83,-0.295804,0.405997,-1.05604,-0.18504,0.406706,-1.04348,-0.195479,0.407788,-0.932913,-0.305331,0.405955,-0.944718
1541174836,2.528,-84,2.397,-83,1.798,-80,3.156,-87,2.575,-87,3.184,-84,1.928,-87,3.361,-83,-0.286778,0.406221,-1.05513,-0.17562,0.406883,-1.04262,-0.186354,0.408126,-0.931902,-0.296662,0.406073,-0.943693
1541174836,2.467,-83,2.383,-83,1.812,-81,3.156,-85,2.584,-86,3.179,-83,1.98,-85,3.375,-83,-0.277671,0.406516,-1.05484,-0.166595,0.407089,-1.0421,-0.177333,0.408461,-0.9315,-0.287338,0.406592,-0.943281
1541174837,2.486,-83,2.392,-85,1.802,-81,3.151,-85,2.566,-86,3.165,-83,1.985,-85,3.375,-83,-0.268179,0.406524,-1.05411,-0.156757,0.407128,-1.0411,-0.167722,0.408801,-0.930614,-0.278227,0.406346,-0.942932
1541174837,2.486,-84,2.425,-83,1.765,-81,3.123,-86,2.57,-86,3.151,-83,2.022,-85,3.375,-84,-0.258068,0.406798,-1.05289,-0.147014,0.407386,-1.0399,-0.158066,0.4089,-0.929411,-0.26801,0.40665,-0.941546
1541174837,2.458,-83,2.43,-83,1.807,-81,3.099,-85,2.584,-85,3.174,-83,2.032,-86,3.413,-83,-0.247961,0.406895,-1.05188,-0.136784,0.407456,-1.03859,-0.148245,0.408726,-0.928302,-0.258569,0.406754,-0.940719
1541174837,2.491,-83,2.472,-84,1.807,-81,3.137,-87,2.519,-87,3.151,-84,2.083,-85,3.38,-83,-0.237284,0.407396,-1.05189,-0.126159,0.407448,-1.03783,-0.137791,0.408722,-0.927289,-0.247791,0.407187,-0.939885
1541174837,2.448,-83,2.458,-82,1.798,-81,3.099,-85,2.552,-86,3.165,-83,2.13,-85,3.375,-83,-0.227483,0.407104,-1.05019,-0.116184,0.407373,-1.03739,-0.127689,0.408925,-0.926497,-0.238056,0.407319,-0.939136
1541174837,2.481,-83,2.448,-83,1.798,-81,3.113,-84,2.5,-85,3.146,-84,2.101,-85,3.399,-83,-0.217438,0.407537,-1.04985,-0.106315,0.407593,-1.03628,-0.118074,0.409537,-0.925485,-0.228096,0.407538,-0.938513
1541174837,2.434,-83,2.477,-83,1.788,-81,3.08,-85,2.524,-85,3.165,-83,2.167,-85,3.371,-83,-0.207971,0.40728,-1.04873,-0.097005,0.407603,-1.03486,-0.108866,0.409816,-0.924556,-0.21935,0.40756,-0.937546
1541174837,2.453,-83,2.486,-82,1.807,-80,3.08,-85,2.467,-87,3.165,-83,2.134,-85,3.389,-83,-0.199345,0.407449,-1.04806,-0.0886272,0.408079,-1.03388,-0.100515,0.409956,-0.92335,-0.210178,0.407635,-0.936309
1541174837,2.448,-83,2.467,-82,1.807,-81,3.085,-86,2.481,-87,3.137,-82,2.153,-87,3.399,-84,-0.19067,0.407331,-1.04706,-0.0796673,0.408246,-1.03303,-0.0916912,0.410194,-0.922538,-0.201653,0.407657,-0.935486
1541174837,2.42,-83,2.486,-82,1.77,-81,3.057,-85,2.439,-85,3.127,-84,2.209,-85,3.403,-83,-0.180738,0.407452,-1.04619,-0.0700427,0.408426,-1.0319,-0.0819045,0.410497,-0.92166,-0.19197,0.407818,-0.934708
1541174837,2.416,-82,2.491,-82,1.798,-80,3.062,-84,2.43,-89,3.151,-83,2.223,-86,3.418,-82,-0.170353,0.407616,-1.04491,-0.0594633,0.408485,-1.03071,-0.071848,0.410623,-0.920417,-0.181988,0.407919,-0.933925
1541174837,2.383,-82,2.538,-82,1.779,-81,3.048,-85,2.406,-86,3.127,-83,2.233,-85,3.413,-82,-0.160144,0.407809,-1.04397,-0.0490846,0.408409,-1.02956,-0.0612877,0.410446,-0.919251,-0.17147,0.408467,-0.933021
1541174837,2.402,-83,2.509,-82,1.812,-81,3.057,-84,2.378,-86,3.146,-83,2.261,-84,3.441,-83,-0.1491,0.40818,-1.0431,-0.0386841,0.408546,-1.02873,-0.051122,0.410624,-0.91822,-0.160851,0.408526,-0.931447
1541174837,2.388,-84,2.509,-83,1.84,-81,3.038,-85,2.35,-86,3.141,-83,2.275,-84,3.436,-83,-0.13932,0.407958,-1.04158,-0.02909,0.408538,-1.027,-0.041493,0.410818,-0.916648,-0.150992,0.408509,-0.930444
1541174837,2.364,-83,2.533,-83,1.802,-81,3.043,-84,2.355,-88,3.127,-84,2.284,-84,3.436,-82,-0.130281,0.408188,-1.04122,-0.0190467,0.408924,-1.02567,-0.0318103,0.41083,-0.915754,-0.142226,0.408654,-0.929707
1541174837,2.336,-83,2.547,-83,1.821,-81,3.057,-85,2.35,-87,3.146,-83,2.275,-85,3.446,-83,-0.121072,0.408478,-1.03941,-0.0100225,0.409279,-1.02461,-0.0229648,0.411139,-0.914464,-0.132883,0.408853,-0.928263
1541174837,2.303,-84,2.552,-83,1.802,-81,2.987,-84,2.331,-88,3.132,-84,2.303,-85,3.441,-83,-0.111632,0.408765,-1.03863,-0.000502905,0.409352,-1.02276,-0.0139258,0.411066,-0.912624,-0.124015,0.408606,-0.927241
1541174837,2.345,-83,2.561,-82,1.802,-82,3.015,-85,2.336,-87,3.156,-83,2.294,-87,3.427,-82,-0.10175,0.408597,-1.03617,0.00937338,0.409705,-1.02052,-0.00455404,0.41118,-0.910762,-0.114699,0.408799,-0.925757
1541174837,2.298,-83,2.57,-83,1.812,-81,2.996,-86,2.336,-90,3.165,-85,2.341,-86,3.469,-83,-0.0919877,0.409248,-1.03521,0.0190085,0.409897,-1.01901,0.00540563,0.411322,-0.909397,-0.10483,0.408699,-0.924186
1541174837,2.289,-83,2.542,-82,1.779,-82,3.01,-84,2.341,-87,3.099,-83,2.336,-84,3.46,-83,-0.0822287,0.408711,-1.03345,0.0282217,0.409854,-1.01784,0.0145815,0.411446,-0.907975,-0.0954293,0.408914,-0.923231
1541174838,2.303,-83,2.566,-83,1.793,-81,2.991,-86,2.355,-87,3.146,-83,2.341,-85,3.46,-83,-0.0730221,0.408825,-1.03316,0.037912,0.409824,-1.01753,0.0236681,0.412068,-0.907779,-0.0862957,0.408905,-0.923026
1541174838,2.275,-83,2.584,-83,1.807,-81,2.996,-85,2.308,-88,3.123,-84,2.303,-84,3.45,-82,-0.06324,0.409178,-1.03327,0.0480212,0.410306,-1.017,0.0339907,0.412383,-0.907253,-0.0763964,0.409125,-0.922361
1541174838,2.252,-84,2.603,-83,1.817,-82,2.968,-85,2.303,-91,3.16,-84,2.35,-87,3.483,-83,-0.0531147,0.408977,-1.03184,0.0574514,0.410066,-1.01554,0.0433818,0.4122,-0.905633,-0.0669563,0.409286,-0.921308
1541174838,2.266,-86,2.607,-84,1.788,-81,2.973,-85,2.303,-89,3.123,-84,2.35,-85,3.483,-83,-0.0432459,0.408951,-1.02933,0.0673996,0.410071,-1.01316,0.0532566,0.412079,-0.903302,-0.0569227,0.40928,-0.91909
1541174838,2.219,-84,2.575,-83,1.817,-81,2.968,-86,2.284,-88,3.141,-83,2.303,-85,3.488,-82,-0.0317328,0.409636,-1.02739,0.0788747,0.410037,-1.01076,0.0645988,0.412043,-0.901225,-0.0458506,0.409641,-0.916961
1541174838,2.195,-84,2.612,-82,1.798,-81,2.94,-85,2.298,-88,3.118,-83,2.364,-86,3.488,-83,-0.0212966,0.409639,-1.0262,0.0894338,0.410079,-1.0093,0.0744182,0.411927,-0.899318,-0.0352646,0.409918,-0.915861
1541174838,2.214,-84,2.607,-83,1.84,-81,2.949,-85,2.256,-87,3.118,-83,2.266,-85,3.479,-83,-0.0117236,0.409617,-1.02525,0.0994253,0.410158,-1.00859,0.0846646,0.41205,-0.898614,-0.0250653,0.409957,-0.914744
1541174838,2.247,-85,2.589,-83,1.821,-81,2.926,-84,2.228,-90,3.123,-85,2.284,-86,3.507,-84,-0.00244901,0.409809,-1.02467,0.108524,0.410231,-1.00718,0.0936251,0.412258,-0.897179,-0.0165491,0.409861,-0.913855
1541174838,2.205,-87,2.621,-84,1.821,-82,2.916,-85,2.242,-88,3.127,-83,2.266,-86,3.479,-82,0.00620904,0.409386,-1.02252,0.116184,0.410667,-1.00568,0.102109,0.412503,-0.895865,-0.00803105,0.409823,-0.911884
1541174838,2.172,-85,2.65,-83,1.831,-81,2.921,-84,2.223,-87,3.123,-83,2.228,-85,3.511,-83,0.0157543,0.409398,-1.02067,0.126137,0.410616,-1.0036,0.111106,0.412589,-0.893544,0.000960112,0.409806,-0.910573
1541174838,2.134,-85,2.645,-83,1.826,-81,2.888,-85,2.205,-88,3.127,-84,2.195,-85,3.507,-82,0.025529,0.410189,-1.01954,0.136294,0.410866,-1.00258,0.121468,0.412673,-0.892368,0.0108882,0.410136,-0.909015
1541174838,2.228,-84,2.64,-83,1.853,-81,2.888,-85,2.2,-88,3.123,-84,2.242,-85,3.507,-83,0.0372703,0.409744,-1.01813,0.14749,0.410378,-1.00108,0.132505,0.412462,-0.891227,0.0225399,0.409932,-0.907679
1541174838,2.176,-85,2.678,-83,1.844,-82,2.907,-85,2.115,-89,3.127,-84,2.237,-85,3.516,-83,0.0486275,0.410675,-1.01733,0.159478,0.410241,-0.999142,0.144285,0.412493,-0.889559,0.0344397,0.410433,-0.905916
1541174838,2.148,-83,2.635,-83,1.863,-81,2.898,-86,2.106,-87,3.113,-83,2.223,-87,3.502,-83,0.0602438,0.410798,-1.01538,0.171191,0.409936,-0.997324,0.155601,0.412102,-0.887154,0.0455112,0.410914,-0.904611
1541174838,2.148,-84,2.687,-83,1.831,-81,2.898,-85,2.087,-88,3.104,-84,2.261,-87,3.521,-82,0.0708136,0.410535,-1.01289,0.180864,0.410264,-0.995733,0.165432,0.412214,-0.885284,0.0563121,0.410783,-0.902328
1541174838,2.153,-83,2.711,-83,1.84,-81,2.851,-85,2.087,-88,3.099,-84,2.233,-86,3.511,-82,0.0804793,0.410529,-1.0117,0.190675,0.410235,-0.993877,0.175365,0.41226,-0.88406,0.0654147,0.410901,-0.901094
1541174838,2.139,-83,2.715,-83,1.844,-82,2.837,-85,2.079,-88,3.113,-83,2.242,-87,3.53,-83,0.0894225,0.410938,-1.01007,0.200087,0.410371,-0.99224,0.184311,0.412153,-0.88221,0.0745999,0.410811,-0.899621
1541174838,2.158,-83,2.715,-83,1.868,-81,2.874,-86,2.088,-88,3.118,-83,2.303,-87,3.53,-83,0.0988854,0.411127,-1.00866,0.209444,0.410583,-0.990109,0.193769,0.41254,-0.880501,0.0838332,0.4108,-0.897872
1541174838,2.162,-83,2.715,-83,1.858,-81,2.822,-85,2.055,-88,3.095,-83,2.341,-85,3.539,-83,0.108387,0.41088,-1.00661,0.218776,0.410737,-0.988729,0.202789,0.412538,-0.878821,0.093267,0.41075,-0.896524
1541174838,2.162,-83,2.725,-83,1.858,-81,2.865,-85,2.079,-88,3.085,-83,2.392,-85,3.549,-83,0.118719,0.411605,-1.0053,0.228859,0.410493,-0.987028,0.213011,0.412525,-0.877015,0.103152,0.410869,-0.894886
1541174839,2.158,-83,2.739,-82,1.9,-82,2.827,-86,2.022,-88,3.099,-83,2.416,-85,3.544,-83,0.128846,0.411456,-1.00363,0.238874,0.410652,-0.985277,0.222937,0.412514,-0.875373,0.11324,0.411002,-0.892952
1541174839,2.162,-83,2.734,-83,1.849,-82,2.795,-86,2.032,-89,3.085,-84,2.538,-86,3.553,-83,0.138772,0.411466,-1.0019,0.24894,0.41087,-0.983367,0.232644,0.412516,-0.873409,0.123359,0.410875,-0.89139
1541174839,2.153,-84,2.772,-83,1.868,-82,2.818,-85,2.041,-90,3.09,-84,2.575,-85,3.549,-83,0.148857,0.411465,-0.999718,0.25984,0.410594,-0.981509,0.243289,0.412534,-0.871528,0.133154,0.411087,-0.889834
1541174839,2.167,-83,2.767,-83,1.863,-82,2.8,-86,2.022,-90,3.104,-84,2.664,-84,3.553,-83,0.159963,0.41127,-0.998035,0.270013,0.410557,-0.979922,0.253654,0.412379,-0.870323,0.143799,0.411281,-0.88845
1541174839,2.158,-83,2.757,-82,1.868,-81,2.827,-85,2.018,-89,3.132,-84,2.734,-84,3.553,-84,0.170089,0.411199,-0.996441,0.280208,0.410415,-0.97822,0.263775,0.412396,-0.868322,0.15399,0.41126,-0.886629
1541174839,2.148,-83,2.795,-82,1.853,-81,2.804,-85,1.98,-88,3.09,-83,2.635,-85,3.548,-84,0.179266,0.411756,-0.99516,0.289912,0.410566,-0.976115,0.273301,0.412507,-0.866647,0.163407,0.41113,-0.884802
