timestamp,R1,RSS1,R2,RSS2,R3,RSS3,R4,RSS4,R5,RSS5,R6,RSS6,R7,RSS7,R8,RSS8,X_M1,Y_M1,Z_M1,X_M2,Y_M2,Z_M2,X_M3,Y_M3,Z_M3,X_M4,Y_M4,Z_M4
1541173103,2.626,-84,3.464,-83,3.24,-86,1.507,-81,1.325,-83,2.425,-88,3.858,-86,3.441,-87,1.09476,0.416001,0.136748,1.02535,0.415308,0.223747,0.937411,0.414233,0.156721,1.00643,0.413271,0.0697271
1541173103,2.621,-84,3.464,-84,3.198,-86,1.484,-82,1.348,-83,2.458,-89,3.858,-86,3.464,-88,1.08973,0.415792,0.14231,1.02106,0.415003,0.229649,0.933045,0.414283,0.161983,1.002,0.413118,0.0752541
1541173103,2.664,-85,3.436,-84,3.207,-86,1.512,-81,1.339,-84,2.416,-89,3.891,-87,3.441,-88,1.08569,0.416101,0.148003,1.01634,0.414982,0.234871,0.928075,0.414143,0.16699,0.997397,0.413231,0.0801362
1541173103,2.673,-84,3.408,-84,3.249,-86,1.512,-81,1.343,-83,2.392,-88,3.966,-85,3.455,-88,1.08025,0.416015,0.153378,1.01235,0.414972,0.240039,0.923602,0.414134,0.172179,0.992916,0.413576,0.0860101
1541173103,2.687,-85,3.418,-84,3.151,-88,1.512,-82,1.348,-83,2.364,-92,3.938,-86,3.432,-89,1.07631,0.41636,0.159165,1.00812,0.414682,0.246771,0.919449,0.413833,0.177778,0.988991,0.413674,0.0914051
1541173103,2.621,-85,3.446,-84,3.202,-85,1.498,-80,1.329,-83,2.364,-88,3.947,-86,3.408,-88,1.07167,0.415789,0.164603,1.00302,0.414536,0.251966,0.915216,0.413747,0.183596,0.984428,0.413192,0.0974232
1541173103,2.635,-85,3.436,-83,3.277,-86,1.484,-81,1.357,-83,2.308,-89,3.923,-86,3.413,-88,1.06742,0.416211,0.169638,0.999253,0.414598,0.257221,0.910889,0.413951,0.18848,0.980374,0.413273,0.102164
1541173103,2.692,-85,3.399,-83,3.193,-86,1.493,-80,1.385,-83,2.373,-88,3.844,-86,3.408,-88,1.063,0.416029,0.17565,0.99368,0.414637,0.261956,0.906268,0.414202,0.193197,0.976035,0.413227,0.10772
1541173103,2.654,-86,3.432,-84,3.193,-85,1.432,-81,1.376,-83,2.327,-88,3.844,-86,3.389,-88,1.05846,0.416211,0.181452,0.989316,0.414436,0.267541,0.902069,0.413908,0.198995,0.972228,0.413599,0.11308
1541173103,2.65,-85,3.413,-84,3.207,-86,1.474,-81,1.38,-82,2.331,-88,3.858,-86,3.403,-88,1.05419,0.416122,0.187081,0.985723,0.414714,0.272843,0.897593,0.413765,0.204426,0.967694,0.413517,0.118721
