timestamp,R1,RSS1,R2,RSS2,R3,RSS3,R4,RSS4,R5,RSS5,R6,RSS6,R7,RSS7,R8,RSS8,X_M1,Y_M1,Z_M1,X_M2,Y_M2,Z_M2,X_M3,Y_M3,Z_M3,X_M4,Y_M4,Z_M4
1541176438,2.055,-84,3.605,-85,2.898,-85,1.845,-85,1.114,-80,2.8,-87,3.656,-85,3.83,-88,1.14346,0.41359,-0.226529,1.14151,0.410796,-0.341371,1.2523,0.411493,-0.342662,1.25385,0.412368,-0.232332
1541176438,2.036,-84,3.623,-84,2.869,-86,1.853,-84,1.114,-80,2.762,-86,3.642,-85,3.806,-86,1.14414,0.413932,-0.223666,1.1415,0.410886,-0.338517,1.25265,0.411406,-0.340694,1.25427,0.412237,-0.230022
1541176438,2.06,-84,3.609,-84,2.865,-85,1.924,-84,1.114,-80,2.79,-86,3.619,-87,3.83,-87,1.14395,0.413613,-0.222112,1.14159,0.410708,-0.33664,1.25253,0.411069,-0.338683,1.25414,0.412391,-0.228082
1541176438,2.055,-84,3.623,-84,2.874,-86,1.905,-86,1.105,-81,2.757,-89,3.651,-85,3.848,-88,1.14365,0.413333,-0.221355,1.14157,0.410409,-0.335175,1.25219,0.411063,-0.337408,1.25402,0.412701,-0.226429
1541176438,2.032,-85,3.605,-84,2.874,-86,1.845,-84,1.128,-80,2.772,-85,3.656,-87,3.848,-86,1.14343,0.41423,-0.217668,1.14147,0.410461,-0.332726,1.25246,0.411202,-0.334662,1.25402,0.413044,-0.223717
1541176438,2.036,-84,3.6,-85,2.855,-85,1.849,-84,1.114,-80,2.762,-86,3.647,-85,3.802,-87,1.14439,0.414078,-0.212001,1.14157,0.410597,-0.326249,1.25245,0.411175,-0.328254,1.25439,0.412641,-0.218148
1541176438,2.083,-84,3.576,-84,2.907,-85,1.91,-84,1.119,-80,2.804,-86,3.661,-85,3.778,-87,1.14374,0.413479,-0.206995,1.14175,0.410418,-0.320954,1.2528,0.411495,-0.322804,1.25434,0.412672,-0.21246
1541176438,2.101,-84,3.581,-84,2.926,-85,1.868,-84,1.072,-80,2.767,-86,3.651,-85,3.82,-87,1.14386,0.4138,-0.202972,1.14188,0.410405,-0.31688,1.25296,0.411332,-0.319043,1.25474,0.412698,-0.208121
1541176439,2.083,-83,3.609,-84,2.912,-85,1.882,-85,1.118,-80,2.795,-86,3.68,-84,3.839,-87,1.14416,0.413972,-0.199239,1.14214,0.410211,-0.312909,1.25292,0.411188,-0.315173,1.25454,0.412626,-0.204742
1541176439,2.092,-83,3.576,-84,2.869,-85,1.882,-85,1.119,-80,2.79,-86,3.67,-85,3.802,-88,1.14413,0.413821,-0.196126,1.14205,0.410315,-0.309291,1.25297,0.411249,-0.311454,1.25442,0.412767,-0.200671
1541176439,2.069,-84,3.572,-84,2.912,-86,1.928,-84,1.123,-80,2.795,-86,3.666,-85,3.834,-87,1.14393,0.414022,-0.191606,1.14229,0.410274,-0.305129,1.25318,0.4111,-0.307314,1.25454,0.412718,-0.196894
1541176439,2.065,-84,3.581,-85,2.926,-85,1.9,-84,1.086,-80,2.804,-86,3.684,-86,3.811,-86,1.14428,0.413935,-0.187209,1.14242,0.410456,-0.300837,1.2532,0.411304,-0.30284,1.25503,0.412876,-0.192563
1541176439,2.065,-84,3.619,-85,2.921,-85,1.975,-84,1.114,-81,2.822,-86,3.684,-85,3.816,-87,1.14423,0.413886,-0.18261,1.14225,0.41021,-0.295939,1.25333,0.410991,-0.298156,1.25488,0.412969,-0.187704
