timestamp,R1,RSS1,R2,RSS2,R3,RSS3,R4,RSS4,R5,RSS5,R6,RSS6,R7,RSS7,R8,RSS8,X_M1,Y_M1,Z_M1,X_M2,Y_M2,Z_M2,X_M3,Y_M3,Z_M3,X_M4,Y_M4,Z_M4
1541175156,3.548,-87,1.601,-87,2.869,-83,2.977,-83,2.982,-85,2.373,-82,2.392,-81,2.153,-81,-0.826501,0.403226,0.0759931,-0.936409,0.401614,0.0967958,-0.958127,0.40202,-0.0122893,-0.848805,0.40124,-0.0326673
1541175156,3.562,-86,1.568,-88,2.874,-82,2.977,-83,3.01,-85,2.369,-82,2.43,-81,2.162,-81,-0.814711,0.403224,0.0750973,-0.925336,0.401809,0.0937007,-0.944845,0.402559,-0.0156163,-0.835353,0.401636,-0.0344659
1541175156,3.572,-86,1.554,-87,2.865,-82,2.991,-83,2.963,-86,2.378,-82,2.463,-81,2.153,-81,-0.803451,0.403147,0.0739588,-0.914251,0.402556,0.0902356,-0.931629,0.402863,-0.0191878,-0.821609,0.401683,-0.035197
1541175156,3.572,-87,1.788,-90,2.888,-83,2.963,-84,3.001,-84,2.378,-83,2.448,-82,2.153,-82,-0.792783,0.403511,0.0744323,-0.903563,0.402711,0.0885904,-0.919764,0.403385,-0.0214449,-0.809172,0.401853,-0.0355216
1541175156,3.507,-85,2.055,-86,2.855,-82,2.944,-84,2.987,-85,2.336,-81,2.467,-80,2.191,-81,-0.78609,0.403849,0.0733962,-0.896837,0.402071,0.0862347,-0.910129,0.402734,-0.0239929,-0.799347,0.402509,-0.0360201
1541175157,3.474,-86,2.074,-85,2.841,-83,2.977,-83,2.954,-85,2.383,-81,2.448,-81,2.181,-81,-0.777451,0.404086,0.0744107,-0.889121,0.401928,0.0837339,-0.899609,0.402612,-0.0269164,-0.788628,0.402895,-0.0362038
1541175157,3.493,-87,2.027,-86,2.837,-82,2.954,-83,2.93,-84,2.364,-81,2.458,-81,2.162,-82,-0.767488,0.403814,0.0768483,-0.879273,0.402241,0.0815836,-0.885503,0.402696,-0.029478,-0.774038,0.402773,-0.0344244
1541175157,3.497,-88,1.994,-86,2.832,-84,2.968,-85,2.954,-86,2.397,-82,2.505,-83,2.162,-84,-0.755947,0.40397,0.0791916,-0.867772,0.40264,0.080533,-0.871506,0.403473,-0.0311089,-0.760027,0.403062,-0.0327931
1541175157,3.493,-88,1.985,-86,2.832,-83,2.935,-84,2.898,-84,2.378,-81,2.491,-82,2.2,-81,-0.745917,0.404113,0.0795554,-0.858036,0.403235,0.0771893,-0.856844,0.403913,-0.033182,-0.745482,0.403469,-0.0310246
1541175157,3.502,-86,1.975,-83,2.837,-82,2.907,-84,2.898,-84,2.369,-81,2.472,-82,2.176,-81,-0.736641,0.404552,0.0822123,-0.848449,0.40282,0.0755026,-0.843882,0.404022,-0.0354655,-0.732266,0.403815,-0.0291044
1541175157,3.479,-85,2.008,-82,2.851,-81,2.902,-85,2.855,-84,2.345,-82,2.481,-82,2.205,-81,-0.729722,0.404995,0.0841343,-0.841319,0.402788,0.0744599,-0.832909,0.403789,-0.036134,-0.722003,0.404166,-0.0268713
1541175157,3.46,-85,1.989,-82,2.832,-82,2.907,-85,2.883,-84,2.369,-81,2.542,-84,2.172,-81,-0.724588,0.405016,0.0868901,-0.83532,0.40214,0.073177,-0.82266,0.4032,-0.037012,-0.712206,0.404653,-0.0234056
1541175157,3.455,-85,1.985,-82,2.855,-83,2.888,-85,2.869,-84,2.373,-82,2.495,-82,2.2,-83,-0.719132,0.405974,0.0912817,-0.829233,0.40161,0.0721816,-0.811911,0.402782,-0.0380685,-0.702341,0.405137,-0.0191857
