timestamp,R1,RSS1,R2,RSS2,R3,RSS3,R4,RSS4,R5,RSS5,R6,RSS6,R7,RSS7,R8,RSS8,X_M1,Y_M1,Z_M1,X_M2,Y_M2,Z_M2,X_M3,Y_M3,Z_M3,X_M4,Y_M4,Z_M4
1541173037,3.01,-82,3.633,-89,3.45,-86,0.936,-80,1.544,-82,2.036,-81,4.12,-91,3.38,-91,1.25222,0.415683,0.679083,1.14322,0.413983,0.703541,1.1186,0.415184,0.596149,1.22592,0.415216,0.571394
1541173037,3.015,-82,3.609,-89,3.366,-86,0.903,-79,1.563,-81,2.027,-81,4.05,-90,3.352,-91,1.14857,0.415817,0.703945,1.03618,0.413546,0.704532,1.03332,0.414429,0.594789,1.14454,0.414988,0.592341
1541173037,3.029,-82,3.633,-88,3.418,-86,0.941,-79,1.582,-82,2.041,-81,4.115,-89,3.357,-92,1.14081,0.415779,0.704801,1.02865,0.413469,0.703526,1.02761,0.414155,0.593874,1.13837,0.414928,0.593385
1541173037,3.001,-82,3.581,-88,3.38,-87,0.922,-79,1.554,-81,2.027,-83,4.035,-90,3.342,-91,1.13322,0.415567,0.705743,1.02102,0.413356,0.703048,1.02179,0.414847,0.593338,1.13272,0.415091,0.594041
1541173037,3.015,-82,3.614,-89,3.394,-86,0.927,-80,1.577,-81,1.999,-81,4.12,-95,3.371,-91,1.12512,0.415827,0.70654,1.01307,0.413626,0.702331,1.0156,0.414389,0.591514,1.12619,0.414865,0.595406
1541173038,3.005,-83,3.549,-91,3.394,-87,0.95,-80,1.601,-82,2.032,-81,4.12,-89,3.347,-89,1.1172,0.415548,0.707101,1.00495,0.413493,0.701239,1.00951,0.414335,0.590582,1.12005,0.415184,0.596094
1541173038,2.991,-82,3.595,-92,3.389,-85,0.964,-80,1.596,-81,2.004,-81,4.171,-89,3.328,-88,1.10897,0.415683,0.707396,0.996818,0.413193,0.700173,1.00365,0.414259,0.590211,1.11336,0.414924,0.596537
1541173038,3.001,-82,3.549,-89,3.479,-86,0.969,-79,1.596,-80,1.989,-82,4.167,-88,3.324,-91,1.10032,0.415469,0.708381,0.98883,0.412837,0.699232,0.996568,0.414268,0.588986,1.10686,0.414775,0.597112
1541173038,3.019,-82,3.549,-90,3.413,-87,0.978,-79,1.605,-81,1.98,-81,4.204,-88,3.342,-88,1.09213,0.414534,0.708499,0.980818,0.412763,0.697898,0.990098,0.413977,0.587125,1.10001,0.414756,0.597581
1541173038,3.062,-82,3.502,-90,3.418,-86,0.983,-80,1.61,-82,1.985,-82,4.171,-91,3.306,-89,1.08367,0.415222,0.708118,0.971868,0.412297,0.696174,0.983407,0.413711,0.585712,1.09292,0.414696,0.597917
1541173038,3.019,-82,3.53,-96,3.436,-87,0.983,-80,1.634,-81,1.947,-81,4.2,-91,3.319,-86,1.07492,0.415626,0.708579,0.963663,0.412134,0.694913,0.976848,0.41364,0.584755,1.0863,0.414788,0.598318
1541173038,3.034,-82,3.507,-91,3.403,-86,0.978,-80,1.652,-81,1.947,-81,4.186,-90,3.259,-86,1.06568,0.414897,0.708786,0.955214,0.412029,0.693399,0.970325,0.41379,0.583176,1.07929,0.414699,0.598658
