timestamp,R1,RSS1,R2,RSS2,R3,RSS3,R4,RSS4,R5,RSS5,R6,RSS6,R7,RSS7,R8,RSS8,X_M1,Y_M1,Z_M1,X_M2,Y_M2,Z_M2,X_M3,Y_M3,Z_M3,X_M4,Y_M4,Z_M4
1541174614,2.552,-84,2.706,-84,2.519,-86,2.298,-84,1.933,-82,2.481,-84,2.814,-88,3.057,-84,0.218034,0.413739,-0.209816,0.132043,0.411973,-0.281735,0.201322,0.411855,-0.36935,0.287208,0.411381,-0.297294
1541174614,2.524,-85,2.692,-84,2.509,-86,2.27,-84,1.957,-81,2.505,-84,2.753,-89,3.043,-83,0.211811,0.413426,-0.21579,0.124961,0.412059,-0.285446,0.192574,0.411731,-0.374837,0.280043,0.411389,-0.304547
1541174614,2.542,-85,2.692,-83,2.509,-85,2.261,-84,1.952,-82,2.509,-85,2.8,-89,3.043,-84,0.207104,0.41353,-0.222272,0.118083,0.412066,-0.28992,0.183834,0.412014,-0.380306,0.272341,0.411094,-0.312076
1541174614,2.566,-84,2.668,-83,2.509,-85,2.308,-85,1.971,-82,2.524,-84,2.753,-88,3.066,-83,0.201122,0.41328,-0.22785,0.110789,0.412345,-0.294036,0.175038,0.411833,-0.385686,0.264824,0.411058,-0.319118
1541174614,2.538,-85,2.654,-83,2.463,-85,2.275,-85,1.994,-82,2.528,-84,2.767,-87,3.048,-84,0.195227,0.413477,-0.23367,0.104014,0.412738,-0.29839,0.166299,0.412051,-0.390749,0.257371,0.41113,-0.326245
1541174614,2.561,-84,2.673,-83,2.486,-85,2.303,-86,1.999,-83,2.519,-85,2.772,-90,3.043,-84,0.189397,0.413019,-0.239818,0.0968656,0.412565,-0.301704,0.157455,0.412175,-0.395701,0.249566,0.411164,-0.333052
1541174614,2.57,-86,2.621,-84,2.495,-85,2.294,-84,2.022,-82,2.519,-84,2.786,-89,3.08,-84,0.183927,0.412829,-0.24502,0.0895576,0.412651,-0.305014,0.148761,0.412108,-0.400794,0.241715,0.411221,-0.339422
1541174614,2.547,-84,2.635,-83,2.425,-84,2.327,-84,2.013,-82,2.552,-84,2.711,-87,3.062,-84,0.177912,0.413015,-0.250299,0.0826037,0.412884,-0.30833,0.139065,0.411833,-0.404681,0.23407,0.410915,-0.345639
1541174614,2.542,-84,2.64,-84,2.453,-85,2.392,-84,2.032,-82,2.509,-85,2.818,-88,3.024,-84,0.171483,0.412928,-0.255842,0.0751315,0.413013,-0.312255,0.129634,0.412083,-0.409027,0.226063,0.411166,-0.352212
1541174614,2.552,-84,2.664,-84,2.444,-84,2.373,-84,2.027,-82,2.538,-84,2.687,-88,3.038,-83,0.166485,0.413175,-0.259537,0.0697599,0.413146,-0.315024,0.123694,0.41242,-0.41223,0.219985,0.411357,-0.356124
1541174614,2.552,-84,2.654,-84,2.491,-84,2.406,-83,2.032,-82,2.552,-84,2.851,-90,3.076,-87,0.159423,0.413436,-0.264927,0.0616693,0.412797,-0.317782,0.113388,0.412248,-0.416187,0.211068,0.4114,-0.362919
1541174614,2.561,-85,2.607,-84,2.416,-83,2.439,-84,2.046,-82,2.547,-84,2.786,-88,3.062,-84,0.149105,0.413731,-0.269835,0.0501404,0.413017,-0.322195,0.0996409,0.412377,-0.421719,0.198581,0.41156,-0.370047
1541174614,2.57,-85,2.603,-84,2.43,-83,2.406,-83,2.05,-82,2.538,-84,2.855,-89,3.043,-86,0.14214,0.414366,-0.275703,0.04166,0.413046,-0.326625,0.0914804,0.412852,-0.426996,0.19022,0.411864,-0.375378
1541174614,2.542,-85,2.593,-85,2.411,-84,2.439,-83,2.069,-82,2.547,-84,2.813,-88,3.015,-84,0.132727,0.414026,-0.278107,0.033518,0.413301,-0.330454,0.0831249,0.41289,-0.430291,0.181525,0.412089,-0.379343
1541174614,2.575,-85,2.584,-84,2.448,-83,2.467,-83,2.083,-82,2.552,-85,2.841,-88,3.043,-85,0.125012,0.414298,-0.283544,0.0246187,0.413125,-0.333568,0.073457,0.41269,-0.433797,0.172439,0.41209,-0.383822
1541174615,2.57,-87,2.575,-86,2.43,-85,2.5,-84,2.101,-82,2.547,-84,2.818,-88,3.038,-84,0.116396,0.414758,-0.287883,0.0157698,0.412982,-0.336982,0.0638885,0.412971,-0.437969,0.163399,0.411828,-0.38748
1541174615,2.57,-85,2.598,-84,2.416,-83,2.533,-83,2.106,-82,2.57,-83,2.837,-87,3.024,-84,0.107844,0.414597,-0.292305,0.00701513,0.413204,-0.341577,0.0549074,0.413022,-0.442357,0.154656,0.41202,-0.392253
1541174615,2.584,-84,2.57,-85,2.425,-83,2.5,-83,2.111,-82,2.57,-84,2.8,-87,3.01,-83,0.0987417,0.414367,-0.296876,-0.0020271,0.413151,-0.345252,0.0452353,0.412611,-0.446439,0.144754,0.412269,-0.397697
1541174615,2.552,-84,2.556,-84,2.425,-83,2.505,-83,2.101,-82,2.566,-83,2.888,-86,3.019,-84,0.0892462,0.414419,-0.300776,-0.0115492,0.412903,-0.348935,0.0356052,0.41277,-0.450302,0.13585,0.411952,-0.401151
1541174615,2.57,-84,2.538,-84,2.406,-83,2.538,-82,2.153,-82,2.547,-83,2.888,-87,3.034,-84,0.0805772,0.414522,-0.304417,-0.0207042,0.412913,-0.352245,0.0253997,0.412571,-0.453496,0.126188,0.412361,-0.405557
1541174615,2.593,-84,2.575,-84,2.406,-82,2.556,-82,2.148,-81,2.575,-83,2.86,-88,3.024,-83,0.0720538,0.414516,-0.308673,-0.0292047,0.412983,-0.356297,0.0163543,0.41284,-0.457536,0.117033,0.41253,-0.409952
1541174615,2.621,-83,2.538,-84,2.411,-83,2.575,-83,2.134,-81,2.57,-84,2.86,-88,3.019,-83,0.062931,0.414095,-0.312877,-0.0382946,0.412677,-0.359824,0.00698601,0.41298,-0.461712,0.108264,0.412834,-0.41415
1541174615,2.603,-83,2.533,-84,2.388,-82,2.566,-82,2.158,-82,2.598,-84,2.837,-88,3.01,-83,0.0544205,0.413838,-0.317119,-0.0472545,0.412709,-0.363451,-0.00246882,0.412795,-0.465259,0.0983598,0.412959,-0.419248
1541174615,2.617,-82,2.556,-84,2.369,-83,2.57,-83,2.172,-81,2.593,-84,2.841,-90,3.043,-83,0.0450458,0.413846,-0.320742,-0.0565815,0.412639,-0.366198,-0.0124553,0.412993,-0.468626,0.0887047,0.412906,-0.423284
1541174615,2.589,-85,2.524,-84,2.383,-82,2.57,-82,2.162,-82,2.575,-84,2.855,-89,3.001,-83,0.0355026,0.414273,-0.324013,-0.0664443,0.412612,-0.370049,-0.0225253,0.412641,-0.472188,0.0789581,0.413212,-0.428131
1541174615,2.607,-84,2.524,-85,2.383,-82,2.603,-82,2.195,-82,2.566,-84,2.869,-87,2.996,-83,0.0262669,0.414019,-0.328458,-0.0756825,0.41231,-0.373709,-0.0320538,0.412403,-0.476018,0.0690322,0.412905,-0.431918
1541174615,2.612,-84,2.509,-84,2.388,-82,2.593,-82,2.195,-82,2.575,-83,2.841,-87,2.991,-83,0.0170988,0.41384,-0.332487,-0.0848577,0.412139,-0.377251,-0.0420781,0.412654,-0.48022,0.0597039,0.41313,-0.436066
1541174615,2.589,-85,2.495,-84,2.369,-82,2.593,-83,2.191,-82,2.598,-84,2.851,-86,3.005,-84,0.00831655,0.414009,-0.335997,-0.0940508,0.411787,-0.380473,-0.0518002,0.412429,-0.483362,0.0501677,0.413145,-0.440145
1541174615,2.607,-85,2.491,-84,2.355,-82,2.603,-83,2.219,-82,2.575,-84,2.851,-87,3.019,-83,-0.000736793,0.413658,-0.339392,-0.102907,0.411862,-0.383235,-0.0611169,0.41237,-0.486449,0.0412004,0.412936,-0.443748
1541174615,2.603,-84,2.5,-84,2.35,-84,2.626,-82,2.261,-82,2.598,-86,2.837,-91,3.019,-84,-0.00919123,0.41351,-0.342695,-0.111765,0.411694,-0.386757,-0.0704681,0.412635,-0.489782,0.0319477,0.412978,-0.447289
1541174615,2.598,-86,2.477,-86,2.355,-82,2.645,-84,2.233,-82,2.575,-85,2.883,-87,3.005,-82,-0.0182322,0.413423,-0.34637,-0.120696,0.411743,-0.389651,-0.0800766,0.412452,-0.493234,0.0228275,0.412756,-0.451414
1541174615,2.617,-84,2.467,-84,2.355,-82,2.659,-82,2.237,-82,2.617,-84,2.818,-86,2.987,-83,-0.0266279,0.413719,-0.3503,-0.129874,0.411854,-0.393098,-0.089773,0.412115,-0.496924,0.0133681,0.412904,-0.455375
1541174615,2.659,-84,2.486,-84,2.327,-81,2.621,-83,2.247,-82,2.589,-83,2.841,-87,2.977,-83,-0.0367174,0.413332,-0.354678,-0.139264,0.411477,-0.396908,-0.0996665,0.412264,-0.500659,0.00335952,0.412862,-0.459686
1541174615,2.626,-85,2.434,-84,2.336,-82,2.64,-83,2.289,-82,2.593,-84,2.865,-88,2.991,-82,-0.0455693,0.41328,-0.358462,-0.148545,0.411292,-0.400101,-0.109332,0.41177,-0.504238,-0.00607771,0.412556,-0.4637
1541174615,2.607,-86,2.448,-84,2.341,-83,2.65,-83,2.237,-83,2.659,-83,2.79,-89,2.991,-83,-0.0544713,0.413305,-0.362014,-0.157761,0.411029,-0.403107,-0.118716,0.411749,-0.507539,-0.0155731,0.412528,-0.467569
1541174616,2.64,-84,2.439,-84,2.336,-81,2.65,-83,2.261,-82,2.635,-83,2.851,-88,2.987,-82,-0.0637797,0.413068,-0.365541,-0.167057,0.410924,-0.406328,-0.128371,0.411572,-0.510905,-0.0253328,0.412503,-0.471252
1541174616,2.593,-85,2.42,-84,2.341,-81,2.621,-84,2.312,-82,2.645,-83,2.832,-88,2.982,-83,-0.0728402,0.413108,-0.369309,-0.176359,0.41096,-0.410173,-0.138566,0.411245,-0.514826,-0.0345599,0.41249,-0.475737
1541174616,2.621,-85,2.402,-84,2.303,-81,2.65,-84,2.308,-82,2.635,-83,2.86,-89,2.977,-83,-0.081772,0.41309,-0.37286,-0.185747,0.410806,-0.41339,-0.148224,0.411466,-0.518097,-0.0441564,0.412492,-0.47933
1541174616,2.65,-84,2.378,-84,2.312,-82,2.687,-85,2.294,-82,2.626,-84,2.818,-90,2.977,-83,-0.0896671,0.412807,-0.377717,-0.194569,0.410786,-0.415775,-0.157638,0.411367,-0.521022,-0.0535615,0.412337,-0.482863
1541174616,2.64,-87,2.402,-86,2.331,-82,2.682,-84,2.322,-84,2.64,-84,2.851,-89,2.991,-82,-0.0982407,0.412752,-0.380673,-0.203749,0.410706,-0.418348,-0.167636,0.411195,-0.523732,-0.0630483,0.412315,-0.486126
1541174616,2.659,-85,2.388,-87,2.294,-81,2.659,-84,2.341,-82,2.607,-83,2.86,-88,2.959,-83,-0.1072,0.412708,-0.384434,-0.212577,0.410653,-0.421415,-0.176725,0.411186,-0.5266,-0.0725047,0.412257,-0.489693
1541174616,2.664,-85,2.355,-84,2.294,-82,2.668,-85,2.341,-82,2.635,-83,2.855,-87,2.968,-83,-0.116197,0.412786,-0.387528,-0.221709,0.410498,-0.424237,-0.186757,0.411132,-0.52972,-0.0818952,0.412056,-0.493451
1541174616,2.626,-84,2.373,-84,2.284,-81,2.692,-85,2.35,-82,2.635,-83,2.841,-87,2.982,-82,-0.125028,0.412527,-0.390947,-0.230943,0.410611,-0.427162,-0.196168,0.41112,-0.532929,-0.091041,0.411765,-0.496656
1541174616,2.659,-85,2.336,-84,2.303,-82,2.668,-86,2.359,-83,2.659,-85,2.851,-90,2.968,-83,-0.134176,0.412272,-0.393726,-0.240053,0.410359,-0.429581,-0.205887,0.410773,-0.535556,-0.100887,0.411964,-0.50014
1541174616,2.635,-85,2.369,-84,2.275,-81,2.664,-85,2.364,-82,2.654,-84,2.86,-87,2.963,-83,-0.140148,0.412386,-0.396174,-0.246101,0.410072,-0.431073,-0.212276,0.411076,-0.537326,-0.107321,0.411776,-0.50222
1541174616,2.668,-84,2.331,-85,2.27,-82,2.687,-84,2.388,-83,2.645,-84,2.898,-87,2.959,-82,-0.152505,0.412358,-0.400121,-0.259218,0.410051,-0.43507,-0.22586,0.410918,-0.541304,-0.119928,0.411874,-0.50658
1541174616,2.645,-84,2.312,-84,2.27,-82,2.701,-84,2.364,-82,2.659,-83,2.86,-87,2.944,-82,-0.161325,0.412035,-0.403335,-0.268298,0.409784,-0.437738,-0.235505,0.410637,-0.544071,-0.129507,0.411752,-0.509986
1541174616,2.687,-84,2.298,-84,2.289,-81,2.701,-86,2.406,-82,2.673,-83,2.86,-87,2.94,-82,-0.170628,0.41237,-0.40657,-0.277529,0.409838,-0.440569,-0.244796,0.410681,-0.546826,-0.139338,0.411797,-0.513275
1541174616,2.668,-85,2.331,-84,2.256,-81,2.673,-85,2.416,-82,2.701,-85,2.865,-88,2.959,-85,-0.179506,0.412059,-0.409478,-0.286829,0.409562,-0.44316,-0.254176,0.410478,-0.549558,-0.148823,0.411604,-0.516453
1541174616,2.701,-86,2.341,-86,2.303,-82,2.701,-87,2.406,-82,2.711,-85,2.869,-86,2.94,-82,-0.188572,0.412011,-0.412249,-0.295158,0.40952,-0.444879,-0.264213,0.410768,-0.552422,-0.158393,0.41141,-0.519412
1541174616,2.668,-84,2.327,-84,2.252,-81,2.696,-86,2.43,-82,2.664,-83,2.659,-86,2.921,-83,-0.198295,0.411855,-0.415528,-0.305132,0.409336,-0.447581,-0.274735,0.410051,-0.554173,-0.168483,0.411525,-0.522397
1541174616,2.729,-84,2.322,-84,2.256,-82,2.753,-85,2.448,-82,2.701,-83,2.547,-87,2.93,-82,-0.207755,0.411795,-0.418004,-0.314348,0.409317,-0.44993,-0.284482,0.41015,-0.556753,-0.178196,0.411276,-0.525721
1541174616,2.706,-85,2.294,-84,2.266,-81,2.739,-84,2.439,-82,2.701,-83,2.855,-88,2.93,-82,-0.21646,0.411754,-0.421192,-0.323476,0.409151,-0.452449,-0.294078,0.409852,-0.558861,-0.187568,0.410928,-0.528367
1541174616,2.715,-84,2.294,-84,2.228,-82,2.729,-86,2.467,-82,2.678,-84,2.603,-90,2.912,-83,-0.226122,0.411522,-0.424392,-0.333477,0.408943,-0.454959,-0.304475,0.409548,-0.562251,-0.197589,0.411073,-0.531897
1541174616,2.757,-85,2.289,-84,2.247,-81,2.781,-85,2.448,-83,2.715,-83,2.364,-88,2.916,-83,-0.236057,0.411595,-0.42766,-0.343155,0.408994,-0.457838,-0.31475,0.409491,-0.564905,-0.207515,0.41099,-0.534813
1541174617,2.762,-84,2.266,-84,2.256,-81,2.786,-84,2.467,-82,2.72,-83,2.261,-88,2.907,-83,-0.24613,0.411396,-0.430265,-0.353054,0.408515,-0.460412,-0.324582,0.409419,-0.567852,-0.217954,0.410735,-0.538089
1541174617,2.757,-84,2.28,-84,2.223,-81,2.795,-84,2.495,-83,2.696,-83,2.584,-88,2.912,-82,-0.255048,0.411539,-0.433406,-0.362354,0.408369,-0.462768,-0.335124,0.409286,-0.570321,-0.227954,0.410898,-0.541251
1541174617,2.739,-83,2.266,-84,2.233,-82,2.786,-85,2.509,-82,2.696,-82,2.289,-88,2.912,-82,-0.261153,0.411605,-0.434941,-0.368947,0.408531,-0.464484,-0.341888,0.408997,-0.571846,-0.234633,0.410931,-0.543104
1541174617,2.776,-85,2.266,-87,2.28,-82,2.832,-85,2.575,-84,2.725,-85,2.35,-91,2.916,-83,-0.273118,0.411617,-0.439165,-0.381633,0.407983,-0.467193,-0.355302,0.408546,-0.574526,-0.247597,0.41059,-0.546878
1541174617,2.8,-84,2.247,-85,2.237,-81,2.851,-83,2.528,-83,2.729,-83,2.411,-87,2.893,-82,-0.282316,0.411755,-0.441642,-0.391115,0.407821,-0.469257,-0.364733,0.408292,-0.576911,-0.257027,0.410358,-0.549559
1541174617,2.795,-84,2.214,-84,2.261,-81,2.879,-83,2.589,-82,2.729,-84,2.364,-89,2.921,-83,-0.292593,0.411065,-0.443842,-0.400826,0.407725,-0.471679,-0.375265,0.408429,-0.579473,-0.267226,0.410306,-0.552511
1541174617,2.786,-83,2.214,-84,2.247,-81,2.865,-84,2.552,-82,2.715,-83,2.458,-89,2.893,-82,-0.301783,0.411191,-0.446351,-0.410553,0.407574,-0.473287,-0.384986,0.408115,-0.581055,-0.277213,0.410335,-0.55459
1541174617,2.841,-83,2.209,-85,2.233,-81,2.888,-83,2.552,-84,2.739,-83,2.495,-88,2.921,-85,-0.310823,0.410965,-0.448236,-0.419839,0.407341,-0.474984,-0.395419,0.408035,-0.582687,-0.28677,0.410152,-0.55627
1541174617,2.776,-85,2.186,-86,2.252,-82,2.916,-83,2.575,-82,2.706,-83,2.472,-91,2.893,-82,-0.320979,0.410682,-0.450136,-0.429663,0.406673,-0.476763,-0.405203,0.408129,-0.584631,-0.296894,0.410051,-0.558655
1541174617,2.841,-84,2.228,-85,2.256,-81,2.883,-83,2.57,-82,2.743,-83,2.607,-90,2.874,-83,-0.331016,0.410463,-0.452318,-0.439736,0.406548,-0.478966,-0.415112,0.407726,-0.586545,-0.307175,0.409878,-0.561075
1541174617,2.813,-84,2.172,-85,2.233,-81,2.93,-83,2.57,-82,2.739,-82,2.556,-88,2.874,-82,-0.340471,0.410563,-0.455292,-0.449505,0.406478,-0.481166,-0.425846,0.407692,-0.588849,-0.317487,0.4097,-0.563745
1541174617,2.818,-84,2.167,-84,2.223,-82,2.916,-83,2.579,-82,2.748,-83,2.491,-88,2.86,-82,-0.350468,0.41036,-0.457644,-0.459602,0.406159,-0.483603,-0.435465,0.407044,-0.591221,-0.327508,0.409565,-0.56661
1541174617,2.827,-85,2.172,-85,2.252,-81,2.959,-83,2.593,-85,2.734,-84,2.561,-90,2.888,-83,-0.359639,0.410165,-0.460171,-0.469162,0.405744,-0.485215,-0.445805,0.406905,-0.592999,-0.337208,0.409489,-0.56894
1541174617,2.832,-83,2.162,-87,2.247,-82,2.968,-82,2.589,-83,2.767,-82,2.303,-87,2.869,-82,-0.368867,0.409876,-0.462031,-0.478625,0.405769,-0.487127,-0.45508,0.406942,-0.594904,-0.346761,0.409171,-0.570826
1541174617,2.814,-84,2.139,-86,2.242,-81,2.926,-83,2.617,-83,2.715,-83,2.373,-87,2.851,-83,-0.377459,0.410016,-0.464225,-0.486538,0.405858,-0.486869,-0.465573,0.406695,-0.595834,-0.356656,0.409016,-0.572804
1541174617,2.865,-84,2.139,-85,2.261,-81,2.987,-82,2.645,-83,2.753,-83,2.12,-87,2.841,-82,-0.387163,0.40994,-0.466514,-0.496419,0.405743,-0.48916,-0.475203,0.406519,-0.597788,-0.366656,0.409061,-0.575211
1541174617,2.865,-84,2.153,-84,2.228,-81,2.996,-83,2.612,-84,2.753,-83,2.032,-88,2.841,-82,-0.396687,0.409669,-0.468451,-0.506153,0.405358,-0.491035,-0.484893,0.406223,-0.599935,-0.376277,0.408706,-0.577433
1541174617,2.879,-84,2.106,-86,2.247,-81,3.015,-82,2.626,-83,2.757,-84,2.261,-90,2.855,-84,-0.405925,0.409628,-0.470854,-0.515098,0.405254,-0.492834,-0.494943,0.406182,-0.602052,-0.385829,0.408349,-0.579443
1541174617,2.837,-84,2.101,-85,2.237,-81,2.991,-83,2.635,-83,2.772,-84,1.989,-87,2.855,-82,-0.412365,0.409754,-0.472078,-0.521968,0.405253,-0.494146,-0.5016,0.405826,-0.602844,-0.392377,0.408424,-0.580862
1541174617,2.846,-84,2.101,-85,2.223,-81,3.005,-82,2.631,-83,2.748,-82,1.924,-87,2.832,-82,-0.425076,0.409112,-0.474155,-0.534596,0.404702,-0.49607,-0.513788,0.405859,-0.605233,-0.405251,0.408027,-0.583403
1541174618,2.874,-84,2.079,-85,2.252,-81,3.043,-83,2.626,-83,2.748,-83,2.13,-87,2.814,-82,-0.434901,0.40918,-0.476808,-0.543998,0.404659,-0.498212,-0.523954,0.405461,-0.607216,-0.415271,0.407909,-0.585553
1541174618,2.898,-84,2.079,-85,2.223,-82,3.062,-83,2.664,-83,2.772,-84,1.905,-87,2.851,-83,-0.443913,0.408905,-0.479483,-0.553935,0.404381,-0.500891,-0.533606,0.405251,-0.610182,-0.424617,0.407563,-0.588596
1541174618,2.898,-86,2.12,-86,2.266,-81,3.048,-84,2.696,-83,2.8,-84,1.877,-89,2.851,-83,-0.453607,0.408874,-0.482321,-0.563237,0.40467,-0.504002,-0.543656,0.404944,-0.612811,-0.434303,0.407292,-0.591122
