1.9,-83,1.858,-86,1.943,-82,1.98,-82
1.91,-83,1.849,-85,1.961,-82,1.971,-82
1.9,-83,1.868,-88,1.98,-83,1.989,-82
1.896,-82,1.863,-86,1.938,-82,1.961,-82
1.905,-82,1.863,-87,1.938,-82,1.961,-83
1.896,-83,1.872,-88,1.957,-83,1.952,-82
1.905,-83,1.858,-86,1.933,-82,1.966,-84
1.9,-82,1.858,-86,1.928,-82,1.943,-82
1.924,-82,1.845,-86,1.928,-82,1.971,-82
1.9,-83,1.835,-86,1.928,-83,1.966,-82
1.919,-82,1.844,-86,1.943,-83,1.966,-82
1.891,-83,1.853,-86,1.943,-83,1.943,-82
1.905,-82,1.863,-85,1.947,-83,1.966,-82
1.905,-83,1.858,-86,1.919,-84,1.957,-82
1.914,-83,1.849,-85,1.919,-83,1.947,-82
1.933,-83,1.868,-86,1.928,-83,1.971,-82
1.905,-82,1.844,-86,1.933,-83,1.952,-82
1.919,-83,1.872,-86,1.914,-82,1.966,-82
1.896,-83,1.868,-85,1.905,-84,1.952,-82
1.9,-84,1.849,-86,1.943,-83,1.98,-82
1.914,-82,1.886,-86,1.933,-83,1.947,-82
1.919,-84,1.863,-86,1.952,-83,1.952,-82
1.896,-82,1.872,-87,1.966,-82,1.971,-82
1.905,-83,1.849,-86,1.938,-83,1.961,-82
1.896,-82,1.868,-86,1.947,-82,1.952,-82
1.91,-83,1.868,-86,1.952,-83,1.966,-82
1.9,-83,1.877,-85,1.938,-83,1.961,-82
1.914,-83,1.849,-88,1.938,-83,1.947,-82
1.896,-82,1.863,-85,1.947,-83,1.961,-82
1.896,-82,1.868,-85,1.933,-83,1.975,-82
1.91,-83,1.845,-85,1.947,-83,1.966,-82
1.886,-84,1.886,-86,1.952,-84,1.957,-82
1.914,-82,1.891,-86,1.947,-82,1.985,-82
1.896,-83,1.849,-86,1.943,-83,1.971,-82
1.9,-83,1.872,-85,1.914,-83,1.989,-82
1.91,-83,1.872,-87,1.966,-83,1.938,-84
1.9,-83,1.863,-85,1.947,-84,1.971,-82
1.91,-83,1.863,-85,1.928,-83,1.98,-82
1.924,-83,1.868,-85,1.938,-83,1.975,-83
1.896,-82,1.872,-85,1.957,-83,1.966,-82
1.9,-83,1.853,-85,1.938,-83,1.957,-82
1.882,-83,1.863,-84,1.924,-84,1.957,-82
1.91,-83,1.858,-84,1.928,-83,1.928,-82
1.896,-83,1.858,-85,1.938,-83,1.98,-82
1.905,-83,1.849,-84,1.928,-83,1.975,-84
1.924,-83,1.849,-84,1.928,-83,1.98,-82
1.905,-83,1.853,-84,1.943,-83,1.957,-82
1.914,-83,1.886,-85,1.943,-83,1.957,-83
1.91,-83,1.877,-85,1.919,-83,1.952,-82
1.914,-83,1.858,-84,1.914,-83,1.943,-82
1.905,-83,1.872,-84,1.933,-83,1.975,-82
1.9,-83,1.849,-84,1.938,-83,1.952,-84
1.914,-83,1.872,-84,1.924,-83,1.952,-82
1.905,-83,1.882,-84,1.924,-83,1.957,-82
1.914,-83,1.872,-84,1.919,-84,1.938,-82
1.886,-83,1.868,-85,1.928,-83,1.966,-82
1.91,-83,1.853,-84,1.957,-83,1.952,-82
1.919,-82,1.844,-84,1.924,-83,1.961,-82
1.905,-82,1.849,-85,1.957,-83,1.952,-82
1.914,-84,1.868,-84,1.933,-83,1.961,-82
1.924,-83,1.868,-86,1.933,-83,1.971,-82
1.891,-83,1.868,-85,1.952,-83,1.943,-82
1.896,-83,1.853,-85,1.928,-83,1.989,-82
1.91,-83,1.844,-85,1.938,-83,1.957,-82
1.928,-83,1.858,-85,1.924,-83,1.975,-82
1.919,-83,1.882,-85,1.938,-83,1.938,-82
1.914,-83,1.858,-85,1.928,-82,1.957,-82
1.919,-83,1.886,-85,1.938,-83,1.957,-82
1.914,-83,1.849,-85,1.943,-83,1.985,-82
1.9,-82,1.868,-86,1.928,-83,1.971,-82
1.9,-83,1.849,-85,1.961,-83,1.961,-82
1.9,-83,1.868,-85,1.928,-84,1.985,-82
1.933,-84,1.882,-86,1.947,-84,1.971,-82
1.9,-83,1.886,-84,1.943,-83,1.952,-82
1.896,-83,1.868,-85,1.928,-83,1.957,-82
1.9,-83,1.877,-84,1.924,-83,1.952,-82
1.891,-83,1.872,-84,1.957,-83,1.994,-82
1.905,-83,1.849,-84,1.933,-84,1.943,-82
1.905,-83,1.844,-85,1.933,-83,1.952,-82
1.905,-83,1.863,-85,1.933,-83,1.975,-82
1.914,-83,1.872,-85,1.943,-84,1.985,-83
1.914,-83,1.849,-85,1.928,-83,1.985,-82
1.91,-83,1.849,-85,1.938,-83,1.952,-82
1.919,-83,1.872,-85,1.9,-83,1.966,-82
1.914,-83,1.853,-85,1.919,-84,1.957,-82
1.905,-83,1.877,-84,1.943,-83,1.975,-82
1.891,-83,1.858,-84,1.91,-83,1.98,-82
1.905,-83,1.853,-85,1.933,-83,1.961,-83
1.896,-84,1.868,-84,1.919,-83,1.961,-82
1.886,-83,1.886,-85,1.905,-83,1.961,-82
1.891,-83,1.882,-85,1.914,-83,1.957,-82
1.914,-83,1.868,-85,1.957,-83,1.961,-82
1.928,-83,1.853,-84,1.928,-83,1.971,-82
1.896,-83,1.858,-85,1.943,-83,1.947,-82
1.919,-83,1.882,-84,1.957,-83,1.961,-82
1.905,-83,1.844,-85,1.919,-83,1.975,-82
1.91,-83,1.863,-84,1.938,-83,1.966,-82
1.914,-83,1.872,-84,1.943,-82,1.985,-82
1.933,-83,1.886,-84,1.952,-83,1.957,-82
1.9,-83,1.853,-84,1.924,-83,1.952,-82
1.891,-83,1.849,-86,1.914,-83,1.943,-82
1.952,-83,1.882,-85,1.933,-83,1.971,-82
1.877,-83,1.853,-84,1.933,-83,1.957,-82
1.919,-83,1.858,-85,1.914,-82,1.943,-82
1.924,-83,1.858,-84,1.914,-84,1.943,-82
1.9,-83,1.858,-85,1.938,-83,1.961,-82
