0.913,-80,0.917,-81,0.889,-80,0.848,-80
0.88,-80,0.959,-82,0.922,-80,0.862,-80
0.913,-80,0.936,-82,0.886,-80,0.848,-80
0.913,-80,0.931,-83,0.917,-80,0.872,-80
0.922,-81,0.931,-81,0.884,-80,0.87,-80
0.936,-80,0.936,-82,0.903,-80,0.862,-80
0.908,-80,0.931,-82,0.884,-80,0.829,-80
0.927,-81,0.927,-81,0.875,-80,0.862,-80
0.908,-81,0.941,-81,0.941,-80,0.857,-80
0.917,-80,0.95,-82,0.922,-81,0.875,-80
0.894,-80,0.945,-82,0.913,-80,0.862,-80
0.917,-80,0.908,-82,0.884,-80,0.862,-80
0.917,-80,0.922,-82,0.884,-80,0.862,-80
0.931,-81,0.889,-83,0.941,-80,0.886,-80
0.922,-80,0.927,-81,0.894,-80,0.862,-80
0.917,-81,0.931,-81,0.917,-80,0.862,-80
0.898,-80,0.945,-82,0.894,-80,0.853,-80
0.908,-80,0.931,-83,0.936,-80,0.881,-80
0.913,-80,0.931,-82,0.894,-81,0.876,-80
0.913,-80,0.917,-82,0.875,-80,0.876,-80
0.927,-80,0.95,-82,0.903,-81,0.872,-80
0.908,-80,0.941,-82,0.913,-81,0.876,-80
0.913,-81,0.931,-81,0.875,-80,0.872,-80
0.903,-81,0.87,-82,0.884,-80,0.843,-80
0.894,-80,0.889,-82,0.922,-80,0.843,-80
0.889,-80,0.922,-82,0.936,-80,0.87,-80
0.903,-81,0.941,-81,0.875,-80,0.848,-79
0.88,-80,0.917,-82,0.95,-80,0.872,-80
0.913,-80,0.927,-81,0.898,-80,0.867,-80
0.88,-80,0.931,-81,0.917,-80,0.867,-80
0.875,-81,0.908,-81,0.88,-80,0.857,-80
0.913,-80,0.908,-83,0.922,-80,0.862,-80
0.903,-80,0.959,-82,0.908,-80,0.867,-80
0.922,-80,0.908,-82,0.889,-81,0.862,-80
0.894,-80,0.908,-81,0.894,-80,0.848,-80
0.894,-81,0.898,-82,0.87,-80,0.853,-80
0.903,-81,0.964,-82,0.898,-80,0.867,-80
0.936,-81,0.898,-83,0.913,-81,0.853,-81
0.87,-81,0.927,-81,0.875,-80,0.867,-80
0.875,-80,0.898,-81,0.884,-80,0.876,-80
0.913,-80,0.941,-82,0.884,-80,0.848,-80
0.894,-81,0.922,-81,0.917,-81,0.867,-80
0.917,-80,0.898,-82,0.894,-80,0.886,-80
0.913,-80,0.941,-82,0.917,-81,0.876,-80
0.875,-81,0.913,-82,0.898,-81,0.862,-80
0.898,-81,0.894,-81,0.903,-81,0.857,-80
0.88,-81,0.875,-81,0.903,-80,0.834,-80
0.894,-80,0.922,-82,0.881,-80,0.875,-80
0.931,-81,0.898,-82,0.95,-81,0.848,-80
0.927,-81,0.964,-81,0.894,-80,0.889,-80
0.889,-81,0.917,-81,0.875,-81,0.886,-79
0.889,-81,0.945,-81,0.903,-80,0.867,-81
0.913,-80,0.917,-81,0.903,-80,0.862,-80
0.875,-81,0.898,-81,0.903,-81,0.876,-80
0.908,-80,0.884,-82,0.913,-81,0.87,-79
0.922,-80,0.927,-81,0.917,-81,0.857,-80
0.889,-80,0.936,-82,0.917,-81,0.867,-80
0.913,-81,0.894,-80,0.898,-81,0.886,-80
0.894,-81,0.903,-80,0.917,-80,0.876,-79
0.913,-80,0.927,-81,0.881,-81,0.881,-79
0.903,-81,0.889,-81,0.903,-80,0.867,-79
0.903,-81,0.922,-82,0.927,-80,0.848,-80
0.913,-81,0.898,-82,0.945,-80,0.843,-81
0.894,-81,0.908,-82,0.955,-80,0.839,-80
0.88,-81,0.884,-82,0.903,-80,0.881,-80
0.894,-80,0.95,-82,0.922,-81,0.876,-81
0.889,-81,0.894,-82,0.903,-81,0.857,-80
0.889,-80,0.894,-81,0.886,-81,0.867,-80
0.894,-81,0.941,-81,0.875,-80,0.853,-80
0.884,-80,0.88,-81,0.922,-80,0.857,-80
0.903,-81,0.889,-81,0.955,-80,0.862,-80
0.898,-80,0.936,-81,0.908,-80,0.862,-80
0.903,-80,0.922,-81,0.917,-80,0.848,-80
0.894,-83,0.922,-84,0.936,-80,0.829,-81
0.875,-81,0.898,-82,0.936,-80,0.857,-80
0.87,-81,0.927,-82,0.95,-80,0.867,-80
0.884,-81,0.959,-82,0.931,-80,0.881,-80
0.894,-81,0.913,-82,0.936,-81,0.87,-80
0.922,-81,0.955,-81,0.945,-80,0.867,-80
0.884,-81,0.913,-82,0.959,-80,0.853,-80
0.875,-80,0.908,-81,0.955,-81,0.843,-80
0.917,-81,0.913,-83,0.927,-80,0.867,-80
0.917,-80,0.922,-81,0.917,-80,0.867,-80
0.889,-80,0.884,-82,0.903,-80,0.876,-80
0.908,-80,0.931,-81,0.913,-80,0.862,-80
0.898,-80,0.931,-83,0.941,-81,0.886,-80
0.894,-80,0.903,-81,0.903,-80,0.881,-80
0.898,-80,0.95,-82,0.898,-80,0.876,-80
0.908,-80,0.898,-82,0.894,-80,0.875,-80
0.889,-81,0.945,-83,0.941,-81,0.889,-80
0.908,-81,0.903,-82,0.884,-80,0.881,-80
0.875,-80,0.945,-82,0.922,-80,0.848,-80
0.922,-81,0.894,-82,0.922,-80,0.839,-80
0.913,-80,0.922,-82,0.964,-81,0.881,-80
0.903,-80,0.898,-82,0.945,-80,0.829,-80
0.908,-80,0.894,-82,0.894,-80,0.848,-80
0.908,-81,0.898,-82,0.894,-80,0.843,-80
0.898,-80,0.898,-82,0.945,-81,0.848,-80
0.894,-80,0.922,-82,0.903,-80,0.867,-80
0.88,-81,0.913,-82,0.908,-80,0.843,-80
0.889,-80,0.922,-82,0.903,-80,0.843,-80
