rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,data,-,dist,RSS,-,dist,RSS,-,dist,RSS,-,dist,RSS,-,dist,RSS,-,dist,RSS,-,dist,RSS,-,dist,RSS
1549646530795541020,,102540,,1549646530,753406047,"""pozyx_tag""",,3.235,-81.0,0.545,-79.0,1.044,-80.0,3.952,-85.0,2.865,-84.0,4.288,-84.0,1.605,-80.0,5.155,-88.0
1549646530830141577,,102541,,1549646530,795289993,"""pozyx_tag""",,3.231,-81.0,0.531,-80.0,1.1,-80.0,3.938,-86.0,2.912,-84.0,4.297,-84.0,1.615,-80.0,5.117,-88.0
1549646530864457986,,102542,,1549646530,829842090,"""pozyx_tag""",,3.24,-81.0,0.484,-79.0,1.039,-80.0,3.905,-85.0,2.883,-84.0,4.293,-84.0,1.634,-80.0,5.159,-88.0
1549646530896356559,,102543,,1549646530,863274097,"""pozyx_tag""",,3.24,-81.0,0.55,-80.0,1.011,-80.0,3.989,-85.0,2.916,-84.0,4.288,-87.0,1.61,-80.0,5.136,-87.0
1549646530929372531,,102544,,1549646530,896097898,"""pozyx_tag""",,3.249,-81.0,0.503,-80.0,1.053,-80.0,3.928,-86.0,2.898,-83.0,4.297,-84.0,1.605,-80.0,5.14,-88.0
1549646530963171116,,102545,,1549646530,929038047,"""pozyx_tag""",,3.24,-81.0,0.531,-79.0,1.081,-80.0,3.919,-90.0,2.86,-83.0,4.279,-84.0,1.591,-80.0,5.108,-88.0
1549646530995809925,,102546,,1549646530,962086915,"""pozyx_tag""",,3.226,-81.0,0.522,-79.0,1.053,-80.0,3.947,-86.0,2.855,-83.0,4.293,-84.0,1.605,-80.0,5.122,-88.0
1549646531029281831,,102547,,1549646530,995465040,"""pozyx_tag""",,3.245,-81.0,0.512,-79.0,1.095,-80.0,3.905,-87.0,2.912,-83.0,4.312,-84.0,1.61,-80.0,5.14,-88.0
1549646531073502024,,102548,,1549646531,29364109,"""pozyx_tag""",,3.235,-81.0,0.526,-79.0,1.072,-80.0,3.914,-85.0,2.898,-84.0,4.297,-84.0,1.629,-80.0,5.178,-87.0
1549646531112925444,,102549,,1549646531,72756052,"""pozyx_tag""",,3.245,-81.0,0.536,-80.0,1.034,-80.0,3.933,-86.0,2.907,-83.0,4.307,-84.0,1.596,-80.0,5.103,-88.0
1549646531152295390,,102550,,1549646531,112407922,"""pozyx_tag""",,3.24,-81.0,0.465,-80.0,1.095,-80.0,3.947,-86.0,2.926,-83.0,4.326,-84.0,1.666,-80.0,5.108,-88.0
1549646531189260706,,102551,,1549646531,151798963,"""pozyx_tag""",,3.24,-81.0,0.512,-79.0,1.011,-80.0,3.928,-86.0,2.869,-84.0,4.297,-84.0,1.615,-80.0,5.169,-88.0
1549646531222505483,,102552,,1549646531,187841892,"""pozyx_tag""",,3.226,-80.0,0.494,-80.0,1.077,-84.0,3.914,-87.0,2.893,-83.0,4.288,-84.0,1.615,-80.0,5.126,-88.0
1549646531261779341,,102553,,1549646531,222048044,"""pozyx_tag""",,3.226,-81.0,0.55,-79.0,1.006,-80.0,3.961,-86.0,2.916,-83.0,4.279,-84.0,1.629,-80.0,5.108,-88.0
1549646531298471414,,102554,,1549646531,259197950,"""pozyx_tag""",,3.235,-80.0,0.498,-80.0,0.983,-80.0,3.905,-85.0,2.869,-84.0,4.302,-84.0,1.629,-80.0,5.145,-88.0
1549646531332389618,,102555,,1549646531,298446893,"""pozyx_tag""",,3.24,-81.0,0.54,-80.0,1.063,-80.0,3.942,-86.0,2.898,-83.0,4.293,-84.0,1.629,-80.0,5.155,-88.0
1549646531370588774,,102556,,1549646531,331495046,"""pozyx_tag""",,3.226,-80.0,0.545,-79.0,1.03,-80.0,3.947,-86.0,2.907,-83.0,4.293,-84.0,1.605,-80.0,5.117,-88.0
1549646531408012748,,102557,,1549646531,368663072,"""pozyx_tag""",,3.24,-81.0,0.545,-80.0,1.025,-80.0,3.938,-85.0,2.837,-83.0,4.288,-84.0,1.61,-80.0,5.145,-88.0
1549646531443281384,,102558,,1549646531,407588958,"""pozyx_tag""",,3.221,-81.0,0.554,-79.0,1.058,-80.0,3.942,-86.0,2.888,-84.0,4.302,-84.0,1.638,-80.0,5.145,-87.0
1549646531478882125,,102559,,1549646531,442862987,"""pozyx_tag""",,3.231,-80.0,0.522,-79.0,1.016,-80.0,3.933,-85.0,2.898,-84.0,4.275,-84.0,1.643,-80.0,5.117,-87.0
1549646531513626156,,102560,,1549646531,478456974,"""pozyx_tag""",,3.235,-81.0,0.54,-81.0,1.067,-80.0,3.947,-86.0,2.879,-84.0,4.302,-84.0,1.648,-80.0,5.164,-87.0
1549646531550658031,,102561,,1549646531,513271093,"""pozyx_tag""",,3.235,-81.0,0.522,-80.0,1.095,-80.0,3.975,-85.0,2.916,-83.0,4.297,-84.0,1.615,-80.0,5.089,-88.0
1549646531588439655,,102562,,1549646531,550168991,"""pozyx_tag""",,3.235,-81.0,0.522,-80.0,1.058,-80.0,3.952,-87.0,2.898,-84.0,4.293,-84.0,1.596,-80.0,5.117,-88.0
1549646531626271010,,102563,,1549646531,588527917,"""pozyx_tag""",,3.24,-81.0,0.55,-79.0,1.016,-80.0,3.923,-86.0,2.921,-83.0,4.279,-84.0,1.62,-81.0,5.159,-88.0
1549646531661242329,,102564,,1549646531,625904083,"""pozyx_tag""",,3.249,-81.0,0.531,-79.0,1.049,-80.0,3.938,-85.0,2.898,-84.0,4.302,-84.0,1.624,-80.0,5.159,-88.0
1549646531694879113,,102565,,1549646531,660758018,"""pozyx_tag""",,3.226,-81.0,0.54,-79.0,1.02,-80.0,3.923,-85.0,2.865,-84.0,4.293,-84.0,1.62,-80.0,5.098,-88.0
1549646531733021420,,102566,,1549646531,694880008,"""pozyx_tag""",,3.245,-81.0,0.503,-80.0,1.034,-80.0,3.933,-85.0,2.86,-84.0,4.312,-84.0,1.624,-80.0,5.094,-88.0
1549646531767680868,,102567,,1549646531,731451034,"""pozyx_tag""",,3.221,-81.0,0.564,-79.0,0.988,-80.0,3.938,-85.0,2.874,-84.0,4.312,-84.0,1.582,-80.0,5.131,-88.0
1549646531803850985,,102568,,1549646531,767601966,"""pozyx_tag""",,3.216,-81.0,0.494,-79.0,1.044,-80.0,3.923,-86.0,2.869,-84.0,4.279,-84.0,1.634,-80.0,5.103,-88.0
1549646531841649498,,102569,,1549646531,804946899,"""pozyx_tag""",,3.245,-81.0,0.55,-80.0,1.016,-80.0,3.97,-85.0,2.851,-84.0,4.283,-84.0,1.634,-80.0,5.136,-87.0
1549646531876776610,,102570,,1549646531,841252088,"""pozyx_tag""",,3.231,-81.0,0.512,-79.0,1.053,-80.0,3.919,-85.0,2.921,-84.0,4.316,-84.0,1.61,-80.0,5.178,-88.0
1549646531913289137,,102571,,1549646531,876383066,"""pozyx_tag""",,3.245,-81.0,0.484,-80.0,1.11,-80.0,3.961,-85.0,2.944,-83.0,4.293,-84.0,1.615,-80.0,5.094,-88.0
1549646531949250054,,102572,,1549646531,912975072,"""pozyx_tag""",,3.235,-84.0,0.526,-79.0,1.095,-80.0,3.97,-85.0,2.879,-84.0,4.302,-84.0,1.629,-80.0,5.103,-88.0
1549646531986362414,,102573,,1549646531,948914051,"""pozyx_tag""",,3.235,-81.0,0.503,-80.0,1.114,-80.0,3.956,-86.0,2.879,-83.0,4.307,-88.0,1.62,-80.0,5.145,-88.0
1549646532019984380,,102574,,1549646531,984743118,"""pozyx_tag""",,3.235,-81.0,0.512,-79.0,1.053,-80.0,3.942,-85.0,2.907,-83.0,4.288,-84.0,1.601,-80.0,5.164,-88.0
1549646532058707027,,102575,,1549646532,19643068,"""pozyx_tag""",,3.249,-80.0,0.508,-79.0,1.091,-80.0,3.952,-85.0,2.846,-83.0,4.275,-84.0,1.605,-80.0,5.117,-87.0
1549646532096025093,,102576,,1549646532,58805942,"""pozyx_tag""",,3.226,-81.0,0.47,-80.0,1.002,-80.0,3.928,-85.0,2.883,-84.0,4.307,-84.0,1.624,-80.0,5.136,-88.0
1549646532133678845,,102577,,1549646532,95699071,"""pozyx_tag""",,3.254,-81.0,0.503,-80.0,1.002,-80.0,3.942,-85.0,2.883,-84.0,4.283,-84.0,1.615,-80.0,5.145,-88.0
1549646532167865701,,102578,,1549646532,133380889,"""pozyx_tag""",,3.231,-80.0,0.517,-80.0,1.039,-80.0,3.938,-85.0,2.888,-84.0,4.316,-84.0,1.624,-80.0,5.122,-87.0
1549646532203699438,,102579,,1549646532,167819023,"""pozyx_tag""",,3.263,-81.0,0.526,-80.0,1.156,-80.0,3.947,-86.0,2.874,-84.0,4.316,-84.0,1.624,-80.0,5.122,-88.0
1549646532239813735,,102580,,1549646532,203296899,"""pozyx_tag""",,3.231,-80.0,0.512,-79.0,1.011,-80.0,3.97,-85.0,2.888,-84.0,4.307,-84.0,1.62,-80.0,5.117,-88.0
1549646532276027657,,102581,,1549646532,239583969,"""pozyx_tag""",,3.226,-81.0,0.531,-79.0,1.086,-80.0,3.961,-85.0,2.869,-83.0,4.302,-84.0,1.573,-81.0,5.117,-88.0
1549646532311330930,,102582,,1549646532,275686979,"""pozyx_tag""",,3.235,-81.0,0.517,-79.0,0.997,-80.0,3.956,-85.0,2.869,-83.0,4.288,-84.0,1.62,-80.0,5.126,-87.0
1549646532346875514,,102583,,1549646532,310873985,"""pozyx_tag""",,3.221,-81.0,0.498,-79.0,1.058,-80.0,3.938,-85.0,2.888,-83.0,4.297,-84.0,1.62,-80.0,5.122,-94.0
1549646532382277798,,102584,,1549646532,346544027,"""pozyx_tag""",,3.226,-81.0,0.512,-80.0,1.1,-80.0,3.947,-85.0,2.869,-84.0,4.335,-84.0,1.624,-80.0,5.117,-88.0
1549646532418873106,,102585,,1549646532,381827116,"""pozyx_tag""",,3.249,-80.0,0.545,-79.0,1.081,-80.0,3.909,-85.0,2.855,-84.0,4.302,-84.0,1.629,-80.0,5.094,-88.0
1549646532463052255,,102586,,1549646532,418813943,"""pozyx_tag""",,3.231,-81.0,0.536,-80.0,1.011,-80.0,3.938,-86.0,2.869,-84.0,4.302,-84.0,1.62,-80.0,5.169,-88.0
1549646532496503485,,102587,,1549646532,460660934,"""pozyx_tag""",,3.245,-81.0,0.508,-79.0,1.044,-81.0,3.914,-86.0,2.916,-83.0,4.283,-84.0,1.587,-80.0,5.098,-88.0
