0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.798050000000000037e-01,1.561539999999999977e-02,6.924029999999999907e-01
6.840000000000000524e-01,1.862999999999999989e+00,7.680000000000000160e-01,1.643000000000000016e+00,1.961000000000000076e+00,2.443999999999999950e+00,1.844999999999999973e+00,1.006000000000000005e+00,-3.730229999999999935e-01,1.653829999999999883e-02,6.922850000000000392e-01
7.500000000000000000e-01,1.858000000000000096e+00,8.199999999999999512e-01,1.324999999999999956e+00,1.965999999999999970e+00,2.350000000000000089e+00,1.816999999999999948e+00,1.020000000000000018e+00,-3.666420000000000234e-01,1.734129999999999699e-02,6.924679999999999724e-01
7.209999999999999742e-01,1.923999999999999932e+00,7.780000000000000249e-01,1.141999999999999904e+00,1.947000000000000064e+00,2.298000000000000043e+00,1.816999999999999948e+00,1.020000000000000018e+00,-3.598070000000000435e-01,1.809869999999999882e-02,6.922220000000000040e-01
6.979999999999999538e-01,1.872000000000000108e+00,7.730000000000000204e-01,1.291999999999999815e+00,1.975000000000000089e+00,2.279999999999999805e+00,1.774000000000000021e+00,1.020000000000000018e+00,-3.521489999999999898e-01,1.755220000000000044e-02,6.926839999999999664e-01
7.399999999999999911e-01,1.858000000000000096e+00,8.009999999999999343e-01,1.338999999999999968e+00,1.951999999999999957e+00,2.354999999999999982e+00,1.820999999999999952e+00,9.779999999999999805e-01,-3.447999999999999954e-01,1.763939999999999952e-02,6.925310000000000077e-01
7.120000000000000773e-01,1.881999999999999895e+00,7.399999999999999911e-01,1.076999999999999957e+00,1.919000000000000039e+00,2.358999999999999986e+00,1.784000000000000030e+00,1.006000000000000005e+00,-3.377160000000000162e-01,1.840630000000000044e-02,6.924719999999999764e-01
7.500000000000000000e-01,1.877000000000000002e+00,8.249999999999999556e-01,0.000000000000000000e+00,1.933000000000000052e+00,0.000000000000000000e+00,1.778999999999999915e+00,1.016000000000000014e+00,-3.303719999999999990e-01,1.816129999999999828e-02,6.925810000000000022e-01
7.209999999999999742e-01,1.891000000000000014e+00,8.249999999999999556e-01,1.080999999999999961e+00,1.919000000000000039e+00,2.354999999999999982e+00,1.760000000000000009e+00,1.044000000000000039e+00,-3.241140000000000132e-01,1.879480000000000040e-02,6.926050000000000262e-01
7.540000000000000036e-01,1.905000000000000027e+00,8.109999999999999432e-01,1.030000000000000027e+00,1.933000000000000052e+00,2.322000000000000064e+00,1.745999999999999996e+00,1.034000000000000030e+00,-3.166660000000000030e-01,1.839369999999999894e-02,6.928379999999999539e-01
7.590000000000000080e-01,1.905000000000000027e+00,8.109999999999999432e-01,1.114000000000000101e+00,1.919000000000000039e+00,2.266000000000000014e+00,1.745999999999999996e+00,1.038999999999999924e+00,-3.093020000000000214e-01,1.796209999999999821e-02,6.926600000000000534e-01
7.640000000000000124e-01,1.885999999999999899e+00,8.149999999999999467e-01,1.127999999999999892e+00,1.905000000000000027e+00,2.279999999999999805e+00,1.816999999999999948e+00,1.104999999999999982e+00,-3.030090000000000283e-01,1.768310000000000021e-02,6.928439999999999044e-01
8.059999999999999387e-01,1.957000000000000073e+00,7.870000000000000329e-01,1.118999999999999995e+00,1.913999999999999924e+00,2.270000000000000018e+00,1.750999999999999890e+00,1.058000000000000052e+00,-2.961289999999999756e-01,1.758300000000000141e-02,6.928969999999999851e-01
7.540000000000000036e-01,1.923999999999999932e+00,8.149999999999999467e-01,1.169999999999999929e+00,1.933000000000000052e+00,2.251999999999999780e+00,1.731999999999999984e+00,1.044000000000000039e+00,-2.888090000000000379e-01,1.709700000000000109e-02,6.927630000000000177e-01
8.059999999999999387e-01,1.943000000000000060e+00,7.820000000000000284e-01,1.217000000000000082e+00,1.885999999999999899e+00,2.289000000000000146e+00,1.770000000000000018e+00,1.058000000000000052e+00,-2.821010000000000462e-01,1.552429999999999956e-02,6.929859999999998799e-01
7.970000000000000417e-01,1.933000000000000052e+00,7.309999999999999831e-01,1.258999999999999897e+00,1.919000000000000039e+00,2.289000000000000146e+00,1.788000000000000034e+00,1.049000000000000155e+00,-2.752760000000000207e-01,1.470450000000000056e-02,6.930389999999999606e-01
8.290000000000000702e-01,1.965999999999999970e+00,8.009999999999999343e-01,1.258999999999999897e+00,1.919000000000000039e+00,2.284000000000000252e+00,1.756000000000000005e+00,1.052999999999999936e+00,-2.684150000000000147e-01,1.409619999999999970e-02,6.927289999999999281e-01
8.199999999999999512e-01,1.919000000000000039e+00,8.059999999999999387e-01,1.264000000000000012e+00,1.872000000000000108e+00,2.298000000000000043e+00,1.750999999999999890e+00,1.094999999999999973e+00,-2.610239999999999783e-01,1.374790000000000040e-02,6.931270000000000486e-01
8.390000000000000790e-01,1.909999999999999920e+00,7.449999999999999956e-01,1.296999999999999931e+00,1.848999999999999977e+00,2.246999999999999886e+00,1.750999999999999890e+00,1.086000000000000076e+00,-2.539460000000000051e-01,1.272949999999999950e-02,6.931699999999999529e-01
8.340000000000000746e-01,1.927999999999999936e+00,7.590000000000000080e-01,1.281999999999999806e+00,1.885999999999999899e+00,2.251999999999999780e+00,1.741000000000000103e+00,1.114000000000000101e+00,-2.468629999999999991e-01,1.132889999999999939e-02,6.931720000000000104e-01
8.149999999999999467e-01,1.957000000000000073e+00,7.449999999999999956e-01,1.245000000000000107e+00,1.872000000000000108e+00,2.223000000000000309e+00,1.756000000000000005e+00,1.058000000000000052e+00,-2.389050000000000062e-01,1.028139999999999957e-02,6.929769999999999541e-01
8.669999999999999929e-01,2.004000000000000004e+00,7.449999999999999956e-01,1.358000000000000096e+00,1.899999999999999911e+00,2.308000000000000274e+00,1.770000000000000018e+00,1.086000000000000076e+00,-2.320810000000000095e-01,9.438300000000000162e-03,6.934179999999999788e-01
8.529999999999999805e-01,1.961000000000000076e+00,7.359999999999999876e-01,1.353000000000000203e+00,1.868000000000000105e+00,2.266000000000000014e+00,1.741000000000000103e+00,1.118000000000000105e+00,-2.245240000000000014e-01,8.246790000000000370e-03,6.932999999999999163e-01
8.809999999999998943e-01,1.961000000000000076e+00,7.359999999999999876e-01,1.338999999999999968e+00,1.868000000000000105e+00,2.237000000000000099e+00,1.713000000000000078e+00,1.114000000000000101e+00,-2.176470000000000071e-01,7.250020000000000249e-03,6.929119999999999724e-01
