,timestamp,R1,RSS1,R2,RSS2,R3,RSS3,R4,RSS4,R5,RSS5,R6,RSS6,R7,RSS7,R8,RSS8,X_M1,Y_M1,Z_M1,X_M2,Y_M2,Z_M2,X_M3,Y_M3,Z_M3,X_M4,Y_M4,Z_M4,X_M5,Y_M5,Z_M5,Unnamed: 32,Unnamed: 33,Unnamed: 34
22,1540477714.7797198,1.4369999999999998,-89,1.034,-79,0.82,-80,1.4880000000000002,-79,2.27,-88,3.1460000000000004,-88,2.753,-88,1.7409999999999999,-83,-0.853461,-0.684693,0.41769700000000004,-0.891964,-0.764266,0.416625,-0.7781560000000001,-0.883975,0.415393,-0.6298600000000001,-0.755297,0.419551,-0.773115,-0.776047,0.5942529999999999,,,
23,1540477714.82971,1.446,-83,1.053,-80,0.773,-80,1.479,-79,2.237,-90,3.5439999999999996,-88,2.7569999999999997,-88,1.798,-86,-0.848816,-0.678946,0.41776800000000003,-0.890167,-0.7570279999999999,0.41676499999999994,-0.78145,-0.881926,0.415463,-0.627815,-0.7590100000000001,0.419641,-0.7715489999999999,-0.773817,0.594694,,,
24,1540477714.87972,1.5019999999999998,-87,1.053,-80,0.815,-80,1.53,-81,0.0,0,3.446,-93,2.701,-93,1.746,-84,-0.8432870000000001,-0.673762,0.417962,-0.8878590000000001,-0.7504,0.417128,-0.7838970000000001,-0.878973,0.415455,-0.625784,-0.76236,0.41964300000000004,-0.7693479999999999,-0.771794,0.59463,,,
25,1540477714.92972,1.46,-82,1.063,-80,0.8059999999999999,-80,1.516,-79,2.242,-87,3.4360000000000004,-88,2.734,-87,1.756,-82,-0.837665,-0.669637,0.41819300000000004,-0.8852399999999999,-0.743628,0.41713,-0.787259,-0.8769389999999999,0.415563,-0.624282,-0.767569,0.41951099999999997,-0.767705,-0.769877,0.594569,,,
26,1540477714.97976,1.399,-81,1.025,-80,0.815,-80,1.568,-79,2.186,-87,3.2960000000000003,-89,2.725,-87,1.751,-82,-0.83188,-0.664285,0.41823699999999997,-0.882492,-0.736405,0.41730200000000006,-0.791033,-0.8739600000000001,0.415829,-0.622887,-0.771889,0.41961800000000005,-0.766258,-0.768138,0.5941350000000001,,,
27,1540477715.0297198,1.371,-82,1.0859999999999999,-80,0.764,-80,1.535,-79,2.228,-88,3.198,-89,2.659,-85,1.732,-82,-0.826607,-0.6599649999999999,0.41826499999999994,-0.8801469999999999,-0.7301380000000001,0.417062,-0.7935800000000001,-0.8711610000000001,0.415667,-0.621897,-0.775921,0.41918500000000003,-0.765633,-0.766308,0.594179,,,
28,1540477715.07979,1.3619999999999999,-81,1.044,-80,0.843,-80,1.53,-79,2.331,-89,3.165,-89,2.65,-85,1.732,-83,-0.81983,-0.654904,0.41824700000000004,-0.8764700000000001,-0.7224189999999999,0.417338,-0.796568,-0.8676290000000001,0.41560600000000003,-0.621328,-0.780111,0.41943500000000006,-0.764165,-0.764183,0.593955,,,
29,1540477715.12971,1.371,-81,1.11,-80,0.8390000000000001,-81,1.5819999999999999,-79,2.214,-87,3.137,-89,2.654,-84,1.732,-82,-0.813396,-0.650752,0.418091,-0.873391,-0.716604,0.417645,-0.799158,-0.8647450000000001,0.41563999999999995,-0.6195729999999999,-0.78409,0.41921,-0.761656,-0.762505,0.593905,,,
30,1540477715.17971,1.2819999999999998,-80,1.11,-80,0.8759999999999999,-81,1.5730000000000002,-79,2.481,-87,3.174,-88,2.635,-83,1.713,-82,-0.80691,-0.6476109999999999,0.418275,-0.8694870000000001,-0.710229,0.41740900000000003,-0.802309,-0.8612540000000001,0.41533000000000003,-0.619688,-0.789263,0.419227,-0.76037,-0.762154,0.594033,,,
31,1540477715.2297099,1.301,-81,1.11,-80,0.917,-81,1.5819999999999999,-79,2.7569999999999997,-86,3.17,-87,2.64,-83,1.709,-83,-0.800921,-0.644135,0.418422,-0.8663700000000001,-0.704685,0.417206,-0.804851,-0.857733,0.41517600000000005,-0.620109,-0.793936,0.41913500000000004,-0.7590640000000001,-0.760061,0.594251,,,
32,1540477715.27975,1.25,-80,1.058,-80,0.87,-81,1.5630000000000002,-79,2.528,-85,3.165,-86,2.6310000000000002,-83,1.7369999999999999,-82,-0.793963,-0.6406649999999999,0.418342,-0.8620479999999999,-0.698241,0.41728999999999994,-0.808228,-0.854167,0.415865,-0.619663,-0.797858,0.41910200000000003,-0.757832,-0.758165,0.594192,,,
33,1540477715.32972,1.2919999999999998,-81,1.1420000000000001,-80,0.941,-85,1.5590000000000002,-80,2.734,-89,3.137,-91,2.682,-87,1.7369999999999999,-83,-0.786864,-0.637927,0.418516,-0.8576239999999999,-0.692166,0.417649,-0.809932,-0.8509200000000001,0.41551000000000005,-0.619777,-0.80253,0.41922200000000004,-0.756524,-0.75797,0.595083,,,
34,1540477715.3798199,1.24,-81,1.091,-80,0.88,-82,1.507,-79,2.748,-87,3.1039999999999996,-85,2.645,-84,1.709,-82,-0.7800229999999999,-0.635989,0.41875200000000007,-0.852391,-0.686912,0.417652,-0.812724,-0.84725,0.415121,-0.619712,-0.80669,0.41927600000000004,-0.7537,-0.75578,0.593692,,,
35,1540477715.42971,1.273,-81,1.072,-80,0.884,-84,1.4880000000000002,-80,2.739,-84,3.09,-85,2.64,-82,1.7180000000000002,-82,-0.773123,-0.63383,0.41863999999999996,-0.8476040000000001,-0.681766,0.417868,-0.814224,-0.8438399999999999,0.415958,-0.6207199999999999,-0.8123239999999999,0.41899,-0.751486,-0.7551680000000001,0.5941310000000001,,,
36,1540477715.47979,1.226,-81,1.053,-80,0.843,-85,1.4980000000000002,-79,2.687,-84,3.048,-86,2.6260000000000003,-81,1.704,-84,-0.767137,-0.632216,0.418954,-0.843024,-0.677828,0.417987,-0.814638,-0.840981,0.41578100000000007,-0.620418,-0.815702,0.41864300000000004,-0.749291,-0.754307,0.594279,,,
37,1540477715.52977,1.203,-81,1.081,-80,0.787,-84,1.516,-79,2.701,-85,3.0010000000000003,-91,2.682,-86,1.732,-84,-0.759426,-0.630202,0.41931199999999996,-0.837706,-0.672255,0.418209,-0.8163239999999999,-0.836835,0.416463,-0.620513,-0.8198799999999999,0.418496,-0.7469180000000001,-0.752885,0.5941770000000001,,,
38,1540477715.57976,1.193,-80,1.1179999999999999,-80,0.782,-86,1.5630000000000002,-79,2.645,-85,3.0239999999999996,-92,2.64,-82,1.713,-84,-0.7514770000000001,-0.6287119999999999,0.41898199999999997,-0.831873,-0.6672,0.418145,-0.819306,-0.8313780000000001,0.41590299999999997,-0.621868,-0.825075,0.41911400000000004,-0.745996,-0.752242,0.594665,,,
39,1540477715.62974,1.161,-80,1.105,-82,0.773,-84,1.53,-79,2.617,-84,3.0010000000000003,-86,2.5839999999999996,-81,1.709,-82,-0.743501,-0.6278090000000001,0.41895,-0.8260940000000001,-0.662751,0.41810699999999995,-0.820268,-0.827217,0.415724,-0.624741,-0.8299200000000001,0.41862299999999997,-0.741694,-0.750746,0.592955,,,
40,1540477715.67971,1.1840000000000002,-80,1.072,-80,0.778,-86,1.507,-81,2.575,-83,3.01,-87,2.6210000000000004,-82,1.69,-82,-0.736139,-0.627242,0.41904600000000003,-0.819725,-0.65803,0.418108,-0.8219200000000001,-0.8228049999999999,0.41627700000000006,-0.626008,-0.834205,0.418674,-0.740544,-0.750865,0.594429,,,
41,1540477715.7297099,1.179,-80,1.119,-81,0.792,-84,1.516,-79,2.673,-84,2.9819999999999998,-86,2.5839999999999996,-83,1.704,-82,-0.7288319999999999,-0.626795,0.41908900000000004,-0.813661,-0.654295,0.41854399999999997,-0.8222309999999999,-0.8189890000000001,0.416042,-0.626845,-0.8384860000000001,0.418207,-0.738977,-0.750512,0.594352,,,
42,1540477715.77971,1.207,-80,1.114,-81,0.773,-86,1.535,-80,2.5839999999999996,-86,2.991,-88,2.5839999999999996,-82,1.751,-83,-0.721052,-0.6266109999999999,0.419242,-0.806887,-0.6508390000000001,0.41844499999999996,-0.8231649999999999,-0.815297,0.41606099999999996,-0.628422,-0.8426879999999999,0.418253,-0.737476,-0.7510979999999999,0.594644,,,
43,1540477715.82971,1.175,-80,1.128,-81,0.768,-87,1.526,-80,2.495,-84,2.968,-89,2.589,-81,1.7369999999999999,-83,-0.714102,-0.627801,0.419729,-0.800744,-0.648037,0.41882299999999995,-0.8238690000000001,-0.8112189999999999,0.41631999999999997,-0.6306,-0.8471200000000001,0.418137,-0.734313,-0.750893,0.594498,,,
44,1540477715.87979,1.1420000000000001,-80,1.072,-80,0.731,-82,1.4880000000000002,-80,2.397,-84,3.0010000000000003,-87,2.5839999999999996,-82,1.723,-82,-0.706146,-0.629019,0.419959,-0.793732,-0.64548,0.41911400000000004,-0.82329,-0.807752,0.41622700000000007,-0.6323439999999999,-0.85178,0.41805600000000004,-0.731726,-0.7511479999999999,0.594442,,,
45,1540477715.92972,1.175,-80,1.128,-81,0.736,-81,1.5630000000000002,-80,2.383,-82,2.9960000000000004,-86,2.57,-82,1.709,-82,-0.698639,-0.629934,0.41995699999999997,-0.786473,-0.6430100000000001,0.419487,-0.8231860000000001,-0.803201,0.4167,-0.633756,-0.8557040000000001,0.417393,-0.729125,-0.751637,0.594967,,,
46,1540477715.9797802,1.165,-80,1.091,-80,0.721,-81,1.54,-80,2.3080000000000003,-83,2.987,-92,2.5469999999999997,-86,1.695,-87,-0.69118,-0.631576,0.41997799999999996,-0.779257,-0.6401100000000001,0.419476,-0.822657,-0.7997380000000001,0.41637299999999994,-0.636533,-0.8597879999999999,0.417612,-0.726527,-0.750771,0.594992,,,
47,1540477716.0297198,1.165,-80,1.1420000000000001,-83,0.703,-85,1.605,-83,2.275,-87,2.935,-92,2.533,-86,1.699,-86,-0.687393,-0.632313,0.420128,-0.776125,-0.6390939999999999,0.419567,-0.8228280000000001,-0.79755,0.41658199999999995,-0.6378510000000001,-0.8615290000000001,0.418054,-0.7259899999999999,-0.7510560000000001,0.595421,,,
48,1540477716.07979,1.212,-83,1.175,-84,0.768,-85,1.62,-84,2.219,-86,2.935,-92,2.519,-86,1.699,-86,-0.68056225,-0.63456775,0.420063,-0.76929625,-0.63761775,0.41964100000000004,-0.8225482500000001,-0.7934447499999999,0.41662449999999995,-0.6409447500000001,-0.8650625000000001,0.417844,-0.7238342499999999,-0.7513110000000001,0.59530875,,,
49,1540477716.1298301,1.203,-83,1.1320000000000001,-81,0.731,-80,1.681,-83,2.219,-82,2.9160000000000004,-85,2.5469999999999997,-82,1.695,-82,-0.6737315,-0.6368225,0.41999800000000004,-0.7624675000000001,-0.6361415,0.41971500000000006,-0.8222685000000001,-0.7893394999999999,0.416667,-0.6440385000000001,-0.868596,0.417634,-0.7216784999999999,-0.7515660000000001,0.5951965000000001,,,
50,1540477716.17978,1.179,-81,1.123,-80,0.764,-80,1.652,-84,2.195,-84,2.9539999999999997,-84,2.542,-83,1.695,-84,-0.66690075,-0.6390772499999999,0.41993300000000006,-0.7556387500000001,-0.6346652500000001,0.4197890000000001,-0.82198875,-0.7852342499999998,0.41670950000000007,-0.6471322500000001,-0.8721295,0.417424,-0.7195227499999999,-0.7518210000000001,0.5950842500000002,,,
51,1540477716.2297301,1.189,-80,1.123,-80,0.759,-80,1.704,-91,2.233,-86,2.94,-90,2.5789999999999997,-85,1.723,-83,-0.6600699999999999,-0.641332,0.419868,-0.7488100000000001,-0.633189,0.419863,-0.821709,-0.781129,0.41675200000000007,-0.650226,-0.875663,0.41721400000000003,-0.717367,-0.752076,0.5949720000000001,,,
52,1540477716.27971,1.189,-81,1.1420000000000001,-81,0.736,-80,1.385,-86,2.158,-81,2.94,-84,2.5789999999999997,-83,1.69,-83,-0.6483979999999999,-0.6457729999999999,0.420516,-0.736613,-0.631825,0.419858,-0.819744,-0.7744,0.417023,-0.6553329999999999,-0.880654,0.41712299999999997,-0.712924,-0.752413,0.594742,,,
53,1540477716.32975,1.175,-81,1.114,-80,0.679,-80,1.38,-84,2.181,-85,2.907,-84,2.528,-83,1.685,-82,-0.6424979999999999,-0.649021,0.42023900000000003,-0.72915,-0.631504,0.419917,-0.8186859999999999,-0.770246,0.41707700000000003,-0.659181,-0.883869,0.417192,-0.710824,-0.752904,0.594808,,,
54,1540477716.37974,1.17,-81,1.1420000000000001,-81,0.7070000000000001,-79,1.4369999999999998,-83,2.153,-81,2.926,-84,2.5839999999999996,-84,1.699,-83,-0.636245,-0.653406,0.42009399999999997,-0.722421,-0.631197,0.419691,-0.817894,-0.766129,0.41701099999999997,-0.662914,-0.8866709999999999,0.417343,-0.70997,-0.753792,0.594986,,,
55,1540477716.42972,1.1840000000000002,-81,1.128,-81,0.703,-80,1.493,-81,2.1719999999999997,-81,2.912,-87,2.533,-86,1.7180000000000002,-82,-0.630375,-0.657335,0.420037,-0.7149270000000001,-0.6313449999999999,0.419915,-0.81672,-0.760914,0.417347,-0.667607,-0.8883989999999999,0.417133,-0.7109989999999999,-0.755415,0.5962609999999999,,,
56,1540477716.4797199,1.1840000000000002,-81,1.1320000000000001,-81,0.679,-80,1.479,-83,2.158,-81,2.9210000000000003,-84,2.5610000000000004,-83,1.723,-82,-0.6248670000000001,-0.6603319999999999,0.41961499999999996,-0.708674,-0.631502,0.41978999999999994,-0.81499,-0.757304,0.41727700000000006,-0.671387,-0.890609,0.41717299999999996,-0.709147,-0.75578,0.5963689999999999,,,
57,1540477716.5297198,1.2209999999999999,-81,1.165,-80,0.66,-80,1.4269999999999998,-80,2.125,-81,2.9019999999999997,-85,2.552,-83,1.713,-82,-0.618297,-0.66527,0.41956800000000005,-0.700746,-0.631828,0.41953999999999997,-0.8129390000000001,-0.7528779999999999,0.417138,-0.6759890000000001,-0.8932190000000001,0.41693500000000006,-0.704408,-0.755184,0.594847,,,
58,1540477716.57972,1.189,-81,1.165,-81,0.67,-80,1.432,-80,2.134,-81,2.9019999999999997,-87,2.5610000000000004,-84,1.695,-82,-0.612325,-0.669686,0.419099,-0.6936859999999999,-0.633257,0.419361,-0.811404,-0.7484649999999999,0.416975,-0.681026,-0.894818,0.41722700000000007,-0.7029479999999999,-0.755514,0.59468,,,
59,1540477716.62972,1.151,-81,1.123,-80,0.66,-80,1.4180000000000001,-80,2.1390000000000002,-81,2.8930000000000002,-89,2.593,-83,1.723,-82,-0.607884,-0.6744899999999999,0.419415,-0.687048,-0.63437,0.41925,-0.809896,-0.7450359999999999,0.417075,-0.684709,-0.896222,0.41716400000000003,-0.701821,-0.756687,0.595069,,,
60,1540477716.67972,1.175,-81,1.1420000000000001,-82,0.67,-79,1.376,-80,2.148,-80,2.944,-85,2.5610000000000004,-83,1.699,-82,-0.6020449999999999,-0.680299,0.419337,-0.6792279999999999,-0.636157,0.419364,-0.8065439999999999,-0.740375,0.416896,-0.689964,-0.897915,0.417112,-0.699036,-0.757364,0.5947100000000001,,,
61,1540477716.7297099,1.165,-80,1.161,-81,0.684,-80,1.4369999999999998,-79,2.115,-81,2.9019999999999997,-86,2.524,-85,1.709,-82,-0.596693,-0.6851550000000001,0.419022,-0.671722,-0.637474,0.419009,-0.804369,-0.737,0.417232,-0.693998,-0.898912,0.416921,-0.697048,-0.758429,0.5944550000000001,,,
62,1540477716.7797198,1.203,-82,1.151,-80,0.7170000000000001,-80,1.4080000000000001,-79,2.115,-80,2.9210000000000003,-86,2.57,-84,1.695,-83,-0.592019,-0.69122,0.418813,-0.6649430000000001,-0.640009,0.418911,-0.801259,-0.73328,0.417229,-0.698188,-0.900075,0.41678000000000004,-0.695537,-0.759353,0.594878,,,
63,1540477716.82972,1.179,-80,1.1420000000000001,-80,0.675,-80,1.4040000000000001,-80,2.097,-80,2.9210000000000003,-93,2.575,-84,1.681,-84,-0.586407,-0.6965680000000001,0.41906000000000004,-0.658253,-0.642648,0.41918599999999995,-0.7988729999999999,-0.7301890000000001,0.417022,-0.703375,-0.900911,0.417293,-0.6930890000000001,-0.760328,0.594467,,,
64,1540477716.87972,1.193,-81,1.151,-81,0.675,-80,1.423,-79,2.097,-81,2.898,-86,2.575,-83,1.681,-84,-0.58275,-0.70302,0.418947,-0.6510279999999999,-0.6459239999999999,0.41916499999999995,-0.795674,-0.726716,0.417347,-0.708088,-0.9017809999999999,0.417116,-0.691706,-0.7619279999999999,0.59463,,,
65,1540477716.92977,1.236,-84,1.1420000000000001,-82,0.736,-83,1.423,-80,2.0869999999999997,-80,2.888,-86,2.5610000000000004,-84,1.709,-86,-0.57919,-0.709236,0.418886,-0.644705,-0.649402,0.41921400000000003,-0.792511,-0.7235779999999999,0.417392,-0.712447,-0.902338,0.416959,-0.69028,-0.763725,0.594701,,,
66,1540477716.9797099,0.0,0,1.1420000000000001,-81,0.698,-80,1.432,-80,2.101,-80,2.8689999999999998,-86,2.5980000000000003,-84,1.685,-84,-0.574403,-0.715286,0.418601,-0.638205,-0.653004,0.41906499999999997,-0.788882,-0.720862,0.41758199999999995,-0.717147,-0.9033110000000001,0.416875,-0.68813,-0.7654770000000001,0.59464,,,
67,1540477717.0297198,1.203,-81,1.151,-81,0.6459999999999999,-82,1.4180000000000001,-80,2.115,-80,2.898,-86,2.5980000000000003,-83,1.699,-84,-0.570149,-0.721108,0.418966,-0.631533,-0.6570010000000001,0.419342,-0.785274,-0.717828,0.41762200000000005,-0.7217520000000001,-0.904135,0.41703900000000005,-0.686459,-0.767059,0.594737,,,
68,1540477717.07989,1.189,-81,1.203,-80,0.642,-80,1.4509999999999998,-79,2.083,-82,2.8930000000000002,-85,2.603,-85,1.676,-86,-0.5692520000000001,-0.730838,0.418391,-0.625305,-0.660958,0.419013,-0.781809,-0.714902,0.41751400000000005,-0.726698,-0.902924,0.416835,-0.685193,-0.7686029999999999,0.594493,,,
69,1540477717.12973,1.217,-80,1.189,-83,0.6559999999999999,-81,1.385,-80,2.125,-81,2.8789999999999996,-85,2.57,-85,1.699,-83,-0.565928,-0.7347819999999999,0.418212,-0.620984,-0.6649109999999999,0.41922299999999996,-0.7789659999999999,-0.713767,0.417491,-0.729322,-0.903122,0.416433,-0.684032,-0.770383,0.594594,,,
70,1540477717.17979,1.203,-80,1.193,-81,0.653,-80,1.38,-80,2.069,-81,2.8789999999999996,-84,2.575,-85,1.681,-85,-0.5655643333333333,-0.7359874999999999,0.41821933333333333,-0.6201553333333333,-0.6656996666666666,0.41924433333333333,-0.7784636666666667,-0.7134896666666667,0.41760816666666667,-0.7301066666666667,-0.9032318333333333,0.4164676666666667,-0.6837728333333333,-0.7708195,0.5945751666666667,,,
71,1540477717.2298,1.203,-80,1.165,-80,0.6890000000000001,-80,1.46,-79,2.069,-81,2.8930000000000002,-84,2.603,-85,1.695,-84,-0.5652006666666667,-0.7371929999999999,0.4182266666666667,-0.6193266666666666,-0.6664883333333332,0.41926566666666665,-0.7779613333333334,-0.7132123333333333,0.41772533333333334,-0.7308913333333333,-0.9033416666666667,0.41650233333333336,-0.6835136666666666,-0.7712559999999999,0.5945563333333334,,,
72,1540477717.27976,1.193,-81,1.1840000000000002,-80,0.6579999999999999,-80,1.385,-79,2.065,-80,2.9160000000000004,-84,2.5660000000000003,-87,1.7269999999999999,-83,-0.564837,-0.7383984999999998,0.41823400000000005,-0.6184979999999999,-0.6672769999999999,0.41928699999999997,-0.7774590000000001,-0.712935,0.4178425,-0.731676,-0.9034515000000001,0.41653700000000005,-0.6832544999999999,-0.7716924999999999,0.5945375,,,
