-2.0,-0.40843546390533375,4.0
-2.0,-1.5803432464599607,5.934824466705315
-2.0,-1.556875944137573,5.172374486923213
-2.0,-1.611040949821472,5.461587190628046
-2.0,-2.0,4.0
-2.0,-0.2200528383254997,4.0
-2.0,-1.6292518377304075,6.016925811767571
-2.0,-1.6514110565185545,5.342964410781856
-2.0,-1.2200200557708736,5.184462785720821
-2.0,-2.0,4.0
-2.0,1.0434479713439955,5.186655282974239
-2.0,1.0877618789672865,4.498979449272154
-2.0,-0.6068381071090692,4.309191703796386
-2.0,-0.757950067520141,4.742944955825803
-2.0,-2.0,4.0
-2.0,-1.7189269065856931,4.8029102683067295
-2.0,-1.1040672659873958,4.208952546119689
-2.0,-0.3187202215194695,5.905569911003106
-2.0,-2.0,6.490212917327872
-2.0,-2.0,5.507735967636103
1.4261686801910416,-2.0,5.247208476066585
-1.0553157329559322,-1.254354953765869,4.0
-1.430779695510864,-2.0,5.046859622001644
-1.2225952148437496,-2.0,5.593994617462153
-0.35418808460235524,-1.602793216705322,5.10761475563049
1.2738106250762955,-2.0,5.227054715156551
-0.9951922893524165,-1.39132285118103,4.0
-1.400516629219055,-2.0,5.104022264480587
-1.1823399066925044,-2.0,5.569606423377985
-0.21987271308898848,-1.586783170700073,5.161875724792476
1.0952310562133802,-2.0,5.211152315139766
-0.8619580268859858,-1.4780695438385008,4.0
-1.38095486164093,-2.0,5.106219410896298
-1.0991392135620113,-2.0,5.630458116531366
-0.03491318225860508,-1.5668888092041013,5.2680627107620195
1.00348997116089,-2.0,5.201888799667354
-0.8049952983856196,-1.547901153564453,4.0
-1.3733760118484495,-2.0,5.116555333137509
-1.0611294507980342,-2.0,5.670760750770563
0.03129863739013762,-1.499289274215698,5.316177845001216
0.9550147056579603,-2.0,5.199958801269527
-0.7957475185394282,-1.4488993883132932,4.0
-1.3811527490615843,-2.0,5.089444994926449
-1.0329990386962886,-2.0,5.734525561332696
0.04953980445861907,-1.4904313087463377,5.346984863281246
0.9507482051849379,-2.0,5.205017328262325
-0.7578780651092524,-1.4459353685379026,4.0
-1.379343509674072,-2.0,5.075794816017147
