,timestamp,R1,RSS1,R2,RSS2,R3,RSS3,R4,RSS4,R5,RSS5,R6,RSS6,R7,RSS7,R8,RSS8,X_M1,Y_M1,Z_M1,X_M2,Y_M2,Z_M2,X_M3,Y_M3,Z_M3,X_M4,Y_M4,Z_M4
0,1541175574,3.216,-85,3.174,-87,3.3139999999999996,-84,1.3659999999999999,-81,2.036,-86,1.849,-82,3.7030000000000003,-84,2.818,-91,0.531483,0.410829,0.536858,0.6394380000000001,0.4106,0.508177,0.669722,0.41083500000000006,0.6149789999999999,0.563296,0.409539,0.644522
1,1541175575,3.282,-87,3.174,-85,3.361,-85,1.371,-81,2.186,-87,1.835,-83,3.7260000000000004,-83,2.8,-89,0.52246,0.410655,0.539479,0.630402,0.410501,0.5107520000000001,0.660787,0.410868,0.617885,0.5536399999999999,0.409476,0.646418
2,1541175575,3.188,-86,3.156,-85,3.38,-84,1.38,-81,1.882,-88,1.831,-82,3.698,-84,2.804,-90,0.514602,0.410368,0.541117,0.622588,0.409811,0.512905,0.652451,0.410538,0.6200859999999999,0.545868,0.409464,0.64883
3,1541175575,3.2260000000000004,-87,3.1510000000000002,-85,3.347,-83,1.371,-81,2.046,-89,1.807,-82,3.717,-83,2.822,-89,0.504937,0.410554,0.542954,0.613003,0.41016800000000003,0.514695,0.642987,0.41041000000000005,0.622037,0.535726,0.40963999999999995,0.650524
4,1541175575,3.2539999999999996,-86,3.1510000000000002,-85,3.333,-84,1.39,-83,2.205,-88,1.84,-82,3.722,-83,2.865,-89,0.499558,0.41108999999999996,0.5451600000000001,0.607382,0.409219,0.516925,0.63697,0.409604,0.62403,0.529872,0.409975,0.652379
5,1541175575,3.17,-86,3.1180000000000003,-85,3.3569999999999998,-84,1.3659999999999999,-82,2.069,-88,1.831,-82,3.7260000000000004,-84,2.813,-89,0.494458,0.411768,0.546473,0.602903,0.408928,0.518686,0.631627,0.40942,0.626174,0.5244479999999999,0.410476,0.6539189999999999
6,1541175575,3.263,-89,3.0989999999999998,-85,3.3569999999999998,-84,1.4040000000000001,-81,2.074,-88,1.8119999999999998,-81,3.717,-83,2.8369999999999997,-93,0.484885,0.411134,0.5484289999999999,0.59291,0.409081,0.520701,0.621953,0.409475,0.628099,0.5149020000000001,0.410501,0.65605
7,1541175575,3.198,-86,3.1039999999999996,-85,3.3569999999999998,-84,1.38,-83,2.083,-88,1.821,-82,3.7030000000000003,-84,2.841,-89,0.474983,0.411054,0.550664,0.583445,0.408833,0.52381,0.6118640000000001,0.409543,0.631612,0.5043310000000001,0.41053900000000004,0.65842
8,1541175575,3.165,-86,3.1180000000000003,-85,3.366,-84,1.423,-82,1.746,-87,1.831,-82,3.736,-83,2.888,-89,0.46591499999999997,0.41110699999999994,0.553837,0.574345,0.409009,0.527826,0.602,0.40931,0.634966,0.494507,0.410045,0.661507
9,1541175575,3.3569999999999998,-87,3.0989999999999998,-84,3.3569999999999998,-84,1.423,-82,1.605,-88,1.831,-81,3.694,-83,2.8739999999999997,-87,0.45677299999999993,0.41118599999999994,0.555863,0.565524,0.409198,0.530265,0.592427,0.409225,0.638532,0.484808,0.41001400000000005,0.66418
