,timestamp,R1,RSS1,R2,RSS2,R3,RSS3,R4,RSS4,R5,RSS5,R6,RSS6,R7,RSS7,R8,RSS8,X_M1,Y_M1,Z_M1,X_M2,Y_M2,Z_M2,X_M3,Y_M3,Z_M3,X_M4,Y_M4,Z_M4
0,1541175005,4.485,-88,2.369,-85,4.096,-84,2.5380000000000003,-85,3.3710000000000004,-86,1.474,-83,3.6,-82,1.479,-82,-0.8633870000000001,0.392919,1.36743,-0.975582,0.39008200000000004,1.36371,-0.973001,0.391913,1.25226,-0.861807,0.39266599999999996,1.2564899999999999
1,1541175005,4.513,-90,2.359,-85,4.096,-83,2.524,-84,3.375,-85,1.516,-82,3.609,-82,1.676,-81,-0.872822,0.393435,1.36701,-0.9855299999999999,0.390405,1.36319,-0.982318,0.391678,1.2514,-0.8716459999999999,0.39249,1.25605
2,1541175005,4.499,-87,2.336,-84,4.053999999999999,-84,2.5469999999999997,-84,3.361,-85,1.5019999999999998,-82,3.6,-82,1.6569999999999998,-81,-0.8819629999999999,0.39306199999999997,1.36594,-0.99487,0.390071,1.3623399999999999,-0.9915379999999999,0.391472,1.25099,-0.8810870000000001,0.392264,1.2550700000000001
3,1541175005,4.494,-87,2.355,-84,4.092,-85,2.589,-85,3.347,-85,1.53,-82,3.59,-82,1.798,-81,-0.891958,0.393241,1.36595,-1.00399,0.39002800000000004,1.36178,-1.00119,0.3914,1.2504899999999999,-0.8898870000000001,0.392335,1.2547700000000002
4,1541175005,4.494,-89,2.331,-84,4.092,-84,2.593,-85,3.366,-86,1.54,-81,3.5810000000000004,-83,1.193,-81,-0.9007139999999999,0.392813,1.36504,-1.01357,0.390217,1.36116,-1.01044,0.391482,1.25003,-0.8995790000000001,0.391924,1.25432
5,1541175005,4.518,-87,2.322,-85,4.073,-84,2.533,-85,3.385,-86,1.535,-82,3.609,-84,1.526,-82,-0.910632,0.393133,1.3649,-1.02352,0.390165,1.36091,-1.01958,0.39171500000000004,1.2491,-0.908694,0.392077,1.25368
6,1541175005,4.49,-89,2.35,-85,4.106,-85,2.575,-87,3.389,-85,1.516,-81,3.6,-83,1.114,-81,-0.920034,0.392997,1.36456,-1.03292,0.39032,1.36045,-1.02941,0.391479,1.24925,-0.918017,0.391786,1.2535100000000001
7,1541175005,4.513,-87,2.327,-83,4.106,-84,2.5980000000000003,-85,3.389,-85,1.5590000000000002,-81,3.5439999999999996,-83,1.119,-84,-0.9295049999999999,0.392737,1.3645200000000002,-1.04189,0.390214,1.35996,-1.03883,0.39155999999999996,1.2487,-0.927623,0.39168400000000003,1.2534100000000001
8,1541175005,4.5169999999999995,-87,2.303,-82,4.087,-84,2.593,-86,3.389,-85,1.54,-81,3.5860000000000003,-83,1.067,-82,-0.93914,0.392992,1.36459,-1.0521399999999999,0.39013000000000003,1.35985,-1.04768,0.39160100000000003,1.24822,-0.937124,0.392025,1.25302
9,1541175005,4.5169999999999995,-87,2.312,-83,4.078,-85,2.556,-87,3.366,-85,1.568,-82,3.562,-83,1.1,-83,-0.948182,0.392521,1.36362,-1.061,0.39014899999999997,1.35935,-1.05674,0.391432,1.24786,-0.94606,0.39153499999999997,1.25294
10,1541175005,4.518,-87,2.312,-83,4.087,-84,2.593,-86,3.3989999999999996,-85,1.577,-82,3.605,-84,1.091,-83,-0.957727,0.392568,1.36344,-1.07067,0.390061,1.35907,-1.0671,0.391689,1.24777,-0.95583,0.39163600000000004,1.25266
11,1541175005,4.55,-89,2.312,-83,4.106,-85,2.5980000000000003,-85,3.418,-85,1.577,-82,3.59,-83,1.081,-83,-0.968757,0.392409,1.36415,-1.08037,0.390113,1.35857,-1.07615,0.391543,1.24724,-0.9652270000000001,0.391534,1.25195
12,1541175005,4.531000000000001,-88,2.3080000000000003,-83,4.125,-84,2.589,-86,3.4410000000000003,-85,1.577,-81,3.5439999999999996,-83,1.151,-83,-0.977266,0.392349,1.36325,-1.0895700000000001,0.389962,1.35808,-1.08535,0.391448,1.24681,-0.9744809999999999,0.391445,1.25217
13,1541175005,4.564,-89,2.327,-83,4.129,-84,2.603,-86,3.418,-85,1.5819999999999999,-81,3.562,-83,1.114,-83,-0.9863850000000001,0.392221,1.36236,-1.09933,0.389894,1.35759,-1.09493,0.391502,1.24617,-0.9840700000000001,0.391302,1.25149
14,1541175005,4.592,-88,2.35,-83,4.082,-85,2.593,-87,3.418,-86,1.568,-82,3.5580000000000003,-83,1.114,-84,-0.997516,0.391872,1.36232,-1.10971,0.389772,1.35706,-1.10511,0.39106599999999997,1.24539,-0.994183,0.39110300000000003,1.2512
15,1541175005,4.569,-88,2.364,-85,4.092,-84,2.603,-87,3.385,-85,1.5819999999999999,-81,3.5439999999999996,-84,1.1,-85,-1.0077200000000002,0.392033,1.3617700000000001,-1.12024,0.38916999999999996,1.35649,-1.11632,0.390903,1.24521,-1.00501,0.39121,1.25068
16,1541175005,4.56,-90,2.369,-85,4.12,-86,2.6260000000000003,-89,3.4789999999999996,-86,1.5819999999999999,-81,3.548,-83,1.095,-83,-1.0187,0.39205100000000004,1.3614899999999999,-1.1314799999999998,0.388845,1.35595,-1.12683,0.390517,1.24442,-1.01577,0.391241,1.25031
17,1541175005,4.555,-87,2.345,-84,4.106,-85,2.645,-87,3.45,-86,1.629,-81,3.5210000000000004,-82,1.077,-82,-1.02912,0.391839,1.3606,-1.1425299999999998,0.38877399999999995,1.3549,-1.13763,0.390179,1.2438200000000001,-1.0263200000000001,0.391218,1.24977
18,1541175005,4.569,-87,2.359,-83,4.115,-84,2.654,-88,3.432,-86,1.629,-81,3.549,-82,1.058,-82,-1.03997,0.391617,1.35999,-1.15234,0.38842,1.3542299999999998,-1.1476,0.389639,1.2430299999999999,-1.03709,0.390726,1.24882
19,1541175005,4.541,-88,2.331,-83,4.11,-84,2.6260000000000003,-87,3.46,-86,1.6380000000000001,-82,3.535,-83,1.067,-82,-1.05025,0.39152800000000004,1.35932,-1.16333,0.388445,1.35382,-1.15796,0.3895,1.24252,-1.0469600000000001,0.390498,1.24803
20,1541175006,4.569,-87,2.331,-86,4.157,-84,2.701,-89,3.4739999999999998,-88,1.69,-81,3.5439999999999996,-84,0.988,-82,-1.0606200000000001,0.391752,1.3590799999999998,-1.1732,0.38822,1.35277,-1.16811,0.389481,1.24175,-1.05711,0.390207,1.24779
21,1541175006,4.602,-87,2.3080000000000003,-84,4.12,-84,2.682,-86,3.4739999999999998,-86,1.6569999999999998,-80,3.549,-82,1.034,-82,-1.07033,0.39153499999999997,1.35845,-1.18329,0.388191,1.35209,-1.17754,0.389056,1.24032,-1.06656,0.390468,1.24686
22,1541175006,4.606,-88,2.275,-83,4.106,-85,2.6919999999999997,-86,3.497,-86,1.6569999999999998,-80,3.549,-82,0.978,-82,-1.08043,0.39123,1.35753,-1.19277,0.38798,1.3513600000000001,-1.18792,0.389208,1.24009,-1.07674,0.39008699999999996,1.24653
23,1541175006,4.5969999999999995,-90,2.242,-83,4.11,-84,2.72,-87,3.516,-86,1.699,-80,3.525,-83,0.983,-82,-1.0902100000000001,0.39115,1.35703,-1.20287,0.387925,1.35059,-1.19737,0.389067,1.23939,-1.08623,0.390234,1.2456399999999999
24,1541175006,4.606,-87,2.252,-83,4.12,-85,2.6919999999999997,-87,3.549,-86,1.6569999999999998,-80,3.535,-83,1.02,-83,-1.10001,0.39106399999999997,1.3567200000000001,-1.21203,0.38792,1.3499700000000001,-1.20649,0.388952,1.23834,-1.09601,0.38995799999999997,1.2453299999999998
25,1541175006,4.667,-87,2.3080000000000003,-84,4.125,-84,2.7060000000000004,-89,3.5389999999999997,-89,1.7269999999999999,-81,3.549,-84,1.016,-83,-1.10832,0.390879,1.35571,-1.2211,0.387888,1.34931,-1.2161899999999999,0.388914,1.23834,-1.1049799999999999,0.389814,1.24478
26,1541175006,4.62,-86,2.219,-84,4.1339999999999995,-84,2.725,-86,3.511,-86,1.713,-80,3.5439999999999996,-84,0.9590000000000001,-83,-1.11772,0.390791,1.3554700000000002,-1.23038,0.387903,1.34869,-1.2249299999999999,0.38901399999999997,1.23769,-1.11406,0.389596,1.24405
27,1541175006,4.638999999999999,-88,2.191,-84,4.11,-84,2.7569999999999997,-87,3.5439999999999996,-87,1.685,-80,3.516,-83,1.002,-82,-1.12735,0.390473,1.35451,-1.24014,0.387981,1.34806,-1.2342,0.388935,1.23654,-1.12337,0.389499,1.2433299999999998
