,timestamp,R1,RSS1,R2,RSS2,R3,RSS3,R4,RSS4,R5,RSS5,R6,RSS6,R7,RSS7,R8,RSS8,X_M1,Y_M1,Z_M1,X_M2,Y_M2,Z_M2,X_M3,Y_M3,Z_M3,X_M4,Y_M4,Z_M4
0,1541176392,3.605,-84,1.39,-80,2.753,-82,3.366,-83,3.207,-85,2.818,-83,1.9380000000000002,-81,2.378,-88,-1.0876,0.40172199999999997,-0.377634,-1.11674,0.40028800000000003,-0.26966799999999996,-1.2248,0.399818,-0.29687399999999997,-1.19561,0.398597,-0.403544
1,1541176392,3.59,-85,1.3659999999999999,-80,2.767,-85,3.366,-84,3.2260000000000004,-86,2.818,-84,1.943,-83,2.359,-89,-1.08911,0.401839,-0.37187600000000004,-1.1179700000000001,0.400255,-0.26429400000000003,-1.22599,0.39967800000000003,-0.290674,-1.19708,0.398731,-0.39806199999999997
2,1541176392,3.614,-85,1.399,-80,2.7569999999999997,-83,3.352,-82,3.2260000000000004,-84,2.79,-83,1.933,-81,2.331,-87,-1.09102,0.40167600000000003,-0.36581199999999997,-1.12009,0.40024,-0.258286,-1.2286,0.399622,-0.285521,-1.19923,0.398502,-0.392283
3,1541176392,3.614,-86,1.3940000000000001,-80,2.762,-83,3.333,-82,3.235,-84,2.804,-83,1.952,-81,2.322,-88,-1.09249,0.40169699999999997,-0.359622,-1.12165,0.400074,-0.251601,-1.23012,0.399586,-0.27910799999999997,-1.20076,0.398516,-0.38602600000000004
4,1541176392,3.656,-85,1.413,-80,2.7760000000000002,-83,3.333,-82,3.259,-84,2.786,-84,1.9609999999999999,-81,2.35,-87,-1.09382,0.401488,-0.353977,-1.12307,0.400535,-0.245662,-1.23157,0.400034,-0.272536,-1.20192,0.398388,-0.380019
5,1541176392,3.661,-86,1.3619999999999999,-80,2.767,-82,3.342,-82,3.282,-86,2.795,-83,1.975,-81,2.2840000000000003,-89,-1.09561,0.401733,-0.348298,-1.12453,0.40003299999999997,-0.23996199999999998,-1.23258,0.400146,-0.26814499999999997,-1.20345,0.398629,-0.374155
6,1541176392,3.623,-87,1.3940000000000001,-81,2.762,-84,3.347,-82,3.216,-85,2.818,-85,1.999,-81,2.303,-86,-1.09896,0.401976,-0.334801,-1.12857,0.39932,-0.22618400000000002,-1.23652,0.399341,-0.25395100000000004,-1.20674,0.398856,-0.360994
7,1541176392,3.7030000000000003,-85,1.357,-80,2.79,-82,3.3569999999999998,-82,3.2489999999999997,-84,2.786,-82,1.999,-80,2.261,-87,-1.10132,0.40171100000000004,-0.326139,-1.13015,0.39965700000000004,-0.218166,-1.23932,0.399204,-0.245248,-1.20985,0.398875,-0.352249
8,1541176392,3.68,-85,1.3659999999999999,-80,2.818,-83,3.352,-82,3.235,-84,2.767,-83,2.004,-81,2.252,-86,-1.1041100000000001,0.40175,-0.316594,-1.1331799999999999,0.39924899999999997,-0.20810599999999999,-1.24139,0.398925,-0.23646399999999998,-1.21243,0.398899,-0.343263
9,1541176392,3.708,-86,1.376,-80,2.818,-82,3.333,-82,3.2539999999999996,-84,2.7430000000000003,-83,1.999,-81,2.242,-87,-1.1064399999999999,0.402129,-0.30908800000000003,-1.13545,0.399901,-0.200986,-1.24346,0.39901,-0.228514,-1.21424,0.398782,-0.334942
10,1541176392,3.698,-85,1.358,-80,2.8089999999999997,-84,3.319,-84,3.245,-86,2.762,-83,2.022,-81,2.209,-87,-1.10849,0.402009,-0.300969,-1.1369799999999999,0.400118,-0.193243,-1.2457,0.399084,-0.220579,-1.21664,0.398898,-0.327325
11,1541176392,3.7030000000000003,-86,1.3940000000000001,-81,2.8369999999999997,-83,3.31,-84,3.263,-85,2.8,-84,2.05,-81,2.176,-88,-1.1107799999999999,0.402099,-0.293167,-1.13974,0.400384,-0.185008,-1.24827,0.398545,-0.211972,-1.21861,0.398768,-0.319092
12,1541176392,3.6839999999999997,-85,1.376,-80,2.822,-82,3.3,-82,3.2310000000000003,-84,2.753,-83,2.032,-81,2.148,-87,-1.11321,0.402045,-0.28471599999999997,-1.14176,0.400149,-0.176853,-1.2505600000000001,0.398943,-0.203902,-1.22141,0.398547,-0.311062
13,1541176392,3.6660000000000004,-85,1.3430000000000002,-80,2.822,-83,3.333,-83,3.2489999999999997,-84,2.725,-83,2.046,-81,2.144,-87,-1.11594,0.402053,-0.276065,-1.14441,0.400142,-0.168097,-1.25298,0.398665,-0.19492,-1.22411,0.398568,-0.302172
14,1541176392,3.694,-85,1.371,-80,2.827,-82,3.305,-83,3.2539999999999996,-84,2.7289999999999996,-83,2.046,-81,2.13,-90,-1.11817,0.402073,-0.266872,-1.14691,0.399826,-0.15881800000000001,-1.25521,0.397968,-0.18628499999999998,-1.22658,0.398467,-0.292982
15,1541176392,3.708,-86,1.371,-80,2.822,-83,3.301,-82,3.24,-86,2.72,-84,2.046,-81,2.074,-86,-1.1208200000000001,0.402267,-0.25821700000000003,-1.14921,0.399306,-0.149726,-1.25758,0.398233,-0.177475,-1.22844,0.398488,-0.284072
16,1541176393,3.75,-87,1.3619999999999999,-80,2.86,-89,3.306,-82,3.2680000000000002,-84,2.7060000000000004,-84,2.06,-81,2.079,-86,-1.12199,0.401862,-0.249904,-1.15042,0.399596,-0.14181300000000002,-1.2596,0.398206,-0.169071,-1.23037,0.39855999999999997,-0.275915
17,1541176393,3.7260000000000004,-84,1.339,-80,2.865,-83,3.3139999999999996,-83,3.235,-85,2.72,-83,2.065,-82,2.06,-86,-1.12396,0.40173000000000003,-0.242333,-1.15265,0.399644,-0.134158,-1.26088,0.398505,-0.161403,-1.23212,0.398599,-0.26822199999999996
18,1541176393,3.7119999999999997,-85,1.315,-80,2.841,-83,3.3139999999999996,-83,3.2310000000000003,-84,2.696,-84,2.101,-81,2.055,-86,-1.12606,0.402034,-0.23454899999999998,-1.15465,0.399782,-0.126493,-1.2631,0.397935,-0.153771,-1.23414,0.398456,-0.260696
19,1541176393,3.7310000000000003,-85,1.3530000000000002,-80,2.832,-83,3.338,-83,3.2539999999999996,-85,2.6919999999999997,-83,2.092,-81,2.05,-85,-1.12838,0.402229,-0.226306,-1.15721,0.399517,-0.118229,-1.26538,0.398221,-0.14597100000000002,-1.2366,0.39816799999999997,-0.252285
20,1541176393,3.787,-86,1.371,-80,2.8930000000000002,-83,3.3,-84,3.2489999999999997,-86,2.682,-85,2.115,-82,1.9569999999999999,-87,-1.13036,0.401598,-0.218063,-1.15945,0.399469,-0.109702,-1.26773,0.398187,-0.13710899999999998,-1.2386,0.39825,-0.243616
21,1541176393,3.75,-85,1.325,-80,2.8739999999999997,-83,3.2960000000000003,-83,3.235,-84,2.696,-83,2.088,-81,1.9469999999999998,-85,-1.13246,0.401727,-0.209004,-1.16131,0.399602,-0.10174,-1.27011,0.39797899999999997,-0.12826700000000002,-1.24066,0.39850599999999997,-0.23545700000000003
