,timestamp,R1,RSS1,R2,RSS2,R3,RSS3,R4,RSS4,R5,RSS5,R6,RSS6,R7,RSS7,R8,RSS8,X_M1,Y_M1,Z_M1,X_M2,Y_M2,Z_M2,X_M3,Y_M3,Z_M3,X_M4,Y_M4,Z_M4
0,1541176729,3.825,-90,2.0269999999999997,-81,3.361,-84,2.818,-83,2.949,-88,1.9280000000000002,-83,2.86,-81,1.746,-81,-0.937961,0.403441,0.49574700000000005,-0.8318120000000001,0.402368,0.46148500000000003,-0.794072,0.403827,0.565944,-0.9002379999999999,0.40224299999999996,0.6015689999999999
1,1541176729,3.8160000000000003,-90,2.013,-81,3.385,-84,2.8089999999999997,-84,3.0189999999999997,-89,1.943,-83,2.8789999999999996,-81,1.7409999999999999,-80,-0.947314,0.40347,0.49861300000000003,-0.841391,0.402277,0.46409399999999995,-0.803883,0.403859,0.568842,-0.9096069999999999,0.402129,0.604225
2,1541176729,3.872,-90,1.98,-82,3.403,-84,2.804,-83,3.0189999999999997,-89,1.933,-83,2.8689999999999998,-81,1.7369999999999999,-81,-0.9567370000000001,0.403186,0.501799,-0.85101,0.402405,0.466876,-0.813531,0.403388,0.571962,-0.9191229999999999,0.402008,0.6070270000000001
3,1541176729,3.8339999999999996,-94,2.05,-84,3.38,-86,2.804,-85,3.052,-91,1.952,-84,2.841,-82,1.732,-81,-0.9664219999999999,0.402885,0.5047050000000001,-0.8607809999999999,0.402198,0.47013599999999994,-0.823158,0.403378,0.5752010000000001,-0.9286409999999999,0.401748,0.610689
4,1541176729,3.858,-90,2.0180000000000002,-82,3.366,-84,2.781,-83,3.071,-89,1.943,-84,2.8510000000000004,-81,1.732,-81,-0.975858,0.40302899999999997,0.508537,-0.8701469999999999,0.4018,0.47336300000000003,-0.83225,0.40334200000000003,0.578149,-0.938208,0.401562,0.613921
5,1541176729,3.8810000000000002,-90,2.0269999999999997,-83,3.385,-84,2.822,-83,3.071,-89,1.9240000000000002,-84,2.86,-81,1.704,-81,-0.9859129999999999,0.402516,0.511215,-0.8800530000000001,0.40186,0.476326,-0.842282,0.40326999999999996,0.58114,-0.9476870000000001,0.40145,0.616559
6,1541176730,3.886,-94,2.004,-83,3.3989999999999996,-84,2.813,-83,3.062,-89,1.9280000000000002,-84,2.832,-81,1.685,-81,-0.995419,0.402287,0.514241,-0.889357,0.40134699999999995,0.478786,-0.851249,0.403061,0.583679,-0.9569559999999999,0.40122800000000003,0.619275
7,1541176730,3.938,-89,1.999,-84,3.38,-84,2.86,-84,3.193,-88,1.9280000000000002,-84,2.827,-81,1.6569999999999998,-81,-1.00599,0.401986,0.517397,-0.9009999999999999,0.401325,0.48063900000000004,-0.8613379999999999,0.40275900000000003,0.585087,-0.9661360000000001,0.401292,0.622599
8,1541176730,3.9,-90,1.952,-86,3.418,-84,2.8689999999999998,-84,3.1510000000000002,-92,1.9380000000000002,-85,2.86,-82,1.624,-81,-1.01508,0.401808,0.5202760000000001,-0.9098870000000001,0.400911,0.48344,-0.8695069999999999,0.402446,0.586689,-0.97441,0.401107,0.625247
9,1541176730,3.938,-89,1.989,-83,3.427,-84,2.855,-83,3.207,-90,1.9240000000000002,-84,2.8789999999999996,-81,1.671,-81,-1.02345,0.40166399999999997,0.524429,-0.9190459999999999,0.400594,0.48647700000000005,-0.877808,0.40255,0.589588,-0.9822120000000001,0.401012,0.6288050000000001
10,1541176730,3.9330000000000003,-91,1.91,-84,3.408,-85,2.865,-83,3.1839999999999997,-88,1.966,-84,2.841,-82,1.6380000000000001,-80,-1.03259,0.40166,0.529162,-0.928424,0.400645,0.48994899999999997,-0.886309,0.402378,0.59348,-0.990359,0.400686,0.633667
11,1541176730,3.905,-91,1.9240000000000002,-84,3.3989999999999996,-84,2.9160000000000004,-83,3.174,-89,1.9609999999999999,-84,2.8510000000000004,-81,1.601,-81,-1.0416,0.40119,0.53387,-0.938185,0.400393,0.494281,-0.895077,0.402098,0.596662,-0.9987030000000001,0.40047699999999997,0.637745
