,timestamp,R1,RSS1,R2,RSS2,R3,RSS3,R4,RSS4,R5,RSS5,R6,RSS6,R7,RSS7,R8,RSS8,X_M1,Y_M1,Z_M1,X_M2,Y_M2,Z_M2,X_M3,Y_M3,Z_M3,X_M4,Y_M4,Z_M4
0,1541175495,3.8480000000000003,-83,3.698,-86,4.148,-87,0.787,-81,2.158,-86,1.371,-81,4.494,-87,2.687,-89,0.8241930000000001,0.406298,1.4646700000000001,0.712719,0.40445,1.4654,0.710963,0.405237,1.35412,0.821399,0.406673,1.35286
1,1541175495,3.891,-83,3.656,-86,4.106,-85,0.74,-80,2.13,-85,1.357,-81,4.5089999999999995,-86,2.7569999999999997,-90,0.835219,0.40674899999999997,1.46461,0.722683,0.404545,1.4656799999999999,0.721242,0.40558,1.35374,0.8317260000000001,0.4069,1.35295
2,1541175495,3.8110000000000004,-83,3.7119999999999997,-86,4.125,-86,0.759,-80,2.101,-85,1.371,-81,4.513,-87,2.739,-90,0.844767,0.40628000000000003,1.46471,0.732647,0.40470500000000004,1.46577,0.730534,0.405469,1.35359,0.841195,0.40671599999999997,1.3533899999999999
3,1541175495,3.806,-83,3.717,-86,4.129,-87,0.82,-79,2.115,-86,1.376,-81,4.513,-86,2.748,-91,0.854193,0.406456,1.4651100000000001,0.7425149999999999,0.404875,1.4662,0.740799,0.406217,1.35483,0.8513069999999999,0.406923,1.3542299999999998
4,1541175495,3.83,-83,3.68,-86,4.106,-86,0.792,-79,2.097,-85,1.3940000000000001,-83,4.49,-86,2.772,-90,0.864775,0.406675,1.46481,0.752807,0.404903,1.4655,0.750609,0.406167,1.35426,0.860899,0.407034,1.35307
5,1541175495,3.844,-84,3.736,-85,4.186,-86,0.764,-79,2.0869999999999997,-86,1.39,-81,4.55,-86,2.786,-90,0.874489,0.406851,1.4642700000000002,0.762389,0.40510300000000005,1.46499,0.76065,0.40612,1.35296,0.870813,0.40674699999999997,1.35315
6,1541175495,3.8160000000000003,-84,3.759,-85,4.167,-87,0.787,-79,2.05,-86,1.39,-81,4.541,-87,2.79,-90,0.884652,0.406485,1.46392,0.772612,0.40507600000000005,1.46466,0.770967,0.406084,1.35392,0.881164,0.40677199999999997,1.35281
7,1541175495,3.8110000000000004,-84,3.7310000000000003,-85,4.167,-87,0.736,-79,2.065,-86,1.4040000000000001,-81,4.5969999999999995,-86,2.753,-90,0.895035,0.406983,1.46354,0.78328,0.405578,1.46466,0.781461,0.406559,1.35283,0.891985,0.406929,1.3524100000000001
8,1541175495,3.82,-84,3.783,-85,4.162,-88,0.698,-80,2.05,-85,1.4269999999999998,-81,4.644,-86,2.772,-90,0.904975,0.40696,1.46298,0.7935399999999999,0.40571999999999997,1.4636200000000001,0.79088,0.40574,1.35412,0.901789,0.407296,1.3518
9,1541175495,3.802,-85,3.7969999999999997,-85,4.078,-88,0.66,-80,2.004,-86,1.4369999999999998,-81,4.564,-86,2.781,-90,0.915589,0.406663,1.46211,0.8033100000000001,0.405545,1.46326,0.8013979999999999,0.40594600000000003,1.35323,0.9118649999999999,0.40731300000000004,1.35096
10,1541175495,3.82,-86,3.755,-87,4.115,-88,0.679,-80,2.022,-85,1.455,-81,4.569,-88,2.734,-89,0.9252290000000001,0.407056,1.46185,0.813127,0.405541,1.4632,0.810623,0.405889,1.35236,0.9213290000000001,0.407042,1.3508
11,1541175495,3.806,-84,3.773,-85,4.176,-87,0.6559999999999999,-80,2.083,-86,1.46,-81,4.569,-86,2.804,-90,0.9348870000000001,0.407102,1.46191,0.82283,0.406065,1.4628700000000001,0.820152,0.405974,1.35239,0.930896,0.407091,1.3511799999999998
12,1541175495,3.806,-83,3.778,-85,4.12,-90,0.6890000000000001,-79,2.05,-85,1.4080000000000001,-81,4.611000000000001,-87,2.795,-89,0.944631,0.40726799999999996,1.46209,0.832306,0.406092,1.46242,0.830442,0.406605,1.3515700000000002,0.940549,0.407339,1.35123
13,1541175495,3.8110000000000004,-84,3.82,-85,4.186,-91,0.703,-79,2.0269999999999997,-86,1.4409999999999998,-81,4.606,-87,2.795,-88,0.954759,0.407395,1.46163,0.842309,0.406339,1.4627700000000001,0.8396370000000001,0.406087,1.35233,0.9504389999999999,0.407545,1.35096
